symbol,open_time_ms,open_time_utc,open,high,low,close,volume
ETHUSDC,1679427240000,2023-03-21 19:34:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679427300000,2023-03-21 19:35:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679427360000,2023-03-21 19:36:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679427420000,2023-03-21 19:37:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679427480000,2023-03-21 19:38:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679427540000,2023-03-21 19:39:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679427600000,2023-03-21 19:40:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679427660000,2023-03-21 19:41:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679427720000,2023-03-21 19:42:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679427780000,2023-03-21 19:43:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679427840000,2023-03-21 19:44:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679427900000,2023-03-21 19:45:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679427960000,2023-03-21 19:46:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679428020000,2023-03-21 19:47:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679428080000,2023-03-21 19:48:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679428140000,2023-03-21 19:49:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679428200000,2023-03-21 19:50:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679428260000,2023-03-21 19:51:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679428320000,2023-03-21 19:52:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679428380000,2023-03-21 19:53:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679428440000,2023-03-21 19:54:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679428500000,2023-03-21 19:55:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679428560000,2023-03-21 19:56:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679428620000,2023-03-21 19:57:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679428680000,2023-03-21 19:58:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679428740000,2023-03-21 19:59:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679428800000,2023-03-21 20:00:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679428860000,2023-03-21 20:01:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679428920000,2023-03-21 20:02:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679428980000,2023-03-21 20:03:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679429040000,2023-03-21 20:04:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679429100000,2023-03-21 20:05:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679429160000,2023-03-21 20:06:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679429220000,2023-03-21 20:07:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679429280000,2023-03-21 20:08:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679429340000,2023-03-21 20:09:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679429400000,2023-03-21 20:10:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679429460000,2023-03-21 20:11:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679429520000,2023-03-21 20:12:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679429580000,2023-03-21 20:13:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679429640000,2023-03-21 20:14:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679429700000,2023-03-21 20:15:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679429760000,2023-03-21 20:16:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679429820000,2023-03-21 20:17:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679429880000,2023-03-21 20:18:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679429940000,2023-03-21 20:19:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679430000000,2023-03-21 20:20:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679430060000,2023-03-21 20:21:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679430120000,2023-03-21 20:22:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679430180000,2023-03-21 20:23:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679430240000,2023-03-21 20:24:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679430300000,2023-03-21 20:25:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679430360000,2023-03-21 20:26:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679430420000,2023-03-21 20:27:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679430480000,2023-03-21 20:28:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679430540000,2023-03-21 20:29:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679430600000,2023-03-21 20:30:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679430660000,2023-03-21 20:31:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679430720000,2023-03-21 20:32:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679430780000,2023-03-21 20:33:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679430840000,2023-03-21 20:34:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679430900000,2023-03-21 20:35:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679430960000,2023-03-21 20:36:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679431020000,2023-03-21 20:37:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679431080000,2023-03-21 20:38:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679431140000,2023-03-21 20:39:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679431200000,2023-03-21 20:40:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679431260000,2023-03-21 20:41:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679431320000,2023-03-21 20:42:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679431380000,2023-03-21 20:43:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679431440000,2023-03-21 20:44:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679431500000,2023-03-21 20:45:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679431560000,2023-03-21 20:46:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679431620000,2023-03-21 20:47:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679431680000,2023-03-21 20:48:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679431740000,2023-03-21 20:49:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679431800000,2023-03-21 20:50:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679431860000,2023-03-21 20:51:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679431920000,2023-03-21 20:52:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679431980000,2023-03-21 20:53:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679432040000,2023-03-21 20:54:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679432100000,2023-03-21 20:55:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679432160000,2023-03-21 20:56:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679432220000,2023-03-21 20:57:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679432280000,2023-03-21 20:58:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679432340000,2023-03-21 20:59:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679432400000,2023-03-21 21:00:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679432460000,2023-03-21 21:01:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679432520000,2023-03-21 21:02:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679432580000,2023-03-21 21:03:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679432640000,2023-03-21 21:04:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679432700000,2023-03-21 21:05:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679432760000,2023-03-21 21:06:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679432820000,2023-03-21 21:07:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679432880000,2023-03-21 21:08:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679432940000,2023-03-21 21:09:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679433000000,2023-03-21 21:10:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679433060000,2023-03-21 21:11:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679433120000,2023-03-21 21:12:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679433180000,2023-03-21 21:13:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679433240000,2023-03-21 21:14:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679433300000,2023-03-21 21:15:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679433360000,2023-03-21 21:16:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679433420000,2023-03-21 21:17:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679433480000,2023-03-21 21:18:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679433540000,2023-03-21 21:19:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679433600000,2023-03-21 21:20:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679433660000,2023-03-21 21:21:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679433720000,2023-03-21 21:22:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679433780000,2023-03-21 21:23:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679433840000,2023-03-21 21:24:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679433900000,2023-03-21 21:25:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679433960000,2023-03-21 21:26:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679434020000,2023-03-21 21:27:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679434080000,2023-03-21 21:28:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679434140000,2023-03-21 21:29:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679434200000,2023-03-21 21:30:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679434260000,2023-03-21 21:31:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679434320000,2023-03-21 21:32:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679434380000,2023-03-21 21:33:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679434440000,2023-03-21 21:34:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679434500000,2023-03-21 21:35:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679434560000,2023-03-21 21:36:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679434620000,2023-03-21 21:37:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679434680000,2023-03-21 21:38:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679434740000,2023-03-21 21:39:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679434800000,2023-03-21 21:40:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679434860000,2023-03-21 21:41:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679434920000,2023-03-21 21:42:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679434980000,2023-03-21 21:43:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679435040000,2023-03-21 21:44:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679435100000,2023-03-21 21:45:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679435160000,2023-03-21 21:46:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679435220000,2023-03-21 21:47:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679435280000,2023-03-21 21:48:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679435340000,2023-03-21 21:49:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679435400000,2023-03-21 21:50:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679435460000,2023-03-21 21:51:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679435520000,2023-03-21 21:52:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679435580000,2023-03-21 21:53:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679435640000,2023-03-21 21:54:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679435700000,2023-03-21 21:55:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679435760000,2023-03-21 21:56:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679435820000,2023-03-21 21:57:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679435880000,2023-03-21 21:58:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679435940000,2023-03-21 21:59:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679436000000,2023-03-21 22:00:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679436060000,2023-03-21 22:01:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679436120000,2023-03-21 22:02:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679436180000,2023-03-21 22:03:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679436240000,2023-03-21 22:04:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679436300000,2023-03-21 22:05:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679436360000,2023-03-21 22:06:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679436420000,2023-03-21 22:07:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679436480000,2023-03-21 22:08:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679436540000,2023-03-21 22:09:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679436600000,2023-03-21 22:10:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679436660000,2023-03-21 22:11:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679436720000,2023-03-21 22:12:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679436780000,2023-03-21 22:13:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679436840000,2023-03-21 22:14:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679436900000,2023-03-21 22:15:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679436960000,2023-03-21 22:16:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679437020000,2023-03-21 22:17:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679437080000,2023-03-21 22:18:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679437140000,2023-03-21 22:19:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679437200000,2023-03-21 22:20:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679437260000,2023-03-21 22:21:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679437320000,2023-03-21 22:22:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679437380000,2023-03-21 22:23:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679437440000,2023-03-21 22:24:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679437500000,2023-03-21 22:25:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679437560000,2023-03-21 22:26:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679437620000,2023-03-21 22:27:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679437680000,2023-03-21 22:28:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679437740000,2023-03-21 22:29:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679437800000,2023-03-21 22:30:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679437860000,2023-03-21 22:31:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679437920000,2023-03-21 22:32:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679437980000,2023-03-21 22:33:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679438040000,2023-03-21 22:34:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679438100000,2023-03-21 22:35:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679438160000,2023-03-21 22:36:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679438220000,2023-03-21 22:37:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679438280000,2023-03-21 22:38:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679438340000,2023-03-21 22:39:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679438400000,2023-03-21 22:40:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679438460000,2023-03-21 22:41:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679438520000,2023-03-21 22:42:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679438580000,2023-03-21 22:43:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679438640000,2023-03-21 22:44:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679438700000,2023-03-21 22:45:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679438760000,2023-03-21 22:46:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679438820000,2023-03-21 22:47:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679438880000,2023-03-21 22:48:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679438940000,2023-03-21 22:49:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679439000000,2023-03-21 22:50:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679439060000,2023-03-21 22:51:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679439120000,2023-03-21 22:52:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679439180000,2023-03-21 22:53:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679439240000,2023-03-21 22:54:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679439300000,2023-03-21 22:55:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679439360000,2023-03-21 22:56:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679439420000,2023-03-21 22:57:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679439480000,2023-03-21 22:58:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679439540000,2023-03-21 22:59:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679439600000,2023-03-21 23:00:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679439660000,2023-03-21 23:01:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679439720000,2023-03-21 23:02:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679439780000,2023-03-21 23:03:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679439840000,2023-03-21 23:04:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679439900000,2023-03-21 23:05:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679439960000,2023-03-21 23:06:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679440020000,2023-03-21 23:07:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679440080000,2023-03-21 23:08:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679440140000,2023-03-21 23:09:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679440200000,2023-03-21 23:10:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679440260000,2023-03-21 23:11:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679440320000,2023-03-21 23:12:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679440380000,2023-03-21 23:13:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679440440000,2023-03-21 23:14:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679440500000,2023-03-21 23:15:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679440560000,2023-03-21 23:16:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679440620000,2023-03-21 23:17:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679440680000,2023-03-21 23:18:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679440740000,2023-03-21 23:19:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679440800000,2023-03-21 23:20:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679440860000,2023-03-21 23:21:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679440920000,2023-03-21 23:22:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679440980000,2023-03-21 23:23:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679441040000,2023-03-21 23:24:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679441100000,2023-03-21 23:25:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679441160000,2023-03-21 23:26:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679441220000,2023-03-21 23:27:00,1580.00,1580.00,1580.00,1580.00,0.0000
