symbol,open_time_ms,open_time_utc,open,high,low,close,volume
BTCUSDT,1679441100000,2023-03-21 23:25:00,28071.12,28094.68,28069.13,28091.31,2.21794
BTCUSDT,1679441160000,2023-03-21 23:26:00,28082.65,28097.51,28082.65,28091.27,0.09257
BTCUSDT,1679441220000,2023-03-21 23:27:00,28090.50,28102.78,28090.50,28093.73,0.39666
BTCUSDT,1679441280000,2023-03-21 23:28:00,28095.07,28109.18,28095.07,28105.57,0.36266
BTCUSDT,1679441340000,2023-03-21 23:29:00,28107.24,28120.84,28107.13,28116.74,0.27458
BTCUSDT,1679441400000,2023-03-21 23:30:00,28120.19,28125.63,28099.80,28101.89,0.71104
BTCUSDT,1679441460000,2023-03-21 23:31:00,28095.89,28104.84,28094.15,28094.47,0.09467
BTCUSDT,1679441520000,2023-03-21 23:32:00,28104.84,28110.84,28086.28,28086.28,0.69797
BTCUSDT,1679441580000,2023-03-21 23:33:00,28083.45,28083.45,28054.37,28063.82,0.81448
BTCUSDT,1679441640000,2023-03-21 23:34:00,28067.95,28090.52,28067.95,28089.67,0.32656
BTCUSDT,1679441700000,2023-03-21 23:35:00,28089.96,28089.96,28079.37,28086.26,0.06357
BTCUSDT,1679441760000,2023-03-21 23:36:00,28081.18,28093.72,28074.15,28074.15,0.21270
BTCUSDT,1679441820000,2023-03-21 23:37:00,28074.15,28086.27,28068.54,28081.13,0.29102
BTCUSDT,1679441880000,2023-03-21 23:38:00,28079.77,28090.37,28079.77,28090.37,0.31753
BTCUSDT,1679441940000,2023-03-21 23:39:00,28093.99,28095.64,28083.94,28093.34,0.12081
BTCUSDT,1679442000000,2023-03-21 23:40:00,28093.08,28094.48,28075.06,28081.23,0.35280
BTCUSDT,1679442060000,2023-03-21 23:41:00,28081.23,28099.17,28081.23,28099.17,0.46300
BTCUSDT,1679442120000,2023-03-21 23:42:00,28099.17,28099.18,28085.51,28088.94,0.19351
BTCUSDT,1679442180000,2023-03-21 23:43:00,28088.95,28101.88,28088.95,28098.26,0.83984
BTCUSDT,1679442240000,2023-03-21 23:44:00,28095.07,28095.07,28082.15,28082.15,0.15102
BTCUSDT,1679442300000,2023-03-21 23:45:00,28082.48,28102.73,28076.20,28077.67,1.11751
BTCUSDT,1679442360000,2023-03-21 23:46:00,28076.51,28078.47,28064.82,28064.82,0.32194
BTCUSDT,1679442420000,2023-03-21 23:47:00,28063.83,28069.41,28055.30,28069.41,1.32894
BTCUSDT,1679442480000,2023-03-21 23:48:00,28068.70,28092.53,28068.70,28088.01,0.25442
BTCUSDT,1679442540000,2023-03-21 23:49:00,28088.14,28103.99,28088.14,28103.99,0.59494
BTCUSDT,1679442600000,2023-03-21 23:50:00,28105.81,28110.10,28089.93,28089.93,0.10247
BTCUSDT,1679442660000,2023-03-21 23:51:00,28089.30,28114.93,28089.30,28114.43,0.36864
BTCUSDT,1679442720000,2023-03-21 23:52:00,28112.22,28112.22,28092.68,28092.68,0.31141
BTCUSDT,1679442780000,2023-03-21 23:53:00,28092.82,28124.21,28086.29,28124.21,1.09411
BTCUSDT,1679442840000,2023-03-21 23:54:00,28125.62,28133.06,28110.82,28110.82,0.85009
BTCUSDT,1679442900000,2023-03-21 23:55:00,28115.11,28141.91,28115.11,28132.88,0.23798
BTCUSDT,1679442960000,2023-03-21 23:56:00,28124.01,28128.17,28117.87,28118.56,0.08598
BTCUSDT,1679443020000,2023-03-21 23:57:00,28121.77,28130.44,28116.94,28128.46,0.48470
BTCUSDT,1679443080000,2023-03-21 23:58:00,28137.96,28152.55,28134.04,28134.04,0.96895
BTCUSDT,1679443140000,2023-03-21 23:59:00,28134.04,28134.04,28114.38,28114.60,7.87386
