exchange,symbol,open_time_ms,open_time_utc,open,high,low,close,volume,volume_base_ccy,volume_quote_ccy,confirm
okx,BTCUSDT,1677997260000,2023-03-05 06:21:00,22420.8,22420.9,22415.7,22415.7,0.35162089,7883.422640264,7883.422640264,1
okx,BTCUSDT,1677997320000,2023-03-05 06:22:00,22415.7,22415.7,22411.5,22411.5,0.97815451,21923.917541219,21923.917541219,1
okx,BTCUSDT,1677997380000,2023-03-05 06:23:00,22410.7,22412.3,22410.7,22412.3,1.56111942,34987.359676162,34987.359676162,1
okx,BTCUSDT,1677997440000,2023-03-05 06:24:00,22412.2,22413.2,22412.2,22413.1,0.12186595,2731.357544805,2731.357544805,1
okx,BTCUSDT,1677997500000,2023-03-05 06:25:00,22413.2,22415,22413.2,22414.9,0.10997014,2464.885822611,2464.885822611,1
okx,BTCUSDT,1677997560000,2023-03-05 06:26:00,22415,22417.6,22414.9,22417.5,0.24953386,5593.384939934,5593.384939934,1
okx,BTCUSDT,1677997620000,2023-03-05 06:27:00,22417.6,22417.6,22407.9,22408,0.31451836,7049.436890264,7049.436890264,1
okx,BTCUSDT,1677997680000,2023-03-05 06:28:00,22406.2,22407.8,22406.2,22407.8,0.00410753,92.037178709,92.037178709,1
okx,BTCUSDT,1677997740000,2023-03-05 06:29:00,22407.9,22408,22407.8,22407.8,0.25274087,5663.388006759,5663.388006759,1
okx,BTCUSDT,1677997800000,2023-03-05 06:30:00,22407.8,22407.9,22404.5,22404.7,0.48162124,10790.988070316,10790.988070316,1
okx,BTCUSDT,1677997860000,2023-03-05 06:31:00,22404.7,22404.8,22404.7,22404.7,1.07111146,23997.936449591,23997.936449591,1
okx,BTCUSDT,1677997920000,2023-03-05 06:32:00,22404.8,22404.8,22404,22404,0.85038288,19052.549943098,19052.549943098,1
okx,BTCUSDT,1677997980000,2023-03-05 06:33:00,22404.1,22410,22404.1,22410,0.27679548,6201.960019838,6201.960019838,1
okx,BTCUSDT,1677998040000,2023-03-05 06:34:00,22409.9,22419.5,22409.9,22419.5,2.27646955,51027.029511304,51027.029511304,1
okx,BTCUSDT,1677998100000,2023-03-05 06:35:00,22420.3,22420.4,22416.5,22416.5,0.02262637,507.282526707,507.282526707,1
okx,BTCUSDT,1677998160000,2023-03-05 06:36:00,22416.4,22416.5,22416.4,22416.5,0.16663954,3735.466877302,3735.466877302,1
okx,BTCUSDT,1677998220000,2023-03-05 06:37:00,22416.4,22417.6,22416.4,22416.6,0.01163763,260.877195569,260.877195569,1
okx,BTCUSDT,1677998280000,2023-03-05 06:38:00,22416.6,22416.6,22415.5,22415.5,0.06133864,1374.942101765,1374.942101765,1
okx,BTCUSDT,1677998340000,2023-03-05 06:39:00,22415.4,22415.4,22414.8,22414.8,0.24469131,5484.709126502,5484.709126502,1
okx,BTCUSDT,1677998400000,2023-03-05 06:40:00,22414.4,22416.6,22414.4,22416.6,0.00837342,187.69603149,187.69603149,1
okx,BTCUSDT,1677998460000,2023-03-05 06:41:00,22416.6,22421.5,22416.6,22419.2,0.28071677,6293.612216425,6293.612216425,1
okx,BTCUSDT,1677998520000,2023-03-05 06:42:00,22419.1,22419.2,22419.1,22419.2,0.75120434,16841.326121814,16841.326121814,1
okx,BTCUSDT,1677998580000,2023-03-05 06:43:00,22421.4,22422.1,22421.3,22422.1,0.5179659,11613.712439595,11613.712439595,1
okx,BTCUSDT,1677998640000,2023-03-05 06:44:00,22422,22422.1,22419.4,22419.5,0.05745546,1288.126857755,1288.126857755,1
okx,BTCUSDT,1677998700000,2023-03-05 06:45:00,22419.5,22419.5,22419.4,22419.4,0.01783725,399.900927499,399.900927499,1
okx,BTCUSDT,1677998760000,2023-03-05 06:46:00,22419.4,22419.5,22407.3,22411.1,0.70011379,15693.152612229,15693.152612229,1
okx,BTCUSDT,1677998820000,2023-03-05 06:47:00,22414.5,22414.6,22414.5,22414.6,0.04551693,1020.242717266,1020.242717266,1
okx,BTCUSDT,1677998880000,2023-03-05 06:48:00,22414.5,22414.6,22410.9,22410.9,0.55965773,12542.542116098,12542.542116098,1
okx,BTCUSDT,1677998940000,2023-03-05 06:49:00,22410.8,22414.7,22410.8,22414.7,0.25733045,5767.800909685,5767.800909685,1
okx,BTCUSDT,1677999000000,2023-03-05 06:50:00,22414.7,22414.7,22410.7,22410.8,0.32723436,7334.319205641,7334.319205641,1
okx,BTCUSDT,1677999060000,2023-03-05 06:51:00,22412.7,22412.7,22410.8,22410.8,0.05338273,1196.447282104,1196.447282104,1
okx,BTCUSDT,1677999120000,2023-03-05 06:52:00,22410.9,22410.9,22410.7,22410.7,0.06215279,1392.897730252,1392.897730252,1
okx,BTCUSDT,1677999180000,2023-03-05 06:53:00,22410.8,22410.8,22409.8,22409.9,0.03124677,700.23842838,700.23842838,1
okx,BTCUSDT,1677999240000,2023-03-05 06:54:00,22409.9,22421.6,22409.9,22421.5,7.54600044,169131.64561552,169131.64561552,1
okx,BTCUSDT,1677999300000,2023-03-05 06:55:00,22421.6,22422.7,22421.6,22422.7,0.06203486,1390.98812685,1390.98812685,1
okx,BTCUSDT,1677999360000,2023-03-05 06:56:00,22422.8,22422.8,22421.8,22421.8,0.1481549,3322.015506509,3322.015506509,1
okx,BTCUSDT,1677999420000,2023-03-05 06:57:00,22420.3,22421.8,22419,22419,0.34296142,7689.463918869,7689.463918869,1
okx,BTCUSDT,1677999480000,2023-03-05 06:58:00,22419.1,22419.1,22419,22419,0.07048195,1580.135300631,1580.135300631,1
okx,BTCUSDT,1677999540000,2023-03-05 06:59:00,22419,22419.1,22418.7,22418.7,0.16483479,3695.38199134,3695.38199134,1
okx,BTCUSDT,1677999600000,2023-03-05 07:00:00,22418.6,22418.7,22417.3,22417.3,0.33033103,7405.479648561,7405.479648561,1
okx,BTCUSDT,1677999660000,2023-03-05 07:01:00,22417.3,22417.4,22408.5,22408.5,1.41106663,31625.483891896,31625.483891896,1
okx,BTCUSDT,1677999720000,2023-03-05 07:02:00,22408.5,22408.5,22400,22400.1,1.19213159,26708.598861995,26708.598861995,1
okx,BTCUSDT,1677999780000,2023-03-05 07:03:00,22401.1,22403.5,22400,22403.1,0.69166795,15494.694848768,15494.694848768,1
okx,BTCUSDT,1677999840000,2023-03-05 07:04:00,22400.1,22400.2,22388.7,22388.7,0.68080056,15247.95661045,15247.95661045,1
okx,BTCUSDT,1677999900000,2023-03-05 07:05:00,22388,22388.1,22382.8,22382.8,0.77057769,17248.377589726,17248.377589726,1
okx,BTCUSDT,1677999960000,2023-03-05 07:06:00,22382.8,22387.2,22382.8,22385.9,4.11789231,92182.649343277,92182.649343277,1
okx,BTCUSDT,1678000020000,2023-03-05 07:07:00,22384,22393.1,22384,22390.9,9.54093767,213617.869882854,213617.869882854,1
okx,BTCUSDT,1678000080000,2023-03-05 07:08:00,22390.9,22394.7,22390.9,22394,0.22588353,5057.862374456,5057.862374456,1
okx,BTCUSDT,1678000140000,2023-03-05 07:09:00,22390.9,22390.9,22377.7,22377.7,2.54469003,56952.648626618,56952.648626618,1
okx,BTCUSDT,1678000200000,2023-03-05 07:10:00,22377.8,22384,22368.4,22384,5.00101708,111907.080258216,111907.080258216,1
okx,BTCUSDT,1678000260000,2023-03-05 07:11:00,22384,22391.1,22384,22390,1.47976382,33128.836685923,33128.836685923,1
okx,BTCUSDT,1678000320000,2023-03-05 07:12:00,22390,22390.1,22387,22387.6,1.58712232,35532.97382533,35532.97382533,1
okx,BTCUSDT,1678000380000,2023-03-05 07:13:00,22387.7,22390.1,22387.7,22390.1,0.06453029,1444.717870183,1444.717870183,1
okx,BTCUSDT,1678000440000,2023-03-05 07:14:00,22390,22394.5,22390,22392,0.50656326,11343.413622707,11343.413622707,1
okx,BTCUSDT,1678000500000,2023-03-05 07:15:00,22392.1,22392.1,22380.8,22380.8,9.69140616,216909.76230418,216909.76230418,1
okx,BTCUSDT,1678000560000,2023-03-05 07:16:00,22377.4,22385.1,22374.3,22385,0.14308028,3201.618384484,3201.618384484,1
okx,BTCUSDT,1678000620000,2023-03-05 07:17:00,22385.1,22392.3,22385,22392.3,0.51716635,11577.901056275,11577.901056275,1
okx,BTCUSDT,1678000680000,2023-03-05 07:18:00,22392.2,22394.5,22392.2,22394.4,1.19354776,26726.343232803,26726.343232803,1
okx,BTCUSDT,1678000740000,2023-03-05 07:19:00,22394.4,22400.9,22394.4,22400.9,11.96490143,267958.992789559,267958.992789559,1
okx,BTCUSDT,1678000800000,2023-03-05 07:20:00,22400.9,22400.9,22392.9,22393,0.72810685,16307.951723001,16307.951723001,1
okx,BTCUSDT,1678000860000,2023-03-05 07:21:00,22392.9,22393,22392.1,22392.2,2.116183,47385.842537004,47385.842537004,1
okx,BTCUSDT,1678000920000,2023-03-05 07:22:00,22392.1,22392.2,22382.8,22382.9,16.18940314,362504.247795419,362504.247795419,1
okx,BTCUSDT,1678000980000,2023-03-05 07:23:00,22382.9,22387.2,22382.9,22385.2,0.29360939,6572.12475359,6572.12475359,1
okx,BTCUSDT,1678001040000,2023-03-05 07:24:00,22385.1,22392.1,22372.4,22379.9,56.899653,1273565.85912068,1273565.85912068,1
okx,BTCUSDT,1678001100000,2023-03-05 07:25:00,22379.8,22386.9,22379.8,22386.9,2.89725841,64853.106662999,64853.106662999,1
okx,BTCUSDT,1678001160000,2023-03-05 07:26:00,22389.1,22392.2,22382.8,22386.9,0.74926582,16773.830742783,16773.830742783,1
okx,BTCUSDT,1678001220000,2023-03-05 07:27:00,22387,22391.4,22386.7,22386.7,0.32367735,7246.674504741,7246.674504741,1
okx,BTCUSDT,1678001280000,2023-03-05 07:28:00,22386.7,22393.8,22386.7,22393.8,7.3645701,164905.184660186,164905.184660186,1
okx,BTCUSDT,1678001340000,2023-03-05 07:29:00,22390.7,22390.8,22389.8,22390.8,1.5911958,35627.758641035,35627.758641035,1
okx,BTCUSDT,1678001400000,2023-03-05 07:30:00,22390.8,22390.8,22390.7,22390.8,0.10128655,2267.886812893,2267.886812893,1
okx,BTCUSDT,1678001460000,2023-03-05 07:31:00,22390.7,22390.8,22390.7,22390.8,0.0651887,1459.625700436,1459.625700436,1
okx,BTCUSDT,1678001520000,2023-03-05 07:32:00,22390.8,22390.8,22377.5,22377.7,5.07164421,113523.480446228,113523.480446228,1
okx,BTCUSDT,1678001580000,2023-03-05 07:33:00,22377.7,22379.2,22377.7,22379.2,0.36887422,8254.881901429,8254.881901429,1
okx,BTCUSDT,1678001640000,2023-03-05 07:34:00,22379.4,22381.1,22379.3,22381.1,0.18859509,4220.909493123,4220.909493123,1
okx,BTCUSDT,1678001700000,2023-03-05 07:35:00,22388.3,22390.8,22388.3,22390.7,0.3785448,8475.281947226,8475.281947226,1
okx,BTCUSDT,1678001760000,2023-03-05 07:36:00,22390.8,22390.8,22388.4,22388.4,0.5813351,13016.469046143,13016.469046143,1
okx,BTCUSDT,1678001820000,2023-03-05 07:37:00,22388.4,22388.5,22388.4,22388.5,1.10765654,24798.766844879,24798.766844879,1
okx,BTCUSDT,1678001880000,2023-03-05 07:38:00,22388.4,22388.4,22386.2,22386.2,0.23843561,5338.046650173,5338.046650173,1
okx,BTCUSDT,1678001940000,2023-03-05 07:39:00,22386.2,22386.3,22386.2,22386.3,0.70961973,15885.755574659,15885.755574659,1
okx,BTCUSDT,1678002000000,2023-03-05 07:40:00,22386.2,22386.2,22386,22386.1,1.18974166,26633.674062351,26633.674062351,1
okx,BTCUSDT,1678002060000,2023-03-05 07:41:00,22386,22386.1,22376.1,22376.1,0.65199694,14590.72999705,14590.72999705,1
okx,BTCUSDT,1678002120000,2023-03-05 07:42:00,22376.2,22385.4,22376.2,22382.3,0.51122278,11440.235819073,11440.235819073,1
okx,BTCUSDT,1678002180000,2023-03-05 07:43:00,22382.3,22382.4,22382.3,22382.4,0.02945855,659.353029181,659.353029181,1
okx,BTCUSDT,1678002240000,2023-03-05 07:44:00,22382.4,22382.4,22382.3,22382.3,0.30827871,6900.000353774,6900.000353774,1
okx,BTCUSDT,1678002300000,2023-03-05 07:45:00,22382.3,22382.3,22376.2,22376.2,1.29571702,28995.740921237,28995.740921237,1
okx,BTCUSDT,1678002360000,2023-03-05 07:46:00,22375.8,22375.9,22374.3,22374.3,0.85296343,19085.325133997,19085.325133997,1
okx,BTCUSDT,1678002420000,2023-03-05 07:47:00,22373.8,22373.8,22368.8,22368.8,0.42336646,9471.123037788,9471.123037788,1
okx,BTCUSDT,1678002480000,2023-03-05 07:48:00,22368.8,22369,22368.8,22369,0.03225251,721.453057928,721.453057928,1
okx,BTCUSDT,1678002540000,2023-03-05 07:49:00,22369,22375.4,22369,22371,0.63910357,14297.31394229,14297.31394229,1
okx,BTCUSDT,1678002600000,2023-03-05 07:50:00,22369.7,22369.7,22368.8,22369.6,5.02842868,112480.649834433,112480.649834433,1
okx,BTCUSDT,1678002660000,2023-03-05 07:51:00,22369.7,22369.7,22369.6,22369.7,0.12618087,2822.625562433,2822.625562433,1
okx,BTCUSDT,1678002720000,2023-03-05 07:52:00,22371.9,22373.1,22371.9,22372.5,0.12046199,2695.100000223,2695.100000223,1
okx,BTCUSDT,1678002780000,2023-03-05 07:53:00,22371.5,22371.5,22369,22369,0.34664127,7754.159284554,7754.159284554,1
okx,BTCUSDT,1678002840000,2023-03-05 07:54:00,22369,22373.2,22368.9,22373.2,1.83890072,41137.920924623,41137.920924623,1
okx,BTCUSDT,1678002900000,2023-03-05 07:55:00,22373.1,22373.1,22370.2,22370.3,0.29074954,6504.324672567,6504.324672567,1
okx,BTCUSDT,1678002960000,2023-03-05 07:56:00,22370.3,22370.5,22370.3,22370.5,0.13980493,3127.492930011,3127.492930011,1
okx,BTCUSDT,1678003020000,2023-03-05 07:57:00,22370.4,22370.5,22370.4,22370.5,0.23928955,5353.024156995,5353.024156995,1
okx,BTCUSDT,1678003080000,2023-03-05 07:58:00,22370.4,22370.6,22370.4,22370.6,1.06631224,23853.927470659,23853.927470659,1
okx,BTCUSDT,1678003140000,2023-03-05 07:59:00,22371.1,22376.8,22371,22376.7,1.97013723,44074.930994238,44074.930994238,1
okx,BTCUSDT,1678003200000,2023-03-05 08:00:00,22374.9,22379.5,22374.8,22379.5,1.8548269,41505.113920693,41505.113920693,1
okx,BTCUSDT,1678003260000,2023-03-05 08:01:00,22379.5,22381.9,22379.5,22381.9,2.37902369,53241.781217959,53241.781217959,1
okx,BTCUSDT,1678003320000,2023-03-05 08:02:00,22381.5,22381.5,22380,22380.1,0.76518037,17125.814328158,17125.814328158,1
okx,BTCUSDT,1678003380000,2023-03-05 08:03:00,22380,22380,22371.1,22371.2,0.27591297,6174.12971227,6174.12971227,1
okx,BTCUSDT,1678003440000,2023-03-05 08:04:00,22370.7,22370.7,22369,22369,0.17517893,3918.693362714,3918.693362714,1
okx,BTCUSDT,1678003500000,2023-03-05 08:05:00,22369,22374.3,22369,22374.3,0.3782568,8461.519713352,8461.519713352,1
okx,BTCUSDT,1678003560000,2023-03-05 08:06:00,22374.4,22379.9,22374.4,22379.9,0.0808032,1807.979688171,1807.979688171,1
okx,BTCUSDT,1678003620000,2023-03-05 08:07:00,22379.9,22379.9,22378.2,22378.2,0.01880896,420.936872991,420.936872991,1
okx,BTCUSDT,1678003680000,2023-03-05 08:08:00,22378.2,22378.2,22377.8,22377.9,1.97297481,44151.203786738,44151.203786738,1
okx,BTCUSDT,1678003740000,2023-03-05 08:09:00,22378,22378,22377.9,22377.9,0.09170155,2052.096616636,2052.096616636,1
okx,BTCUSDT,1678003800000,2023-03-05 08:10:00,22378,22378.2,22378,22378.2,5.07377568,113540.970468208,113540.970468208,1
okx,BTCUSDT,1678003860000,2023-03-05 08:11:00,22378.2,22383.5,22378.2,22382.9,2.23075772,49926.092378328,49926.092378328,1
okx,BTCUSDT,1678003920000,2023-03-05 08:12:00,22383.7,22389,22383.7,22385.8,4.91549084,110043.191140711,110043.191140711,1
okx,BTCUSDT,1678003980000,2023-03-05 08:13:00,22385.9,22390.3,22385.8,22390.3,0.36960287,8274.683878629,8274.683878629,1
okx,BTCUSDT,1678004040000,2023-03-05 08:14:00,22390.4,22391.8,22390.4,22391.8,0.13799986,3090.01440712,3090.01440712,1
okx,BTCUSDT,1678004100000,2023-03-05 08:15:00,22393.3,22394.1,22388.5,22388.6,2.82269498,63211.12675655,63211.12675655,1
okx,BTCUSDT,1678004160000,2023-03-05 08:16:00,22388.5,22388.6,22380.3,22380.4,3.23580973,72436.971604491,72436.971604491,1
okx,BTCUSDT,1678004220000,2023-03-05 08:17:00,22380.4,22380.4,22380.3,22380.3,0.01305565,292.190459025,292.190459025,1
okx,BTCUSDT,1678004280000,2023-03-05 08:18:00,22380.4,22380.4,22372.2,22378.1,0.19131391,4280.498866492,4280.498866492,1
okx,BTCUSDT,1678004340000,2023-03-05 08:19:00,22378.1,22379,22378.1,22378.2,0.1138983,2548.844156754,2548.844156754,1
okx,BTCUSDT,1678004400000,2023-03-05 08:20:00,22378.3,22386.1,22378.3,22386.1,11.21854236,251071.247068854,251071.247068854,1
okx,BTCUSDT,1678004460000,2023-03-05 08:21:00,22386.1,22386.1,22375.2,22375.3,0.52204402,11683.035657326,11683.035657326,1
okx,BTCUSDT,1678004520000,2023-03-05 08:22:00,22373.7,22373.7,22372.9,22373,1.17940301,26387.076301445,26387.076301445,1
okx,BTCUSDT,1678004580000,2023-03-05 08:23:00,22372.9,22373,22370,22370,4.61897912,103335.43808117,103335.43808117,1
okx,BTCUSDT,1678004640000,2023-03-05 08:24:00,22369.7,22371.7,22369.7,22370,5.16329212,115505.320937368,115505.320937368,1
okx,BTCUSDT,1678004700000,2023-03-05 08:25:00,22370,22370,22369.9,22369.9,0.34287826,7670.183097792,7670.183097792,1
okx,BTCUSDT,1678004760000,2023-03-05 08:26:00,22369.9,22370,22369.9,22370,0.15346512,3432.999954658,3432.999954658,1
okx,BTCUSDT,1678004820000,2023-03-05 08:27:00,22369.9,22370,22369.9,22369.9,6.6869819,149587.732350034,149587.732350034,1
okx,BTCUSDT,1678004880000,2023-03-05 08:28:00,22370,22370,22369.9,22369.9,0.05976428,1336.923447964,1336.923447964,1
okx,BTCUSDT,1678004940000,2023-03-05 08:29:00,22370,22370,22369.9,22370,2.48709381,55636.187407126,55636.187407126,1
okx,BTCUSDT,1678005000000,2023-03-05 08:30:00,22370,22370,22369.3,22369.3,0.09182342,2054.062847566,2054.062847566,1
okx,BTCUSDT,1678005060000,2023-03-05 08:31:00,22369.4,22369.4,22367.4,22367.4,0.25565526,5718.565424786,5718.565424786,1
okx,BTCUSDT,1678005120000,2023-03-05 08:32:00,22367.4,22368.7,22367.4,22368.6,0.10748414,2404.230567146,2404.230567146,1
okx,BTCUSDT,1678005180000,2023-03-05 08:33:00,22368.7,22370,22368.7,22369.9,1.50323569,33627.350341782,33627.350341782,1
okx,BTCUSDT,1678005240000,2023-03-05 08:34:00,22369.9,22370,22368.7,22368.7,0.63254226,14149.431574465,14149.431574465,1
okx,BTCUSDT,1678005300000,2023-03-05 08:35:00,22369.9,22370,22368.8,22368.8,0.12854922,2875.639771436,2875.639771436,1
okx,BTCUSDT,1678005360000,2023-03-05 08:36:00,22368.8,22368.8,22362.9,22365,8.8867694,198749.938648609,198749.938648609,1
okx,BTCUSDT,1678005420000,2023-03-05 08:37:00,22364.9,22365,22364.9,22365,3.14380114,70310.841416145,70310.841416145,1
okx,BTCUSDT,1678005480000,2023-03-05 08:38:00,22364.9,22365,22342.6,22351.5,12.16589457,271968.801130278,271968.801130278,1
okx,BTCUSDT,1678005540000,2023-03-05 08:39:00,22351.5,22351.5,22342.6,22349.3,7.91372658,176847.478545231,176847.478545231,1
okx,BTCUSDT,1678005600000,2023-03-05 08:40:00,22348.3,22348.3,22340.1,22340.1,1.36465524,30493.012156058,30493.012156058,1
okx,BTCUSDT,1678005660000,2023-03-05 08:41:00,22340,22343.2,22337,22337,1.21841908,27216.984954946,27216.984954946,1
okx,BTCUSDT,1678005720000,2023-03-05 08:42:00,22337,22352.1,22336.9,22342.3,3.41456777,76298.304678826,76298.304678826,1
okx,BTCUSDT,1678005780000,2023-03-05 08:43:00,22342.4,22348.7,22342.3,22348.7,0.05729336,1280.413006617,1280.413006617,1
okx,BTCUSDT,1678005840000,2023-03-05 08:44:00,22348.6,22360.6,22348.6,22357.8,0.59510641,13304.46117769,13304.46117769,1
okx,BTCUSDT,1678005900000,2023-03-05 08:45:00,22357.1,22357.1,22348.9,22349,2.76250921,61751.045481365,61751.045481365,1
okx,BTCUSDT,1678005960000,2023-03-05 08:46:00,22348.8,22355.8,22348.7,22350.3,0.17042751,3809.284655414,3809.284655414,1
