exchange,symbol,open_time_ms,open_time_utc,open,high,low,close,volume
coinbase,BTCEUR,1678515360000,2023-03-11 06:16:00,19234.84,19234.84,19234.26,19234.26,0.04855618
coinbase,BTCEUR,1678515420000,2023-03-11 06:17:00,19228.63,19228.63,19228.63,19228.63,0.00272408
coinbase,BTCEUR,1678515480000,2023-03-11 06:18:00,19226.39,19226.39,19220,19220,0.09675805
coinbase,BTCEUR,1678515540000,2023-03-11 06:19:00,19220.05,19222.46,19219.57,19222.46,0.0512856
coinbase,BTCEUR,1678515600000,2023-03-11 06:20:00,19220.21,19228.32,19216,19228.32,0.10512359
coinbase,BTCEUR,1678515660000,2023-03-11 06:21:00,19222.53,19222.53,19222.53,19222.53,0.00206809
coinbase,BTCEUR,1678515720000,2023-03-11 06:22:00,19217.65,19220.63,19202.42,19202.42,0.88430697
coinbase,BTCEUR,1678515780000,2023-03-11 06:23:00,19202.42,19203.41,19200.7,19203.41,0.1519146
coinbase,BTCEUR,1678515840000,2023-03-11 06:24:00,19201.53,19201.53,19198.14,19198.14,0.05135149
coinbase,BTCEUR,1678515900000,2023-03-11 06:25:00,19201.25,19201.25,19187.9,19187.9,0.47334667
coinbase,BTCEUR,1678516020000,2023-03-11 06:27:00,19189.49,19193.34,19188.33,19193.34,0.10345036
coinbase,BTCEUR,1678516080000,2023-03-11 06:28:00,19179.28,19179.28,19177.2,19177.26,0.09182656
coinbase,BTCEUR,1678516140000,2023-03-11 06:29:00,19175.88,19175.88,19169.25,19169.25,0.4988955
coinbase,BTCEUR,1678516200000,2023-03-11 06:30:00,19169.25,19170.93,19164.42,19168.71,0.51907706
coinbase,BTCEUR,1678516260000,2023-03-11 06:31:00,19170.25,19170.25,19160.82,19162.51,0.19805285
coinbase,BTCEUR,1678516320000,2023-03-11 06:32:00,19157.54,19161.9,19156.57,19160.57,0.5699797
coinbase,BTCEUR,1678516380000,2023-03-11 06:33:00,19158.27,19158.27,19129.5,19129.5,0.04447749
coinbase,BTCEUR,1678516440000,2023-03-11 06:34:00,19121.42,19121.42,19108.2,19108.21,0.35526487
coinbase,BTCEUR,1678516500000,2023-03-11 06:35:00,19112.76,19116.74,19082.29,19087.54,0.54157579
coinbase,BTCEUR,1678516560000,2023-03-11 06:36:00,19074.69,19074.69,19050,19050,0.2210248
coinbase,BTCEUR,1678516620000,2023-03-11 06:37:00,19054.58,19063.77,19042.06,19042.92,0.23866919
coinbase,BTCEUR,1678516680000,2023-03-11 06:38:00,19058.73,19091.16,19058.73,19091.16,0.23499683
coinbase,BTCEUR,1678516740000,2023-03-11 06:39:00,19094,19096,19083.1,19096,0.31057644
coinbase,BTCEUR,1678516800000,2023-03-11 06:40:00,19093.94,19093.94,19083.41,19083.41,0.10600927
coinbase,BTCEUR,1678516860000,2023-03-11 06:41:00,19096.72,19110.31,19094.21,19094.21,0.25293034
coinbase,BTCEUR,1678516920000,2023-03-11 06:42:00,19101.98,19103.85,19101.13,19103.72,0.15456099
coinbase,BTCEUR,1678516980000,2023-03-11 06:43:00,19091.85,19102.57,19083.01,19102.57,0.72622417
coinbase,BTCEUR,1678517040000,2023-03-11 06:44:00,19091.25,19091.25,19085.21,19085.21,0.00616105
coinbase,BTCEUR,1678517100000,2023-03-11 06:45:00,19083.32,19098.03,19082.75,19082.75,1.17564098
coinbase,BTCEUR,1678517160000,2023-03-11 06:46:00,19082.57,19082.57,19052.55,19053.91,1.60936799
coinbase,BTCEUR,1678517220000,2023-03-11 06:47:00,19063.19,19092.53,19063.19,19091.42,0.53892528
coinbase,BTCEUR,1678517280000,2023-03-11 06:48:00,19099.5,19102.3,19095.38,19095.43,0.39080126
coinbase,BTCEUR,1678517340000,2023-03-11 06:49:00,19097.12,19116.22,19095.29,19116.22,0.62441214
coinbase,BTCEUR,1678517400000,2023-03-11 06:50:00,19127.88,19134.61,19127.88,19134.61,0.04930093
coinbase,BTCEUR,1678517460000,2023-03-11 06:51:00,19125.3,19125.3,19113.89,19113.89,0.52146264
coinbase,BTCEUR,1678517520000,2023-03-11 06:52:00,19113.89,19114.2,19113.89,19114.2,0.00034455
coinbase,BTCEUR,1678517580000,2023-03-11 06:53:00,19099.95,19108.08,19099.94,19108.08,0.17671567
coinbase,BTCEUR,1678517640000,2023-03-11 06:54:00,19109.73,19118.66,19100.1,19118.66,1.027197
coinbase,BTCEUR,1678517700000,2023-03-11 06:55:00,19119.68,19119.68,19119.09,19119.09,0.05
coinbase,BTCEUR,1678517760000,2023-03-11 06:56:00,19119.16,19129.5,19112.97,19114.74,0.74351708
coinbase,BTCEUR,1678517820000,2023-03-11 06:57:00,19104.43,19121.17,19104.43,19121.17,0.68603169
coinbase,BTCEUR,1678517880000,2023-03-11 06:58:00,19127.83,19129.94,19127.83,19129.94,0.0074181
coinbase,BTCEUR,1678517940000,2023-03-11 06:59:00,19133.54,19143.84,19123.18,19142.09,1.010276
coinbase,BTCEUR,1678518000000,2023-03-11 07:00:00,19145.53,19150.76,19145.51,19150.76,0.26525865
coinbase,BTCEUR,1678518060000,2023-03-11 07:01:00,19152.36,19155.82,19150.2,19150.2,0.09145746
coinbase,BTCEUR,1678518120000,2023-03-11 07:02:00,19143.7,19155.27,19125.3,19141.67,1.79573222
coinbase,BTCEUR,1678518180000,2023-03-11 07:03:00,19148.77,19148.77,19131.25,19134.91,0.26050155
coinbase,BTCEUR,1678518240000,2023-03-11 07:04:00,19136.07,19150.16,19131.38,19150.16,0.67142859
coinbase,BTCEUR,1678518300000,2023-03-11 07:05:00,19151.73,19155.99,19147.39,19155.96,1.43900857
coinbase,BTCEUR,1678518360000,2023-03-11 07:06:00,19155.99,19171.07,19152.5,19171.07,0.51200869
coinbase,BTCEUR,1678518420000,2023-03-11 07:07:00,19175.74,19175.74,19173.71,19174.76,0.23434359
coinbase,BTCEUR,1678518480000,2023-03-11 07:08:00,19166.54,19166.54,19157.91,19163.34,0.39750133
coinbase,BTCEUR,1678518540000,2023-03-11 07:09:00,19162.22,19162.52,19148.56,19148.56,0.25166504
coinbase,BTCEUR,1678518600000,2023-03-11 07:10:00,19146.33,19166.56,19145.44,19161.1,0.92021744
coinbase,BTCEUR,1678518660000,2023-03-11 07:11:00,19154.19,19164.04,19152.42,19154.84,1.50156277
coinbase,BTCEUR,1678518720000,2023-03-11 07:12:00,19155.57,19155.57,19134.12,19135.41,1.04148709
coinbase,BTCEUR,1678518780000,2023-03-11 07:13:00,19121.7,19123.43,19105.11,19105.11,0.05601077
coinbase,BTCEUR,1678518840000,2023-03-11 07:14:00,19105.86,19105.86,19085.81,19089.47,0.25813909
coinbase,BTCEUR,1678518900000,2023-03-11 07:15:00,19086.46,19086.46,19067.7,19067.7,0.23013907
coinbase,BTCEUR,1678518960000,2023-03-11 07:16:00,19061.97,19061.97,19060.72,19060.72,0.02517781
coinbase,BTCEUR,1678519020000,2023-03-11 07:17:00,19058.13,19058.13,19031.54,19035.51,0.6082266
coinbase,BTCEUR,1678519080000,2023-03-11 07:18:00,19018.03,19018.03,19002.91,19011.1,0.33672982
coinbase,BTCEUR,1678519140000,2023-03-11 07:19:00,19007.69,19022.88,19002.23,19004.27,0.3068728
coinbase,BTCEUR,1678519200000,2023-03-11 07:20:00,19010.11,19033.97,19010.11,19033.97,0.45660671
coinbase,BTCEUR,1678519260000,2023-03-11 07:21:00,19034.25,19049.02,19034.25,19049.02,0.27632232
coinbase,BTCEUR,1678519320000,2023-03-11 07:22:00,19049.47,19067.88,19049.47,19055,0.14988787
coinbase,BTCEUR,1678519380000,2023-03-11 07:23:00,19051.24,19055.54,19034.63,19034.66,0.17854368
coinbase,BTCEUR,1678519440000,2023-03-11 07:24:00,19035.55,19050.56,19035.13,19042.79,0.3195233
coinbase,BTCEUR,1678519500000,2023-03-11 07:25:00,19047.63,19049.73,19044,19046.34,0.2802786
coinbase,BTCEUR,1678519560000,2023-03-11 07:26:00,19046.34,19046.34,19039.39,19039.41,0.08585054
coinbase,BTCEUR,1678519620000,2023-03-11 07:27:00,19038.65,19038.65,19027.33,19027.34,0.63077291
coinbase,BTCEUR,1678519680000,2023-03-11 07:28:00,19039.1,19049.98,19039.1,19049.98,0.41132094
coinbase,BTCEUR,1678519740000,2023-03-11 07:29:00,19053.02,19079.46,19053.02,19055.94,0.47959778
coinbase,BTCEUR,1678519800000,2023-03-11 07:30:00,19065.95,19065.99,19064.45,19065.67,0.08747118
coinbase,BTCEUR,1678519860000,2023-03-11 07:31:00,19071.07,19074.17,19063.6,19063.6,0.13197206
coinbase,BTCEUR,1678519920000,2023-03-11 07:32:00,19063.3,19063.3,19044.63,19044.63,0.72006315
coinbase,BTCEUR,1678519980000,2023-03-11 07:33:00,19050.66,19055.55,19020.46,19020.46,1.08380822
coinbase,BTCEUR,1678520040000,2023-03-11 07:34:00,19020.7,19020.7,19001,19008.37,0.83723979
coinbase,BTCEUR,1678520100000,2023-03-11 07:35:00,19011.27,19019.24,18985.65,18990.99,3.41321826
coinbase,BTCEUR,1678520160000,2023-03-11 07:36:00,18988.46,18988.46,18960.8,18975.5,0.7940656
coinbase,BTCEUR,1678520220000,2023-03-11 07:37:00,18968.14,18971.8,18939.04,18950.45,1.16500295
coinbase,BTCEUR,1678520280000,2023-03-11 07:38:00,18941.19,18959.44,18889.33,18889.33,1.46585572
coinbase,BTCEUR,1678520340000,2023-03-11 07:39:00,18897.09,18916.06,18891.35,18909.24,2.19189626
coinbase,BTCEUR,1678520400000,2023-03-11 07:40:00,18908.69,18915.63,18849.76,18872.21,2.78199858
coinbase,BTCEUR,1678520460000,2023-03-11 07:41:00,18863.51,18864.59,18839.59,18839.59,0.87523605
coinbase,BTCEUR,1678520520000,2023-03-11 07:42:00,18839.46,18846.55,18805.29,18815.39,0.3524044
