start,symbol,low,high,open,close,volume,product_id,timestamp_utc
1678172160,BTCUSDC,22439.86,22440.33,22439.87,22440.33,0.25014908,BTC-USDC,2023-03-07 06:56:00+00:00
1678172220,BTCUSDC,22440.33,22444.46,22440.33,22442.33,0.76316528,BTC-USDC,2023-03-07 06:57:00+00:00
1678172280,BTCUSDC,22439.87,22442.97,22442.32,22440.36,0.84196122,BTC-USDC,2023-03-07 06:58:00+00:00
1678172340,BTCUSDC,22435.68,22441.28,22440.6,22438.37,0.58774264,BTC-USDC,2023-03-07 06:59:00+00:00
1678172400,BTCUSDC,22436.83,22441.86,22438.22,22440.81,0.55092391,BTC-USDC,2023-03-07 07:00:00+00:00
1678172460,BTCUSDC,22435.93,22441.39,22440.82,22440.63,1.59460747,BTC-USDC,2023-03-07 07:01:00+00:00
1678172520,BTCUSDC,22437.85,22441.9,22439.62,22437.88,0.60269613,BTC-USDC,2023-03-07 07:02:00+00:00
1678172580,BTCUSDC,22426.63,22439.02,22437.86,22427.01,3.67776435,BTC-USDC,2023-03-07 07:03:00+00:00
1678172640,BTCUSDC,22427.51,22433.99,22428.37,22432.45,0.8140905,BTC-USDC,2023-03-07 07:04:00+00:00
1678172700,BTCUSDC,22429.75,22437.75,22432.46,22429.75,0.74317951,BTC-USDC,2023-03-07 07:05:00+00:00
1678172760,BTCUSDC,22425,22435.38,22430.17,22427.47,2.70256818,BTC-USDC,2023-03-07 07:06:00+00:00
1678172820,BTCUSDC,22425,22429.13,22428.56,22428.09,0.53864827,BTC-USDC,2023-03-07 07:07:00+00:00
1678172880,BTCUSDC,22425.37,22430.18,22428.09,22426.91,0.71090297,BTC-USDC,2023-03-07 07:08:00+00:00
1678172940,BTCUSDC,22427.4,22433.71,22427.49,22431.52,0.29847475,BTC-USDC,2023-03-07 07:09:00+00:00
1678173000,BTCUSDC,22429.14,22430.68,22430.6,22429.84,0.59989658,BTC-USDC,2023-03-07 07:10:00+00:00
1678173060,BTCUSDC,22429.14,22431.38,22429.83,22430.94,0.64424953,BTC-USDC,2023-03-07 07:11:00+00:00
1678173120,BTCUSDC,22430.38,22432.92,22430.94,22430.38,1.25162651,BTC-USDC,2023-03-07 07:12:00+00:00
1678173180,BTCUSDC,22432.15,22448.34,22432.15,22445.61,3.09188258,BTC-USDC,2023-03-07 07:13:00+00:00
1678173240,BTCUSDC,22445.6,22452.11,22445.61,22448.71,2.55491401,BTC-USDC,2023-03-07 07:14:00+00:00
1678173300,BTCUSDC,22448.51,22450.08,22448.52,22450.08,0.23320029,BTC-USDC,2023-03-07 07:15:00+00:00
1678173360,BTCUSDC,22449.54,22456.72,22450.08,22452.25,1.77673485,BTC-USDC,2023-03-07 07:16:00+00:00
1678173420,BTCUSDC,22447.93,22451.65,22450.46,22450.31,1.15060042,BTC-USDC,2023-03-07 07:17:00+00:00
1678173480,BTCUSDC,22447.23,22450.54,22450.3,22448.34,0.55210694,BTC-USDC,2023-03-07 07:18:00+00:00
1678173540,BTCUSDC,22445.25,22448.9,22448.33,22446.33,0.52088664,BTC-USDC,2023-03-07 07:19:00+00:00
1678173600,BTCUSDC,22441.83,22447.97,22447.14,22442.08,6.35891576,BTC-USDC,2023-03-07 07:20:00+00:00
1678173660,BTCUSDC,22423.02,22442.84,22442.08,22424.01,7.08833036,BTC-USDC,2023-03-07 07:21:00+00:00
1678173720,BTCUSDC,22424.6,22432.89,22424.6,22430.23,2.37764413,BTC-USDC,2023-03-07 07:22:00+00:00
1678173780,BTCUSDC,22412.31,22429.54,22429.54,22420.99,5.47583905,BTC-USDC,2023-03-07 07:23:00+00:00
