symbol,datetime,open,high,low,close,volume,trades,imputed,gap_size,impute_method
BTCUSDT,2023-03-07 12:30:00+00:00,22373.6,22373.6,22361.8,22362.1,0.02249776,3,,,
BTCUSDT,2023-03-07 12:31:00+00:00,22363.0,22363.0,22363.0,22363.0,0.0054,1,,,
BTCUSDT,2023-03-07 12:32:00+00:00,22364.9,22364.9,22364.9,22364.9,0.00090627,1,,,
BTCUSDT,2023-03-07 12:33:00+00:00,22368.4,22368.4,22368.4,22368.4,0.00022575,1,,,
BTCUSDT,2023-03-07 12:34:00+00:00,22368.4,22368.4,22368.4,22368.4,0.0,0,True,4.0,LOCF
BTCUSDT,2023-03-07 12:35:00+00:00,22368.4,22368.4,22368.4,22368.4,0.0,0,True,4.0,LOCF
BTCUSDT,2023-03-07 12:36:00+00:00,22368.4,22368.4,22368.4,22368.4,0.0,0,True,4.0,LOCF
BTCUSDT,2023-03-07 12:37:00+00:00,22368.4,22368.4,22368.4,22368.4,0.0,0,True,4.0,LOCF
BTCUSDT,2023-03-07 12:38:00+00:00,22367.7,22367.7,22367.7,22367.7,0.00054617,1,,,
BTCUSDT,2023-03-07 12:39:00+00:00,22369.8,22369.8,22369.8,22369.8,0.044782,1,,,
BTCUSDT,2023-03-07 12:40:00+00:00,22372.8,22372.8,22370.4,22370.4,0.006031,2,,,
BTCUSDT,2023-03-07 12:41:00+00:00,22369.7,22372.7,22369.7,22372.7,2.23496754,17,,,
BTCUSDT,2023-03-07 12:42:00+00:00,22379.1,22379.1,22379.1,22379.1,0.00893691,1,,,
BTCUSDT,2023-03-07 12:43:00+00:00,22379.2,22393.4,22379.2,22383.5,7.51941438,29,,,
BTCUSDT,2023-03-07 12:44:00+00:00,22377.2,22383.2,22377.2,22383.2,4.39395613,12,,,
BTCUSDT,2023-03-07 12:45:00+00:00,22386.1,22386.1,22386.1,22386.1,0.00085287,1,,,
BTCUSDT,2023-03-07 12:46:00+00:00,22381.0,22381.0,22381.0,22381.0,0.00264732,1,,,
BTCUSDT,2023-03-07 12:47:00+00:00,22381.0,22381.0,22381.0,22381.0,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-07 12:48:00+00:00,22381.0,22381.0,22381.0,22381.0,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-07 12:49:00+00:00,22378.5,22378.5,22378.5,22378.5,0.00424512,1,,,
BTCUSDT,2023-03-07 12:50:00+00:00,22378.5,22378.5,22378.5,22378.5,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 12:51:00+00:00,22387.0,22387.0,22386.9,22386.9,0.00191242,2,,,
BTCUSDT,2023-03-07 12:52:00+00:00,22387.0,22387.0,22386.9,22386.9,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 12:53:00+00:00,22401.7,22401.7,22401.7,22401.7,0.0007433,1,,,
BTCUSDT,2023-03-07 12:54:00+00:00,22401.7,22401.7,22401.7,22401.7,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 12:55:00+00:00,22404.3,22404.3,22404.3,22404.3,0.0001,1,,,
BTCUSDT,2023-03-07 12:56:00+00:00,22404.3,22404.3,22404.3,22404.3,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 12:57:00+00:00,22401.4,22401.4,22401.4,22401.4,0.0001,1,,,
BTCUSDT,2023-03-07 12:58:00+00:00,22401.4,22401.4,22401.4,22401.4,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-07 12:59:00+00:00,22401.4,22401.4,22401.4,22401.4,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-07 13:00:00+00:00,22400.1,22400.1,22400.1,22400.1,0.00076156,1,,,
BTCUSDT,2023-03-07 13:01:00+00:00,22400.1,22400.1,22400.1,22400.1,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 13:02:00+00:00,22400.1,22400.1,22400.1,22400.1,0.00336716,1,,,
BTCUSDT,2023-03-07 13:03:00+00:00,22400.1,22400.1,22400.1,22400.1,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 13:04:00+00:00,22394.9,22394.9,22394.7,22394.7,0.2189694,3,,,
BTCUSDT,2023-03-07 13:05:00+00:00,22394.9,22394.9,22394.9,22394.9,0.0001,1,,,
BTCUSDT,2023-03-07 13:06:00+00:00,22394.9,22394.9,22394.9,22394.9,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 13:07:00+00:00,22397.4,22397.4,22397.4,22397.4,0.00996,1,,,
BTCUSDT,2023-03-07 13:08:00+00:00,22395.3,22395.5,22395.3,22395.5,0.033207,2,,,
BTCUSDT,2023-03-07 13:09:00+00:00,22395.8,22398.1,22395.5,22398.1,0.08291805,5,,,
BTCUSDT,2023-03-07 13:10:00+00:00,22400.1,22400.1,22400.1,22400.1,0.0002431,1,,,
BTCUSDT,2023-03-07 13:11:00+00:00,22397.5,22397.5,22394.7,22394.7,0.00036299,2,,,
BTCUSDT,2023-03-07 13:12:00+00:00,22396.6,22396.6,22396.5,22396.5,0.24977,2,,,
BTCUSDT,2023-03-07 13:13:00+00:00,22394.7,22394.7,22394.6,22394.6,0.09,2,,,
BTCUSDT,2023-03-07 13:14:00+00:00,22394.7,22394.7,22394.6,22394.6,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 13:15:00+00:00,22394.6,22396.9,22394.6,22396.9,0.01185578,2,,,
BTCUSDT,2023-03-07 13:16:00+00:00,22394.6,22396.9,22394.6,22396.9,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 13:17:00+00:00,22399.6,22400.1,22399.6,22400.1,0.02771366,2,,,
BTCUSDT,2023-03-07 13:18:00+00:00,22402.9,22402.9,22402.9,22402.9,0.0012541,1,,,
BTCUSDT,2023-03-07 13:19:00+00:00,22399.7,22403.3,22399.7,22403.3,0.01013061,2,,,
BTCUSDT,2023-03-07 13:20:00+00:00,22399.7,22403.3,22399.7,22403.3,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-07 13:21:00+00:00,22399.7,22403.3,22399.7,22403.3,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-07 13:22:00+00:00,22405.8,22405.8,22402.0,22402.0,0.35992401,6,,,
BTCUSDT,2023-03-07 13:23:00+00:00,22405.8,22405.8,22402.0,22402.0,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-07 13:24:00+00:00,22405.8,22405.8,22402.0,22402.0,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-07 13:25:00+00:00,22395.1,22395.1,22394.1,22394.1,0.37,4,,,
BTCUSDT,2023-03-07 13:26:00+00:00,22395.1,22395.1,22394.1,22394.1,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 13:27:00+00:00,22395.6,22395.6,22395.6,22395.6,0.00451,1,,,
BTCUSDT,2023-03-07 13:28:00+00:00,22395.7,22395.7,22395.7,22395.7,0.00096499,1,,,
BTCUSDT,2023-03-07 13:29:00+00:00,22395.7,22395.7,22395.7,22395.7,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 13:30:00+00:00,22391.7,22393.1,22385.9,22385.9,0.36021,6,,,
BTCUSDT,2023-03-07 13:31:00+00:00,22388.1,22388.1,22388.1,22388.1,0.01760202,1,,,
BTCUSDT,2023-03-07 13:32:00+00:00,22388.1,22388.1,22388.1,22388.1,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 13:33:00+00:00,22372.0,22372.0,22372.0,22372.0,0.00440199,1,,,
BTCUSDT,2023-03-07 13:34:00+00:00,22376.0,22376.0,22371.7,22375.9,0.02781667,3,,,
BTCUSDT,2023-03-07 13:35:00+00:00,22375.999999940395,22375.999999940395,22371.70000000447,22375.89999994189,0.0,0,True,7.0,ETS
BTCUSDT,2023-03-07 13:36:00+00:00,22375.999999940395,22375.999999940395,22371.70000000447,22375.89999994189,0.0,0,True,7.0,ETS
BTCUSDT,2023-03-07 13:37:00+00:00,22375.999999940395,22375.999999940395,22371.70000000447,22375.89999994189,0.0,0,True,7.0,ETS
BTCUSDT,2023-03-07 13:38:00+00:00,22375.999999940395,22375.999999940395,22371.70000000447,22375.89999994189,0.0,0,True,7.0,ETS
BTCUSDT,2023-03-07 13:39:00+00:00,22375.999999940395,22375.999999940395,22371.70000000447,22375.89999994189,0.0,0,True,7.0,ETS
BTCUSDT,2023-03-07 13:40:00+00:00,22375.999999940395,22375.999999940395,22371.70000000447,22375.89999994189,0.0,0,True,7.0,ETS
BTCUSDT,2023-03-07 13:41:00+00:00,22375.999999940395,22375.999999940395,22371.70000000447,22375.89999994189,0.0,0,True,7.0,ETS
BTCUSDT,2023-03-07 13:42:00+00:00,22384.4,22384.4,22382.2,22382.2,0.09878098,2,,,
BTCUSDT,2023-03-07 13:43:00+00:00,22383.3,22394.6,22383.3,22394.6,13.59288363,20,,,
BTCUSDT,2023-03-07 13:44:00+00:00,22387.6,22387.6,22387.6,22387.6,0.0087366,1,,,
BTCUSDT,2023-03-07 13:45:00+00:00,22387.1,22387.1,22387.1,22387.1,0.07538,1,,,
BTCUSDT,2023-03-07 13:46:00+00:00,22389.5,22389.5,22387.2,22388.5,0.00885036,3,,,
BTCUSDT,2023-03-07 13:47:00+00:00,22388.1,22388.1,22385.9,22385.9,0.11722,3,,,
BTCUSDT,2023-03-07 13:48:00+00:00,22386.3,22386.3,22385.5,22386.0,0.01844,3,,,
BTCUSDT,2023-03-07 13:49:00+00:00,22386.300000026826,22386.300000026826,22385.50000000596,22385.99999999851,0.0,0,True,7.0,ETS
BTCUSDT,2023-03-07 13:50:00+00:00,22386.300000026826,22386.300000026826,22385.50000000596,22385.99999999851,0.0,0,True,7.0,ETS
BTCUSDT,2023-03-07 13:51:00+00:00,22386.300000026826,22386.300000026826,22385.50000000596,22385.99999999851,0.0,0,True,7.0,ETS
BTCUSDT,2023-03-07 13:52:00+00:00,22386.300000026826,22386.300000026826,22385.50000000596,22385.99999999851,0.0,0,True,7.0,ETS
BTCUSDT,2023-03-07 13:53:00+00:00,22386.300000026826,22386.300000026826,22385.50000000596,22385.99999999851,0.0,0,True,7.0,ETS
BTCUSDT,2023-03-07 13:54:00+00:00,22386.300000026826,22386.300000026826,22385.50000000596,22385.99999999851,0.0,0,True,7.0,ETS
BTCUSDT,2023-03-07 13:55:00+00:00,22386.300000026826,22386.300000026826,22385.50000000596,22385.99999999851,0.0,0,True,7.0,ETS
BTCUSDT,2023-03-07 13:56:00+00:00,22378.3,22380.7,22378.3,22380.7,1.33669054,10,,,
BTCUSDT,2023-03-07 13:57:00+00:00,22382.3,22382.3,22375.4,22380.7,1.20682048,8,,,
BTCUSDT,2023-03-07 13:58:00+00:00,22367.3,22367.3,22367.3,22367.3,0.02763278,2,,,
BTCUSDT,2023-03-07 13:59:00+00:00,22367.3,22367.3,22367.3,22367.3,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 14:00:00+00:00,22363.8,22363.8,22358.2,22358.2,0.0006863,2,,,
BTCUSDT,2023-03-07 14:01:00+00:00,22341.6,22341.6,22341.6,22341.6,0.00038076,1,,,
BTCUSDT,2023-03-07 14:02:00+00:00,22341.6,22341.6,22341.6,22341.6,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 14:03:00+00:00,22346.3,22348.4,22346.2,22346.2,0.0610347,3,,,
BTCUSDT,2023-03-07 14:04:00+00:00,22345.0,22349.2,22345.0,22346.5,0.05525426,3,,,
BTCUSDT,2023-03-07 14:05:00+00:00,22350.0,22350.0,22349.5,22349.5,0.02327513,2,,,
BTCUSDT,2023-03-07 14:06:00+00:00,22350.0,22350.0,22349.5,22349.5,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 14:07:00+00:00,22361.2,22365.6,22361.2,22362.4,0.01442172,3,,,
BTCUSDT,2023-03-07 14:08:00+00:00,22361.2,22365.6,22361.2,22362.4,0.0,0,True,4.0,LOCF
BTCUSDT,2023-03-07 14:09:00+00:00,22361.2,22365.6,22361.2,22362.4,0.0,0,True,4.0,LOCF
BTCUSDT,2023-03-07 14:10:00+00:00,22361.2,22365.6,22361.2,22362.4,0.0,0,True,4.0,LOCF
BTCUSDT,2023-03-07 14:11:00+00:00,22361.2,22365.6,22361.2,22362.4,0.0,0,True,4.0,LOCF
BTCUSDT,2023-03-07 14:12:00+00:00,22346.3,22346.3,22346.3,22346.3,0.0001,1,,,
BTCUSDT,2023-03-07 14:13:00+00:00,22346.2,22346.2,22341.0,22343.7,0.01278759,4,,,
BTCUSDT,2023-03-07 14:14:00+00:00,22346.2,22346.2,22341.0,22343.7,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 14:15:00+00:00,22344.4,22357.8,22341.1,22341.1,0.00086854,5,,,
BTCUSDT,2023-03-07 14:16:00+00:00,22341.0,22341.0,22296.3,22302.0,0.46022785,19,,,
BTCUSDT,2023-03-07 14:17:00+00:00,22344.9,22344.9,22344.9,22344.9,0.00025,1,,,
BTCUSDT,2023-03-07 14:18:00+00:00,22365.0,22365.0,22365.0,22365.0,0.00272538,1,,,
BTCUSDT,2023-03-07 14:19:00+00:00,22365.0,22365.0,22365.0,22365.0,0.0405362,1,,,
BTCUSDT,2023-03-07 14:20:00+00:00,22365.0,22365.0,22365.0,22365.0,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 14:21:00+00:00,22351.7,22351.7,22351.6,22351.7,0.05372136,5,,,
BTCUSDT,2023-03-07 14:22:00+00:00,22351.6,22351.6,22351.6,22351.6,0.18373,3,,,
BTCUSDT,2023-03-07 14:23:00+00:00,22351.6,22351.6,22351.6,22351.6,0.00016095,1,,,
BTCUSDT,2023-03-07 14:24:00+00:00,22351.4,22351.7,22351.4,22351.7,0.00088234,2,,,
BTCUSDT,2023-03-07 14:25:00+00:00,22328.7,22328.7,22321.3,22321.3,0.00330725,2,,,
BTCUSDT,2023-03-07 14:26:00+00:00,22328.7,22328.7,22321.3,22321.3,0.0,0,True,3.0,LOCF
BTCUSDT,2023-03-07 14:27:00+00:00,22328.7,22328.7,22321.3,22321.3,0.0,0,True,3.0,LOCF
BTCUSDT,2023-03-07 14:28:00+00:00,22328.7,22328.7,22321.3,22321.3,0.0,0,True,3.0,LOCF
BTCUSDT,2023-03-07 14:29:00+00:00,22337.8,22345.1,22337.8,22345.1,0.42323311,7,,,
BTCUSDT,2023-03-07 14:30:00+00:00,22335.9,22335.9,22323.9,22323.9,0.0022157,2,,,
BTCUSDT,2023-03-07 14:31:00+00:00,22297.8,22297.8,22227.2,22233.4,1.41464079,21,,,
BTCUSDT,2023-03-07 14:32:00+00:00,22263.6,22266.7,22257.2,22257.2,0.09882383,3,,,
BTCUSDT,2023-03-07 14:33:00+00:00,22298.4,22338.1,22298.4,22328.0,18.23945888,34,,,
BTCUSDT,2023-03-07 14:34:00+00:00,22300.0,22300.0,22300.0,22300.0,0.08923766,2,,,
BTCUSDT,2023-03-07 14:35:00+00:00,22318.7,22331.8,22314.8,22331.7,0.59962958,12,,,
BTCUSDT,2023-03-07 14:36:00+00:00,22340.0,22340.0,22339.9,22340.0,0.01867078,3,,,
BTCUSDT,2023-03-07 14:37:00+00:00,22340.0,22340.0,22339.9,22340.0,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 14:38:00+00:00,22335.5,22335.5,22335.5,22335.5,0.00464995,4,,,
BTCUSDT,2023-03-07 14:39:00+00:00,22314.3,22314.3,22314.3,22314.3,0.0062676,1,,,
BTCUSDT,2023-03-07 14:40:00+00:00,22314.3,22314.3,22314.3,22314.3,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 14:41:00+00:00,22307.1,22307.1,22307.1,22307.1,0.00190474,1,,,
BTCUSDT,2023-03-07 14:42:00+00:00,22310.9,22310.9,22310.9,22310.9,0.02733,2,,,
BTCUSDT,2023-03-07 14:43:00+00:00,22298.0,22298.0,22298.0,22298.0,0.00281828,1,,,
BTCUSDT,2023-03-07 14:44:00+00:00,22298.0,22298.0,22298.0,22298.0,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-07 14:45:00+00:00,22298.0,22298.0,22298.0,22298.0,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-07 14:46:00+00:00,22324.8,22324.8,22308.7,22308.7,0.29804088,3,,,
BTCUSDT,2023-03-07 14:47:00+00:00,22318.9,22318.9,22318.9,22318.9,0.01387226,1,,,
BTCUSDT,2023-03-07 14:48:00+00:00,22318.9,22318.9,22318.9,22318.9,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-07 14:49:00+00:00,22318.9,22318.9,22318.9,22318.9,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-07 14:50:00+00:00,22326.5,22326.5,22326.5,22326.5,0.00390657,1,,,
BTCUSDT,2023-03-07 14:51:00+00:00,22326.5,22326.5,22326.5,22326.5,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-07 14:52:00+00:00,22326.5,22326.5,22326.5,22326.5,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-07 14:53:00+00:00,22310.3,22310.3,22301.3,22308.2,1.90249524,18,,,
BTCUSDT,2023-03-07 14:54:00+00:00,22309.7,22309.7,22309.7,22309.7,0.00148035,2,,,
BTCUSDT,2023-03-07 14:55:00+00:00,22319.3,22323.9,22319.3,22323.9,0.66271666,4,,,
BTCUSDT,2023-03-07 14:56:00+00:00,22319.3,22323.9,22319.3,22323.9,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-07 14:57:00+00:00,22319.3,22323.9,22319.3,22323.9,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-07 14:58:00+00:00,22317.1,22317.1,22317.1,22317.1,0.00654192,1,,,
BTCUSDT,2023-03-07 14:59:00+00:00,22315.3,22315.3,22315.3,22315.3,0.03973538,1,,,
BTCUSDT,2023-03-07 15:00:00+00:00,22298.0,22298.0,22140.2,22140.2,1.96620025,65,,,
BTCUSDT,2023-03-07 15:01:00+00:00,22140.2,22159.8,22100.0,22159.8,1.49956039,41,,,
BTCUSDT,2023-03-07 15:02:00+00:00,22165.0,22206.0,22165.0,22183.8,0.62639962,22,,,
BTCUSDT,2023-03-07 15:03:00+00:00,22179.8,22188.0,22167.8,22188.0,0.51392993,11,,,
BTCUSDT,2023-03-07 15:04:00+00:00,22181.5,22181.5,22166.4,22166.4,0.07660041,5,,,
BTCUSDT,2023-03-07 15:05:00+00:00,22124.4,22146.5,22109.9,22142.8,0.71620797,14,,,
BTCUSDT,2023-03-07 15:06:00+00:00,22142.8,22144.0,22110.0,22110.0,0.18648325,13,,,
BTCUSDT,2023-03-07 15:07:00+00:00,22105.7,22105.7,22011.1,22017.8,1.49195981,41,,,
BTCUSDT,2023-03-07 15:08:00+00:00,22030.7,22063.2,22030.7,22037.5,0.55551406,14,,,
BTCUSDT,2023-03-07 15:09:00+00:00,22040.9,22040.9,21944.1,21988.3,14.50079882,91,,,
BTCUSDT,2023-03-07 15:10:00+00:00,22004.4,22039.5,22004.4,22039.5,5.12601258,20,,,
BTCUSDT,2023-03-07 15:11:00+00:00,22028.4,22042.4,21989.7,22042.4,1.70785896,12,,,
BTCUSDT,2023-03-07 15:12:00+00:00,22050.1,22075.1,22032.1,22032.1,2.11253493,21,,,
BTCUSDT,2023-03-07 15:13:00+00:00,22043.1,22059.9,22043.1,22057.4,0.11551609,4,,,
BTCUSDT,2023-03-07 15:14:00+00:00,22051.7,22051.7,22020.2,22049.1,1.5331188,22,,,
BTCUSDT,2023-03-07 15:15:00+00:00,22037.0,22037.0,22037.0,22037.0,0.03512671,1,,,
BTCUSDT,2023-03-07 15:16:00+00:00,22024.6,22045.1,22024.0,22038.6,62.14251407,51,,,
BTCUSDT,2023-03-07 15:17:00+00:00,22077.3,22104.0,22077.3,22102.8,0.00460728,5,,,
BTCUSDT,2023-03-07 15:18:00+00:00,22101.0,22105.3,22084.3,22084.3,1.00598371,12,,,
BTCUSDT,2023-03-07 15:19:00+00:00,22084.1,22096.2,22084.1,22096.2,0.41911488,6,,,
BTCUSDT,2023-03-07 15:20:00+00:00,22102.9,22107.2,22097.6,22107.2,0.45602464,6,,,
BTCUSDT,2023-03-07 15:21:00+00:00,22110.6,22262.8,22110.6,22230.4,0.28542158,24,,,
BTCUSDT,2023-03-07 15:22:00+00:00,22218.3,22242.7,22218.3,22242.7,0.00224914,2,,,
BTCUSDT,2023-03-07 15:23:00+00:00,22241.1,22365.0,22217.5,22346.5,3.14425814,30,,,
BTCUSDT,2023-03-07 15:24:00+00:00,22346.5,22346.5,22293.6,22293.6,0.08859854,11,,,
BTCUSDT,2023-03-07 15:25:00+00:00,22284.3,22291.9,22284.3,22291.9,0.44859993,2,,,
BTCUSDT,2023-03-07 15:26:00+00:00,22256.9,22256.9,22253.5,22253.5,0.00668835,2,,,
BTCUSDT,2023-03-07 15:27:00+00:00,22261.4,22289.5,22261.4,22262.1,0.50936863,7,,,
BTCUSDT,2023-03-07 15:28:00+00:00,22240.4,22240.4,22227.1,22227.1,0.00268606,3,,,
BTCUSDT,2023-03-07 15:29:00+00:00,22222.5,22222.5,22206.9,22206.9,0.07017585,4,,,
BTCUSDT,2023-03-07 15:30:00+00:00,22222.5,22222.5,22206.9,22206.9,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 15:31:00+00:00,22253.9,22288.3,22253.9,22288.3,0.08826002,5,,,
BTCUSDT,2023-03-07 15:32:00+00:00,22263.4,22269.9,22263.4,22269.9,0.7,8,,,
BTCUSDT,2023-03-07 15:33:00+00:00,22298.3,22298.3,22298.2,22298.2,0.05688822,2,,,
BTCUSDT,2023-03-07 15:34:00+00:00,22306.5,22309.2,22306.5,22309.2,0.01343988,2,,,
BTCUSDT,2023-03-07 15:35:00+00:00,22306.5,22309.2,22306.5,22309.2,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 15:36:00+00:00,22311.2,22335.5,22311.2,22335.5,0.00204564,2,,,
BTCUSDT,2023-03-07 15:37:00+00:00,22344.9,22468.1,22344.9,22410.1,0.61959205,32,,,
BTCUSDT,2023-03-07 15:38:00+00:00,22417.3,22424.6,22402.9,22402.9,0.22436714,6,,,
BTCUSDT,2023-03-07 15:39:00+00:00,22376.7,22376.7,22376.7,22376.7,0.00847858,1,,,
BTCUSDT,2023-03-07 15:40:00+00:00,22376.7,22376.7,22376.7,22376.7,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 15:41:00+00:00,22372.6,22372.6,22341.0,22347.3,0.03228805,4,,,
BTCUSDT,2023-03-07 15:42:00+00:00,22372.6,22372.6,22341.0,22347.3,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 15:43:00+00:00,22364.4,22365.0,22364.4,22365.0,0.04129306,3,,,
BTCUSDT,2023-03-07 15:44:00+00:00,22339.2,22339.2,22339.1,22339.1,0.03249024,2,,,
BTCUSDT,2023-03-07 15:45:00+00:00,22341.2,22341.2,22341.2,22341.2,0.04355116,1,,,
BTCUSDT,2023-03-07 15:46:00+00:00,22307.5,22329.6,22307.5,22329.6,0.00949128,2,,,
BTCUSDT,2023-03-07 15:47:00+00:00,22307.5,22329.6,22307.5,22329.6,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 15:48:00+00:00,22383.5,22383.5,22383.5,22383.5,0.0001,1,,,
BTCUSDT,2023-03-07 15:49:00+00:00,22383.5,22383.5,22383.5,22383.5,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 15:50:00+00:00,22332.7,22332.7,22332.7,22332.7,0.0001,1,,,
BTCUSDT,2023-03-07 15:51:00+00:00,22333.6,22333.6,22333.6,22333.6,0.002,1,,,
BTCUSDT,2023-03-07 15:52:00+00:00,22344.4,22344.4,22309.9,22320.2,4.92368918,37,,,
BTCUSDT,2023-03-07 15:53:00+00:00,22317.1,22317.1,22317.1,22317.1,0.00034412,2,,,
BTCUSDT,2023-03-07 15:54:00+00:00,22308.7,22308.7,22308.7,22308.7,0.00098838,1,,,
BTCUSDT,2023-03-07 15:55:00+00:00,22337.3,22358.3,22326.5,22357.3,9.842115,60,,,
BTCUSDT,2023-03-07 15:56:00+00:00,22337.3,22358.3,22326.5,22357.3,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 15:57:00+00:00,22341.8,22341.8,22341.3,22341.3,0.02428111,2,,,
BTCUSDT,2023-03-07 15:58:00+00:00,22339.5,22339.5,22330.7,22330.7,0.07822515,3,,,
BTCUSDT,2023-03-07 15:59:00+00:00,22339.5,22339.5,22330.7,22330.7,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 16:00:00+00:00,22317.9,22317.9,22240.4,22311.1,18.42422005,61,,,
BTCUSDT,2023-03-07 16:01:00+00:00,22317.0,22331.1,22317.0,22331.1,1.16464169,11,,,
BTCUSDT,2023-03-07 16:02:00+00:00,22344.9,22372.8,22344.9,22371.8,0.41569212,5,,,
BTCUSDT,2023-03-07 16:03:00+00:00,22358.1,22358.1,22352.9,22352.9,0.1657,3,,,
BTCUSDT,2023-03-07 16:04:00+00:00,22365.9,22365.9,22362.3,22362.3,0.22677208,2,,,
BTCUSDT,2023-03-07 16:05:00+00:00,22365.9,22365.9,22362.3,22362.3,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 16:06:00+00:00,22355.0,22355.0,22354.8,22354.8,0.0004479,2,,,
BTCUSDT,2023-03-07 16:07:00+00:00,22354.9,22354.9,22337.5,22337.5,0.12259774,7,,,
BTCUSDT,2023-03-07 16:08:00+00:00,22357.3,22360.7,22346.9,22346.9,0.13757696,5,,,
BTCUSDT,2023-03-07 16:09:00+00:00,22350.9,22351.1,22346.9,22351.1,0.05351856,3,,,
BTCUSDT,2023-03-07 16:10:00+00:00,22366.9,22366.9,22362.7,22362.7,0.18021115,3,,,
BTCUSDT,2023-03-07 16:11:00+00:00,22361.2,22361.2,22361.1,22361.1,0.04223385,4,,,
BTCUSDT,2023-03-07 16:12:00+00:00,22361.2,22361.2,22361.1,22361.1,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-07 16:13:00+00:00,22361.2,22361.2,22361.1,22361.1,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-07 16:14:00+00:00,22318.0,22318.0,22318.0,22318.0,0.000896,1,,,
BTCUSDT,2023-03-07 16:15:00+00:00,22290.1,22311.3,22290.1,22311.3,3.58770571,12,,,
BTCUSDT,2023-03-07 16:16:00+00:00,22293.6,22293.6,22293.6,22293.6,0.01321372,1,,,
BTCUSDT,2023-03-07 16:17:00+00:00,22305.2,22305.2,22305.2,22305.2,0.0007,1,,,
BTCUSDT,2023-03-07 16:18:00+00:00,22299.8,22299.8,22299.8,22299.8,0.00011552,1,,,
BTCUSDT,2023-03-07 16:19:00+00:00,22307.5,22308.6,22305.8,22308.6,0.21681243,6,,,
BTCUSDT,2023-03-07 16:20:00+00:00,22309.1,22309.2,22309.1,22309.2,0.0516,2,,,
BTCUSDT,2023-03-07 16:21:00+00:00,22320.4,22320.4,22309.1,22309.1,0.34061,4,,,
BTCUSDT,2023-03-07 16:22:00+00:00,22320.4,22320.4,22309.1,22309.1,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 16:23:00+00:00,22309.1,22309.1,22297.8,22297.8,0.01887717,5,,,
BTCUSDT,2023-03-07 16:24:00+00:00,22300.5,22300.5,22300.5,22300.5,0.00412458,1,,,
BTCUSDT,2023-03-07 16:25:00+00:00,22284.1,22284.1,22284.1,22284.1,0.00225142,1,,,
BTCUSDT,2023-03-07 16:26:00+00:00,22284.1,22284.1,22284.1,22284.1,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-07 16:27:00+00:00,22288.2,22288.2,22288.2,22288.2,0.00045008,1,,,
BTCUSDT,2023-03-07 16:28:00+00:00,22280.0,22280.0,22251.9,22251.9,0.99100945,9,,,
