symbol,time_period_start,time_period_end,price_open,price_high,price_low,price_close,volume_traded,trades_count,imputed,gap_size,impute_method
USDCUSD,2023-03-03T09:44:00.0000000Z,2023-03-03T09:45:00.0000000Z,1.0,1.0,0.9999,0.9999,0.0,0,True,2,LOCF
USDCUSD,2023-03-03T09:45:00.0000000Z,2023-03-03T09:46:00.0000000Z,1.0,1.0,0.9999,0.9999,0.0,0,True,2,LOCF
USDCUSD,2023-03-03T09:46:00.0000000Z,2023-03-03T09:47:00.0000000Z,1.0,1.0,1.0,1.0,115.7768,1,False,0,none
USDCUSD,2023-03-03T09:47:00.0000000Z,2023-03-03T09:48:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,1,LOCF
USDCUSD,2023-03-03T09:48:00.0000000Z,2023-03-03T09:49:00.0000000Z,0.9999,0.9999,0.9999,0.9999,371.335032,3,False,0,none
USDCUSD,2023-03-03T09:49:00.0000000Z,2023-03-03T09:50:00.0000000Z,0.9999,0.9999,0.9999,0.9999,0.0,0,True,1,LOCF
USDCUSD,2023-03-03T09:50:00.0000000Z,2023-03-03T09:51:00.0000000Z,1.0,1.0,1.0,1.0,46.2891,1,False,0,none
USDCUSD,2023-03-03T09:51:00.0000000Z,2023-03-03T09:52:00.0000000Z,1.0,1.0,1.0,1.0,565.207,1,False,0,none
USDCUSD,2023-03-03T09:52:00.0000000Z,2023-03-03T09:53:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,5,LOCF
USDCUSD,2023-03-03T09:53:00.0000000Z,2023-03-03T09:54:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,5,LOCF
USDCUSD,2023-03-03T09:54:00.0000000Z,2023-03-03T09:55:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,5,LOCF
USDCUSD,2023-03-03T09:55:00.0000000Z,2023-03-03T09:56:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,5,LOCF
USDCUSD,2023-03-03T09:56:00.0000000Z,2023-03-03T09:57:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,5,LOCF
USDCUSD,2023-03-03T09:57:00.0000000Z,2023-03-03T09:58:00.0000000Z,1.0,1.0,0.9999,0.9999,751.225829,4,False,0,none
USDCUSD,2023-03-03T09:58:00.0000000Z,2023-03-03T09:59:00.0000000Z,1.0,1.0,0.9999,0.9999,0.0,0,True,1,LOCF
USDCUSD,2023-03-03T09:59:00.0000000Z,2023-03-03T10:00:00.0000000Z,1.0,1.0,1.0,1.0,1500.0,1,False,0,none
USDCUSD,2023-03-03T10:00:00.0000000Z,2023-03-03T10:01:00.0000000Z,0.9999,0.9999,0.9999,0.9999,2000.0,4,False,0,none
USDCUSD,2023-03-03T10:01:00.0000000Z,2023-03-03T10:02:00.0000000Z,0.9999,0.9999,0.9999,0.9999,0.0,0,True,2,LOCF
USDCUSD,2023-03-03T10:02:00.0000000Z,2023-03-03T10:03:00.0000000Z,0.9999,0.9999,0.9999,0.9999,0.0,0,True,2,LOCF
USDCUSD,2023-03-03T10:03:00.0000000Z,2023-03-03T10:04:00.0000000Z,1.0,1.0,1.0,1.0,33334.31,1,False,0,none
USDCUSD,2023-03-03T10:04:00.0000000Z,2023-03-03T10:05:00.0000000Z,1.0,1.0,1.0,1.0,199801.2,1,False,0,none
USDCUSD,2023-03-03T10:05:00.0000000Z,2023-03-03T10:06:00.0000000Z,0.9999,0.9999,0.9999,0.9999,22419.7955,4,False,0,none
USDCUSD,2023-03-03T10:06:00.0000000Z,2023-03-03T10:07:00.0000000Z,0.9999,0.9999,0.9999,0.9999,0.0,0,True,1,LOCF
USDCUSD,2023-03-03T10:07:00.0000000Z,2023-03-03T10:08:00.0000000Z,0.9999,1.0,0.9999,0.9999,15910.36779,3,False,0,none
USDCUSD,2023-03-03T10:08:00.0000000Z,2023-03-03T10:09:00.0000000Z,0.9999,1.0,0.9999,0.9999,0.0,0,True,2,LOCF
USDCUSD,2023-03-03T10:09:00.0000000Z,2023-03-03T10:10:00.0000000Z,0.9999,1.0,0.9999,0.9999,0.0,0,True,2,LOCF
USDCUSD,2023-03-03T10:10:00.0000000Z,2023-03-03T10:11:00.0000000Z,1.0,1.0,1.0,1.0,752.6616505,1,False,0,none
USDCUSD,2023-03-03T10:11:00.0000000Z,2023-03-03T10:12:00.0000000Z,1.0,1.0,0.9999,1.0,218536.1089,3,False,0,none
USDCUSD,2023-03-03T10:12:00.0000000Z,2023-03-03T10:13:00.0000000Z,1.0,1.0,0.9999,1.0,0.0,0,True,1,LOCF
USDCUSD,2023-03-03T10:13:00.0000000Z,2023-03-03T10:14:00.0000000Z,1.0,1.0,0.9999,0.9999,30066.10199,2,False,0,none
USDCUSD,2023-03-03T10:14:00.0000000Z,2023-03-03T10:15:00.0000000Z,0.9999,0.9999,0.9999,0.9999,91.9986,2,False,0,none
USDCUSD,2023-03-03T10:15:00.0000000Z,2023-03-03T10:16:00.0000000Z,0.9999689889830918,0.9999759888697098,0.9999377264333293,0.9999584505344691,0.0,0,True,7,ETS
USDCUSD,2023-03-03T10:16:00.0000000Z,2023-03-03T10:17:00.0000000Z,0.9999689889830918,0.9999759888697098,0.9999377264333293,0.9999584505344691,0.0,0,True,7,ETS
USDCUSD,2023-03-03T10:17:00.0000000Z,2023-03-03T10:18:00.0000000Z,0.9999689889830918,0.9999759888697098,0.9999377264333293,0.9999584505344691,0.0,0,True,7,ETS
USDCUSD,2023-03-03T10:18:00.0000000Z,2023-03-03T10:19:00.0000000Z,0.9999689889830918,0.9999759888697098,0.9999377264333293,0.9999584505344691,0.0,0,True,7,ETS
USDCUSD,2023-03-03T10:19:00.0000000Z,2023-03-03T10:20:00.0000000Z,0.9999689889830918,0.9999759888697098,0.9999377264333293,0.9999584505344691,0.0,0,True,7,ETS
USDCUSD,2023-03-03T10:20:00.0000000Z,2023-03-03T10:21:00.0000000Z,0.9999689889830918,0.9999759888697098,0.9999377264333293,0.9999584505344691,0.0,0,True,7,ETS
USDCUSD,2023-03-03T10:21:00.0000000Z,2023-03-03T10:22:00.0000000Z,0.9999689889830918,0.9999759888697098,0.9999377264333293,0.9999584505344691,0.0,0,True,7,ETS
USDCUSD,2023-03-03T10:22:00.0000000Z,2023-03-03T10:23:00.0000000Z,0.9999,0.9999,0.9999,0.9999,2503.788965,2,False,0,none
USDCUSD,2023-03-03T10:23:00.0000000Z,2023-03-03T10:24:00.0000000Z,0.9999,0.9999,0.9999,0.9999,0.0,0,True,5,LOCF
USDCUSD,2023-03-03T10:24:00.0000000Z,2023-03-03T10:25:00.0000000Z,0.9999,0.9999,0.9999,0.9999,0.0,0,True,5,LOCF
USDCUSD,2023-03-03T10:25:00.0000000Z,2023-03-03T10:26:00.0000000Z,0.9999,0.9999,0.9999,0.9999,0.0,0,True,5,LOCF
USDCUSD,2023-03-03T10:26:00.0000000Z,2023-03-03T10:27:00.0000000Z,0.9999,0.9999,0.9999,0.9999,0.0,0,True,5,LOCF
