exchange,symbol,open_time_utc,open_time_ms,open,high,low,close,volume
coinbase,ETHEUR,2023-03-20 11:01:00,1679310060000,1665.53,1667.37,1665.34,1667.14,10.44422528
coinbase,ETHEUR,2023-03-20 11:02:00,1679310120000,1665.76,1666.03,1665.76,1666.03,5.75243838
coinbase,ETHEUR,2023-03-20 11:03:00,1679310180000,1667.09,1667.09,1665.4,1665.4,1.99911304
coinbase,ETHEUR,2023-03-20 11:04:00,1679310240000,1665.58,1665.6,1665.4,1665.6,5.31225
coinbase,ETHEUR,2023-03-20 11:05:00,1679310300000,1666.49,1666.6,1666.49,1666.6,2.80514044
coinbase,ETHEUR,2023-03-20 11:08:00,1679310480000,1667.27,1668.57,1667.1,1668.57,4.48326595
coinbase,ETHEUR,2023-03-20 11:09:00,1679310540000,1669.24,1669.64,1668.93,1668.93,0.90625027
coinbase,ETHEUR,2023-03-20 11:10:00,1679310600000,1668.78,1668.78,1667.82,1667.82,1.43714719
coinbase,ETHEUR,2023-03-20 11:11:00,1679310660000,1667.56,1667.56,1667.56,1667.56,0.00055163
coinbase,ETHEUR,2023-03-20 11:12:00,1679310720000,1667.79,1667.79,1666.87,1666.87,6.54607803
coinbase,ETHEUR,2023-03-20 11:14:00,1679310840000,1667.71,1667.85,1667.13,1667.14,8.21058751
coinbase,ETHEUR,2023-03-20 11:15:00,1679310900000,1667.13,1667.76,1667.13,1667.74,2.37024879
coinbase,ETHEUR,2023-03-20 11:16:00,1679310960000,1668.12,1670.22,1668.12,1670.09,0.11842038
coinbase,ETHEUR,2023-03-20 11:17:00,1679311020000,1670.26,1670.85,1670.06,1670.85,0.81010893
coinbase,ETHEUR,2023-03-20 11:18:00,1679311080000,1671.5,1673.28,1671.32,1671.32,15.35545773
coinbase,ETHEUR,2023-03-20 11:19:00,1679311140000,1672.22,1672.37,1672.02,1672.02,2.19347
coinbase,ETHEUR,2023-03-20 11:20:00,1679311200000,1671.95,1672.4,1671.75,1672.4,6.2873684
coinbase,ETHEUR,2023-03-20 11:21:00,1679311260000,1674.12,1674.12,1673.23,1673.23,2.01591
coinbase,ETHEUR,2023-03-20 11:22:00,1679311320000,1672.79,1673.02,1672.78,1672.91,1.41724769
coinbase,ETHEUR,2023-03-20 11:23:00,1679311380000,1672.86,1672.86,1672.37,1672.52,3.04985024
coinbase,ETHEUR,2023-03-20 11:24:00,1679311440000,1672.11,1675.95,1672.11,1674.62,9.7054797
coinbase,ETHEUR,2023-03-20 11:25:00,1679311500000,1675.02,1675.02,1672.65,1672.65,4.760062
coinbase,ETHEUR,2023-03-20 11:26:00,1679311560000,1672.84,1673.55,1672.4,1673.28,1.99883363
coinbase,ETHEUR,2023-03-20 11:27:00,1679311620000,1673.65,1674.29,1673.65,1674.29,0.23059642
coinbase,ETHEUR,2023-03-20 11:28:00,1679311680000,1674.1,1674.1,1673.93,1674.03,6.99038462
coinbase,ETHEUR,2023-03-20 11:29:00,1679311740000,1674.35,1675.68,1673.2,1675.68,4.79815263
coinbase,ETHEUR,2023-03-20 11:30:00,1679311800000,1675.31,1675.31,1674.99,1674.99,0.81133377
coinbase,ETHEUR,2023-03-20 11:31:00,1679311860000,1674.61,1674.61,1673.67,1673.67,0.08257938
coinbase,ETHEUR,2023-03-20 11:32:00,1679311920000,1672.72,1673.53,1672.61,1673.42,6.21061962
coinbase,ETHEUR,2023-03-20 11:33:00,1679311980000,1674.25,1674.41,1674.25,1674.41,1.57565053
coinbase,ETHEUR,2023-03-20 11:34:00,1679312040000,1673.89,1674.1,1673.89,1674.01,2.139167
coinbase,ETHEUR,2023-03-20 11:35:00,1679312100000,1674.48,1674.48,1672.61,1672.61,0.20776937
coinbase,ETHEUR,2023-03-20 11:36:00,1679312160000,1671.61,1671.61,1671.61,1671.61,0.00427544
coinbase,ETHEUR,2023-03-20 11:37:00,1679312220000,1671.33,1672.29,1671.33,1671.89,0.50910172
coinbase,ETHEUR,2023-03-20 11:38:00,1679312280000,1671.65,1671.78,1671.15,1671.7,14.34129585
coinbase,ETHEUR,2023-03-20 11:39:00,1679312340000,1671.19,1671.63,1671.19,1671.63,0.00611996
coinbase,ETHEUR,2023-03-20 11:40:00,1679312400000,1672.16,1672.16,1672.16,1672.16,0.344
coinbase,ETHEUR,2023-03-20 11:41:00,1679312460000,1672.24,1672.76,1671.42,1672.17,2.65415858
coinbase,ETHEUR,2023-03-20 11:42:00,1679312520000,1672.08,1672.08,1671.42,1671.42,0.50000834
coinbase,ETHEUR,2023-03-20 11:43:00,1679312580000,1671.11,1671.37,1670,1670,13.39230328
coinbase,ETHEUR,2023-03-20 11:45:00,1679312700000,1671.33,1671.33,1667.33,1667.41,6.31923747
coinbase,ETHEUR,2023-03-20 11:46:00,1679312760000,1666.31,1666.31,1662.35,1662.35,6.20357057
coinbase,ETHEUR,2023-03-20 11:47:00,1679312820000,1663.81,1663.81,1662.18,1662.18,0.04245588
coinbase,ETHEUR,2023-03-20 11:48:00,1679312880000,1664.34,1665.1,1664.34,1664.73,26.83646266
coinbase,ETHEUR,2023-03-20 11:49:00,1679312940000,1664.85,1665.26,1663.98,1664.51,8.89441392
coinbase,ETHEUR,2023-03-20 11:50:00,1679313000000,1663.89,1664.19,1663.47,1664.19,7.02619371
coinbase,ETHEUR,2023-03-20 11:51:00,1679313060000,1664.71,1667.98,1664.71,1667.34,22.50918449
coinbase,ETHEUR,2023-03-20 11:52:00,1679313120000,1667.65,1668.77,1666.6,1666.7,26.64436203
coinbase,ETHEUR,2023-03-20 11:53:00,1679313180000,1666.71,1666.71,1665.8,1665.81,2.05414689
coinbase,ETHEUR,2023-03-20 11:54:00,1679313240000,1665.8,1667.19,1665.42,1666.97,4.88466336
coinbase,ETHEUR,2023-03-20 11:55:00,1679313300000,1665.54,1667.92,1665.34,1667.92,3.30256574
coinbase,ETHEUR,2023-03-20 11:56:00,1679313360000,1666.96,1666.96,1666.44,1666.44,2.99079781
coinbase,ETHEUR,2023-03-20 11:57:00,1679313420000,1666.07,1667.21,1665.58,1667.21,3.94153491
coinbase,ETHEUR,2023-03-20 11:58:00,1679313480000,1666.39,1667.16,1666.14,1667.16,4.99974472
coinbase,ETHEUR,2023-03-20 12:01:00,1679313660000,1666.42,1666.42,1665.04,1665.04,0.31446106
coinbase,ETHEUR,2023-03-20 12:02:00,1679313720000,1665.31,1665.4,1665.31,1665.4,1.47630151
coinbase,ETHEUR,2023-03-20 12:03:00,1679313780000,1665.37,1665.48,1663.47,1663.47,13.59811745
coinbase,ETHEUR,2023-03-20 12:04:00,1679313840000,1663.69,1664.27,1663.65,1664.27,5.96227671
coinbase,ETHEUR,2023-03-20 12:05:00,1679313900000,1664.86,1665.06,1664.23,1664.23,0.0722591
coinbase,ETHEUR,2023-03-20 12:06:00,1679313960000,1664.11,1665.28,1663.68,1665.28,1.47274148
coinbase,ETHEUR,2023-03-20 12:07:00,1679314020000,1664.76,1664.76,1664.76,1664.76,0.59706
coinbase,ETHEUR,2023-03-20 12:08:00,1679314080000,1664.75,1664.75,1662.35,1662.89,1.87251569
coinbase,ETHEUR,2023-03-20 12:09:00,1679314140000,1662.09,1662.46,1662.09,1662.46,0.07406136
coinbase,ETHEUR,2023-03-20 12:10:00,1679314200000,1662.99,1662.99,1662.99,1662.99,0.1409955
coinbase,ETHEUR,2023-03-20 12:11:00,1679314260000,1662.26,1662.26,1660.96,1661.95,6.62855472
coinbase,ETHEUR,2023-03-20 12:12:00,1679314320000,1662.34,1662.34,1662.3,1662.3,0.03633092
coinbase,ETHEUR,2023-03-20 12:13:00,1679314380000,1662.82,1662.82,1661.19,1662.04,9.51164638
coinbase,ETHEUR,2023-03-20 12:14:00,1679314440000,1662.69,1662.98,1662.36,1662.98,1.32704698
coinbase,ETHEUR,2023-03-20 12:15:00,1679314500000,1663.36,1663.37,1662.23,1662.8,5.20270387
coinbase,ETHEUR,2023-03-20 12:16:00,1679314560000,1663.29,1663.29,1662.21,1662.21,9.69090407
coinbase,ETHEUR,2023-03-20 12:17:00,1679314620000,1662.2,1662.34,1660.58,1661.85,15.83544554
coinbase,ETHEUR,2023-03-20 12:18:00,1679314680000,1661.48,1662.41,1661.48,1662.26,9.01170972
coinbase,ETHEUR,2023-03-20 12:20:00,1679314800000,1661.93,1665.48,1661.93,1665.48,2.82606886
coinbase,ETHEUR,2023-03-20 12:21:00,1679314860000,1665.7,1665.71,1665.25,1665.25,8.51373385
coinbase,ETHEUR,2023-03-20 12:22:00,1679314920000,1667.52,1667.52,1665.39,1665.99,3.30307102
coinbase,ETHEUR,2023-03-20 12:23:00,1679314980000,1665.39,1667.11,1665.39,1666.63,20.27834484
coinbase,ETHEUR,2023-03-20 12:24:00,1679315040000,1667.11,1667.11,1666.04,1666.56,8.61946407
coinbase,ETHEUR,2023-03-20 12:25:00,1679315100000,1666.14,1666.82,1666.14,1666.81,0.31493901
coinbase,ETHEUR,2023-03-20 12:26:00,1679315160000,1667.77,1669.14,1667.61,1668.52,5.92742344
coinbase,ETHEUR,2023-03-20 12:27:00,1679315220000,1669.66,1669.66,1669.02,1669.02,1.47117492
coinbase,ETHEUR,2023-03-20 12:28:00,1679315280000,1667.62,1667.78,1667.51,1667.51,3.40084242
coinbase,ETHEUR,2023-03-20 12:29:00,1679315340000,1667.51,1667.51,1666.42,1666.82,3.97647933
coinbase,ETHEUR,2023-03-20 12:30:00,1679315400000,1667.63,1667.63,1667.63,1667.63,0.03442346
coinbase,ETHEUR,2023-03-20 12:31:00,1679315460000,1668.07,1668.07,1667.09,1667.88,1.21748273
coinbase,ETHEUR,2023-03-20 12:32:00,1679315520000,1667.86,1668.05,1667.52,1667.77,2.32089126
coinbase,ETHEUR,2023-03-20 12:33:00,1679315580000,1667.5,1667.5,1667.5,1667.5,0.1409955
coinbase,ETHEUR,2023-03-20 12:34:00,1679315640000,1667.79,1667.79,1666.9,1667.3,1.13907501
coinbase,ETHEUR,2023-03-20 12:35:00,1679315700000,1667.61,1668.35,1667.61,1668.13,2.34206355
coinbase,ETHEUR,2023-03-20 12:36:00,1679315760000,1668.55,1668.55,1668.28,1668.32,4.59801524
coinbase,ETHEUR,2023-03-20 12:37:00,1679315820000,1668.05,1668.87,1667.71,1667.71,5.59337327
coinbase,ETHEUR,2023-03-20 12:38:00,1679315880000,1667.11,1668.33,1667.11,1668.33,0.2320295
coinbase,ETHEUR,2023-03-20 12:39:00,1679315940000,1667.19,1668.17,1667.19,1668.17,0.98009932
coinbase,ETHEUR,2023-03-20 12:40:00,1679316000000,1667.96,1668.05,1667.15,1667.15,1.11650289
coinbase,ETHEUR,2023-03-20 12:41:00,1679316060000,1665.47,1665.47,1664.65,1665.4,6.82584521
coinbase,ETHEUR,2023-03-20 12:42:00,1679316120000,1665.32,1666.3,1665.32,1666.29,2.77301766
coinbase,ETHEUR,2023-03-20 12:43:00,1679316180000,1666.29,1666.39,1666.17,1666.39,2.46230996
coinbase,ETHEUR,2023-03-20 12:44:00,1679316240000,1666.67,1666.67,1665.49,1665.49,3.79350343
coinbase,ETHEUR,2023-03-20 12:45:00,1679316300000,1665.18,1665.92,1665.18,1665.92,0.98146866
coinbase,ETHEUR,2023-03-20 12:46:00,1679316360000,1665.52,1666.88,1665.52,1666.88,1.09698044
coinbase,ETHEUR,2023-03-20 12:47:00,1679316420000,1667.83,1667.83,1666.67,1666.67,1.48845627
coinbase,ETHEUR,2023-03-20 12:49:00,1679316540000,1667.29,1667.31,1666.9,1667.31,0.58083358
coinbase,ETHEUR,2023-03-20 12:51:00,1679316660000,1667.38,1667.44,1666.49,1666.82,5.72311896
coinbase,ETHEUR,2023-03-20 12:52:00,1679316720000,1666.82,1667.48,1666.82,1666.88,6.09529551
coinbase,ETHEUR,2023-03-20 12:54:00,1679316840000,1668.15,1670.15,1667.6,1670.15,13.94555896
coinbase,ETHEUR,2023-03-20 12:55:00,1679316900000,1670.51,1670.65,1668.69,1668.69,4.71227902
coinbase,ETHEUR,2023-03-20 12:56:00,1679316960000,1668.37,1669.13,1668.36,1669.13,1.51635716
coinbase,ETHEUR,2023-03-20 12:57:00,1679317020000,1669.06,1670.64,1668.51,1670.64,5.14813701
coinbase,ETHEUR,2023-03-20 12:58:00,1679317080000,1670.73,1671.2,1670.34,1670.34,4.30925177
coinbase,ETHEUR,2023-03-20 12:59:00,1679317140000,1670.82,1671.07,1670.43,1670.43,2.22492335
coinbase,ETHEUR,2023-03-20 13:00:00,1679317200000,1669.48,1669.75,1669.48,1669.72,0.61608007
coinbase,ETHEUR,2023-03-20 13:01:00,1679317260000,1669.88,1669.97,1669.68,1669.95,6.62109591
coinbase,ETHEUR,2023-03-20 13:02:00,1679317320000,1669.8,1669.8,1667.48,1667.89,9.22118866
coinbase,ETHEUR,2023-03-20 13:03:00,1679317380000,1667.69,1667.98,1666,1666.06,3.58141169
coinbase,ETHEUR,2023-03-20 13:05:00,1679317500000,1666.93,1666.93,1664.04,1664.08,14.79616951
coinbase,ETHEUR,2023-03-20 13:06:00,1679317560000,1664.48,1664.71,1662.81,1662.81,27.80304229
coinbase,ETHEUR,2023-03-20 13:07:00,1679317620000,1663.54,1664.06,1662.72,1663.36,15.05231822
coinbase,ETHEUR,2023-03-20 13:08:00,1679317680000,1663.41,1664.84,1662.97,1662.97,28.09186872
coinbase,ETHEUR,2023-03-20 13:09:00,1679317740000,1663.11,1663.26,1662.38,1662.69,12.96798232
coinbase,ETHEUR,2023-03-20 13:10:00,1679317800000,1663.17,1663.7,1663.06,1663.5,10.54824047
coinbase,ETHEUR,2023-03-20 13:11:00,1679317860000,1663.47,1664.75,1662.76,1664.53,11.20258475
coinbase,ETHEUR,2023-03-20 13:12:00,1679317920000,1665.07,1665.09,1663.66,1663.66,10.89584855
coinbase,ETHEUR,2023-03-20 13:13:00,1679317980000,1663.6,1663.6,1663.57,1663.57,1.46388881
coinbase,ETHEUR,2023-03-20 13:14:00,1679318040000,1662.58,1662.58,1661.85,1661.85,10.15243466
coinbase,ETHEUR,2023-03-20 13:16:00,1679318160000,1661.16,1661.16,1661.07,1661.07,1.81805783
coinbase,ETHEUR,2023-03-20 13:17:00,1679318220000,1662.57,1662.57,1661.63,1661.63,0.03327846
coinbase,ETHEUR,2023-03-20 13:18:00,1679318280000,1662.55,1662.65,1661.85,1662.44,6.38943392
coinbase,ETHEUR,2023-03-20 13:19:00,1679318340000,1662.44,1662.69,1662.05,1662.05,0.56954457
coinbase,ETHEUR,2023-03-20 13:20:00,1679318400000,1661.83,1661.83,1660.29,1660.67,18.7244456
coinbase,ETHEUR,2023-03-20 13:21:00,1679318460000,1660,1660.86,1659.4,1660.81,3.76951433
coinbase,ETHEUR,2023-03-20 13:23:00,1679318580000,1660.86,1660.86,1659.16,1659.16,2.52268169
coinbase,ETHEUR,2023-03-20 13:24:00,1679318640000,1659.01,1659.83,1658.56,1659.83,0.0394917
