exchange,symbol,open_time_utc,open_time_ms,open,high,low,close,volume
coinbase,ETHUSD,2023-03-04 03:23:00,1677900180000,1571.13,1571.35,1571.02,1571.3,6.12490246
coinbase,ETHUSD,2023-03-04 03:24:00,1677900240000,1571.31,1571.35,1571.27,1571.32,3.53131094
coinbase,ETHUSD,2023-03-04 03:25:00,1677900300000,1571.31,1571.39,1570.85,1570.85,14.2245046
coinbase,ETHUSD,2023-03-04 03:26:00,1677900360000,1570.91,1571.01,1570.84,1570.92,14.73675669
coinbase,ETHUSD,2023-03-04 03:27:00,1677900420000,1570.9,1570.9,1570.65,1570.73,14.63798592
coinbase,ETHUSD,2023-03-04 03:28:00,1677900480000,1570.7,1570.75,1570.61,1570.65,9.59513282
coinbase,ETHUSD,2023-03-04 03:29:00,1677900540000,1570.68,1570.68,1570.31,1570.31,9.26859726
coinbase,ETHUSD,2023-03-04 03:30:00,1677900600000,1570.31,1570.31,1570.11,1570.11,4.47843616
coinbase,ETHUSD,2023-03-04 03:31:00,1677900660000,1570.11,1570.54,1570.11,1570.23,20.67800768
coinbase,ETHUSD,2023-03-04 03:32:00,1677900720000,1570.22,1570.22,1569.77,1569.86,22.76516023
coinbase,ETHUSD,2023-03-04 03:33:00,1677900780000,1569.88,1570,1569.7,1569.75,16.65496206
coinbase,ETHUSD,2023-03-04 03:34:00,1677900840000,1569.75,1571,1569.73,1571,86.29064127
coinbase,ETHUSD,2023-03-04 03:35:00,1677900900000,1570.97,1571.38,1570.89,1571.01,34.34922774
coinbase,ETHUSD,2023-03-04 03:36:00,1677900960000,1571.05,1571.22,1571,1571.07,3.66557339
coinbase,ETHUSD,2023-03-04 03:37:00,1677901020000,1571.07,1571.29,1570.99,1571.15,18.62010524
coinbase,ETHUSD,2023-03-04 03:38:00,1677901080000,1571.14,1571.15,1570.6,1570.87,25.72611294
coinbase,ETHUSD,2023-03-04 03:39:00,1677901140000,1570.85,1570.86,1570.54,1570.62,5.27004698
coinbase,ETHUSD,2023-03-04 03:40:00,1677901200000,1570.56,1570.96,1570.56,1570.83,6.98012557
coinbase,ETHUSD,2023-03-04 03:41:00,1677901260000,1570.9,1570.96,1570.87,1570.94,3.29733756
coinbase,ETHUSD,2023-03-04 03:42:00,1677901320000,1570.94,1571.08,1570.93,1570.94,5.92595807
coinbase,ETHUSD,2023-03-04 03:43:00,1677901380000,1570.94,1571.16,1570.93,1570.98,16.45843465
coinbase,ETHUSD,2023-03-04 03:44:00,1677901440000,1570.97,1571.02,1570.79,1570.97,7.08919985
coinbase,ETHUSD,2023-03-04 03:45:00,1677901500000,1570.96,1571.14,1570.9,1571,10.50048283
coinbase,ETHUSD,2023-03-04 03:46:00,1677901560000,1571,1571.16,1570.93,1571.01,10.55628243
coinbase,ETHUSD,2023-03-04 03:47:00,1677901620000,1570.99,1571.02,1570.69,1570.7,8.22142566
coinbase,ETHUSD,2023-03-04 03:48:00,1677901680000,1570.7,1570.75,1570.63,1570.74,7.26868507
coinbase,ETHUSD,2023-03-04 03:49:00,1677901740000,1570.73,1570.74,1570.37,1570.44,12.85565078
coinbase,ETHUSD,2023-03-04 03:50:00,1677901800000,1570.44,1571.21,1570.39,1571.07,50.78207282
coinbase,ETHUSD,2023-03-04 03:51:00,1677901860000,1571.05,1571.07,1569.58,1569.58,31.78260128
coinbase,ETHUSD,2023-03-04 03:52:00,1677901920000,1569.59,1570.73,1569.58,1570.7,43.06827356
coinbase,ETHUSD,2023-03-04 03:53:00,1677901980000,1570.7,1570.87,1570.61,1570.61,5.93128871
coinbase,ETHUSD,2023-03-04 03:54:00,1677902040000,1570.62,1570.66,1569.87,1570.56,35.05385086
coinbase,ETHUSD,2023-03-04 03:55:00,1677902100000,1570.5,1570.68,1570.45,1570.5,12.0028977
coinbase,ETHUSD,2023-03-04 03:56:00,1677902160000,1570.5,1570.94,1570.5,1570.77,10.96515339
coinbase,ETHUSD,2023-03-04 03:57:00,1677902220000,1570.77,1571.16,1570.76,1570.96,11.16964269
coinbase,ETHUSD,2023-03-04 03:58:00,1677902280000,1570.97,1571.29,1570.96,1571.07,11.79749647
coinbase,ETHUSD,2023-03-04 03:59:00,1677902340000,1571.07,1571.21,1571,1571.04,4.02742776
coinbase,ETHUSD,2023-03-04 04:00:00,1677902400000,1571.03,1571.18,1570.35,1570.35,30.47351043
coinbase,ETHUSD,2023-03-04 04:01:00,1677902460000,1570.29,1570.85,1570.29,1570.74,18.42469717
coinbase,ETHUSD,2023-03-04 04:02:00,1677902520000,1570.74,1571.12,1570.74,1570.94,19.9367749
coinbase,ETHUSD,2023-03-04 04:03:00,1677902580000,1570.94,1571.14,1570.94,1571.04,13.97541334
coinbase,ETHUSD,2023-03-04 04:04:00,1677902640000,1571.04,1571.16,1571,1571.12,6.96157241
coinbase,ETHUSD,2023-03-04 04:05:00,1677902700000,1571.12,1571.4,1571.12,1571.15,9.63301047
coinbase,ETHUSD,2023-03-04 04:06:00,1677902760000,1571.15,1571.16,1570.92,1570.98,19.83058023
coinbase,ETHUSD,2023-03-04 04:07:00,1677902820000,1570.97,1571.14,1570.4,1570.79,59.41031393
coinbase,ETHUSD,2023-03-04 04:08:00,1677902880000,1570.78,1571.23,1570.78,1571.2,34.90085726
coinbase,ETHUSD,2023-03-04 04:09:00,1677902940000,1571.2,1571.23,1571.04,1571.18,6.13957009
coinbase,ETHUSD,2023-03-04 04:10:00,1677903000000,1571.17,1571.56,1571.02,1571.48,19.86168925
coinbase,ETHUSD,2023-03-04 04:11:00,1677903060000,1571.47,1571.6,1571.29,1571.31,9.43128376
coinbase,ETHUSD,2023-03-04 04:12:00,1677903120000,1571.31,1571.31,1571.14,1571.31,11.21525022
coinbase,ETHUSD,2023-03-04 04:13:00,1677903180000,1571.31,1572.05,1571.3,1571.98,12.24626163
coinbase,ETHUSD,2023-03-04 04:14:00,1677903240000,1571.97,1572.6,1571.97,1572.48,20.14795882
coinbase,ETHUSD,2023-03-04 04:15:00,1677903300000,1572.47,1572.55,1572.38,1572.42,5.48975033
coinbase,ETHUSD,2023-03-04 04:16:00,1677903360000,1572.4,1572.46,1572.22,1572.28,17.47219543
coinbase,ETHUSD,2023-03-04 04:17:00,1677903420000,1572.24,1572.39,1572.1,1572.39,10.85286702
coinbase,ETHUSD,2023-03-04 04:18:00,1677903480000,1572.39,1572.39,1572.32,1572.36,3.0515941
coinbase,ETHUSD,2023-03-04 04:19:00,1677903540000,1572.36,1572.72,1572.28,1572.66,10.51810618
coinbase,ETHUSD,2023-03-04 04:20:00,1677903600000,1572.66,1572.66,1572.6,1572.64,27.76581947
coinbase,ETHUSD,2023-03-04 04:21:00,1677903660000,1572.64,1573.22,1572.64,1573.2,47.25669258
coinbase,ETHUSD,2023-03-04 04:22:00,1677903720000,1573.05,1573.05,1572.51,1572.6,19.5565606
coinbase,ETHUSD,2023-03-04 04:23:00,1677903780000,1572.6,1572.66,1572.04,1572.11,34.46788989
coinbase,ETHUSD,2023-03-04 04:24:00,1677903840000,1572.11,1572.11,1570.6,1570.61,32.20642488
coinbase,ETHUSD,2023-03-04 04:25:00,1677903900000,1570.6,1571.32,1570.3,1571.2,68.46817991
coinbase,ETHUSD,2023-03-04 04:26:00,1677903960000,1571.39,1571.47,1570.71,1570.71,43.4043281
coinbase,ETHUSD,2023-03-04 04:27:00,1677904020000,1570.71,1570.71,1570.39,1570.47,8.31212557
coinbase,ETHUSD,2023-03-04 04:28:00,1677904080000,1570.47,1570.49,1570,1570.2,35.97028384
coinbase,ETHUSD,2023-03-04 04:29:00,1677904140000,1570.09,1570.26,1569.36,1569.85,33.88755865
coinbase,ETHUSD,2023-03-04 04:30:00,1677904200000,1569.77,1570.2,1569.58,1569.64,27.00001192
coinbase,ETHUSD,2023-03-04 04:31:00,1677904260000,1569.64,1570.03,1569.61,1569.96,21.85793052
coinbase,ETHUSD,2023-03-04 04:32:00,1677904320000,1569.95,1569.96,1569.46,1569.46,16.9014952
coinbase,ETHUSD,2023-03-04 04:33:00,1677904380000,1569.41,1569.41,1569.1,1569.16,14.89534565
coinbase,ETHUSD,2023-03-04 04:34:00,1677904440000,1569.16,1569.87,1568.65,1569.87,114.21149343
coinbase,ETHUSD,2023-03-04 04:35:00,1677904500000,1569.87,1570.69,1569.87,1570.11,57.47548919
coinbase,ETHUSD,2023-03-04 04:36:00,1677904560000,1570.11,1570.44,1569.98,1570.15,24.48618007
coinbase,ETHUSD,2023-03-04 04:37:00,1677904620000,1570.15,1570.39,1569.51,1570.27,46.33407979
coinbase,ETHUSD,2023-03-04 04:38:00,1677904680000,1570.4,1570.6,1570.32,1570.39,8.07457214
coinbase,ETHUSD,2023-03-04 04:39:00,1677904740000,1570.38,1570.79,1570.31,1570.72,9.23005973
coinbase,ETHUSD,2023-03-04 04:40:00,1677904800000,1570.68,1570.71,1570.31,1570.39,6.51775556
coinbase,ETHUSD,2023-03-04 04:41:00,1677904860000,1570.36,1570.37,1569.98,1570.07,38.91050473
coinbase,ETHUSD,2023-03-04 04:42:00,1677904920000,1570.07,1570.3,1569.75,1570.27,72.67083784
coinbase,ETHUSD,2023-03-04 04:43:00,1677904980000,1570.26,1570.49,1569.98,1570.2,64.42501449
coinbase,ETHUSD,2023-03-04 04:44:00,1677905040000,1570.07,1570.1,1569.88,1569.97,8.81402516
coinbase,ETHUSD,2023-03-04 04:45:00,1677905100000,1569.97,1570.09,1569.62,1569.65,21.94368983
coinbase,ETHUSD,2023-03-04 04:46:00,1677905160000,1569.63,1569.65,1569.23,1569.44,20.40183101
coinbase,ETHUSD,2023-03-04 04:47:00,1677905220000,1569.56,1569.73,1569.34,1569.35,9.63656984
coinbase,ETHUSD,2023-03-04 04:48:00,1677905280000,1569.35,1569.8,1569.34,1569.79,15.99738193
coinbase,ETHUSD,2023-03-04 04:49:00,1677905340000,1569.73,1569.73,1569.3,1569.36,12.45524966
coinbase,ETHUSD,2023-03-04 04:50:00,1677905400000,1569.32,1569.32,1568.51,1568.97,74.46996608
coinbase,ETHUSD,2023-03-04 04:51:00,1677905460000,1568.97,1569.01,1568.88,1568.97,7.3774209
coinbase,ETHUSD,2023-03-04 04:52:00,1677905520000,1568.97,1569.38,1568.85,1569.33,33.95586301
coinbase,ETHUSD,2023-03-04 04:53:00,1677905580000,1569.32,1569.32,1568.42,1568.65,62.5357822
coinbase,ETHUSD,2023-03-04 04:54:00,1677905640000,1568.63,1568.84,1568.32,1568.53,26.68047071
coinbase,ETHUSD,2023-03-04 04:55:00,1677905700000,1568.65,1569,1568.23,1568.66,35.75748975
coinbase,ETHUSD,2023-03-04 04:56:00,1677905760000,1568.64,1569.4,1568.48,1569.09,50.79611981
coinbase,ETHUSD,2023-03-04 04:57:00,1677905820000,1569.11,1569.2,1569.01,1569.11,5.14108228
coinbase,ETHUSD,2023-03-04 04:58:00,1677905880000,1569.12,1569.91,1569.11,1569.91,18.67640062
coinbase,ETHUSD,2023-03-04 04:59:00,1677905940000,1569.85,1570.39,1569.75,1570.39,33.62837234
coinbase,ETHUSD,2023-03-04 05:00:00,1677906000000,1570.39,1570.5,1569.6,1570.07,34.59424765
coinbase,ETHUSD,2023-03-04 05:01:00,1677906060000,1570.06,1570.45,1569.92,1570.03,14.7771757
coinbase,ETHUSD,2023-03-04 05:02:00,1677906120000,1570.03,1570.45,1569.99,1570.45,7.20976836
coinbase,ETHUSD,2023-03-04 05:03:00,1677906180000,1570.43,1570.46,1570.32,1570.45,6.26139092
coinbase,ETHUSD,2023-03-04 05:04:00,1677906240000,1570.45,1570.52,1570.44,1570.49,2.77764835
coinbase,ETHUSD,2023-03-04 05:05:00,1677906300000,1570.49,1570.56,1570.35,1570.44,14.81158764
coinbase,ETHUSD,2023-03-04 05:06:00,1677906360000,1570.45,1570.49,1570.09,1570.35,16.7044669
coinbase,ETHUSD,2023-03-04 05:07:00,1677906420000,1570.35,1570.55,1570.18,1570.3,6.65293877
coinbase,ETHUSD,2023-03-04 05:08:00,1677906480000,1570.25,1570.34,1570.2,1570.33,6.77889712
coinbase,ETHUSD,2023-03-04 05:09:00,1677906540000,1570.26,1570.26,1569.94,1570.05,10.53327893
coinbase,ETHUSD,2023-03-04 05:10:00,1677906600000,1569.98,1570.09,1569.94,1569.98,3.83255298
coinbase,ETHUSD,2023-03-04 05:11:00,1677906660000,1569.98,1570.12,1569.94,1570.07,8.36511079
coinbase,ETHUSD,2023-03-04 05:12:00,1677906720000,1570.05,1570.09,1569.47,1570.08,38.01571173
coinbase,ETHUSD,2023-03-04 05:13:00,1677906780000,1570.08,1570.09,1569.82,1569.85,6.22850533
coinbase,ETHUSD,2023-03-04 05:14:00,1677906840000,1569.86,1570.31,1569.86,1570.31,17.12677134
coinbase,ETHUSD,2023-03-04 05:15:00,1677906900000,1570.31,1570.31,1569.59,1569.98,17.3221903
coinbase,ETHUSD,2023-03-04 05:16:00,1677906960000,1569.98,1569.98,1569.65,1569.65,6.46688458
coinbase,ETHUSD,2023-03-04 05:17:00,1677907020000,1569.65,1569.79,1569.55,1569.69,29.04638396
coinbase,ETHUSD,2023-03-04 05:18:00,1677907080000,1569.67,1570.08,1569.59,1570,12.39812476
coinbase,ETHUSD,2023-03-04 05:19:00,1677907140000,1569.98,1570.04,1569.59,1569.68,13.11839282
coinbase,ETHUSD,2023-03-04 05:20:00,1677907200000,1569.6,1569.66,1569.01,1569.03,14.44084861
coinbase,ETHUSD,2023-03-04 05:21:00,1677907260000,1569.01,1569.37,1569,1569.37,13.04975788
coinbase,ETHUSD,2023-03-04 05:22:00,1677907320000,1569.37,1569.4,1569.05,1569.05,5.10829635
coinbase,ETHUSD,2023-03-04 05:23:00,1677907380000,1569.04,1569.21,1569.02,1569.11,14.89329716
coinbase,ETHUSD,2023-03-04 05:24:00,1677907440000,1569.16,1569.16,1568.85,1569.07,9.09101832
coinbase,ETHUSD,2023-03-04 05:25:00,1677907500000,1569.07,1569.16,1569,1569.16,9.24057678
coinbase,ETHUSD,2023-03-04 05:26:00,1677907560000,1569.13,1569.81,1569.01,1569.23,26.92645646
coinbase,ETHUSD,2023-03-04 05:27:00,1677907620000,1569.23,1569.23,1568.98,1568.99,7.22728171
coinbase,ETHUSD,2023-03-04 05:28:00,1677907680000,1568.99,1569.09,1568.46,1568.51,26.25943829
coinbase,ETHUSD,2023-03-04 05:29:00,1677907740000,1568.48,1568.92,1568.47,1568.58,10.07319456
