symbol,open_time_ms,open_time_utc,open,high,low,close,volume,close_time_ms,num_trades
ETHUSD,1678991820000,2023-03-16 18:37:00,1662.22000000,1663.02000000,1661.86000000,1662.01000000,25.32250000,1678991879999,45
ETHUSD,1678991880000,2023-03-16 18:38:00,1661.96000000,1663.05000000,1661.80000000,1662.72000000,12.04940000,1678991939999,22
ETHUSD,1678991940000,2023-03-16 18:39:00,1662.94000000,1663.18000000,1662.49000000,1662.74000000,26.01810000,1678991999999,32
ETHUSD,1678992000000,2023-03-16 18:40:00,1663.38000000,1664.09000000,1662.41000000,1663.85000000,49.90290000,1678992059999,69
ETHUSD,1678992060000,2023-03-16 18:41:00,1663.85000000,1663.97000000,1663.00000000,1663.15000000,10.63590000,1678992119999,23
ETHUSD,1678992120000,2023-03-16 18:42:00,1662.82000000,1663.24000000,1661.89000000,1662.72000000,68.85260000,1678992179999,61
ETHUSD,1678992180000,2023-03-16 18:43:00,1662.39000000,1662.46000000,1661.57000000,1661.66000000,36.27450000,1678992239999,57
ETHUSD,1678992240000,2023-03-16 18:44:00,1661.43000000,1662.59000000,1661.43000000,1662.59000000,15.67270000,1678992299999,18
ETHUSD,1678992300000,2023-03-16 18:45:00,1662.56000000,1662.56000000,1661.15000000,1661.58000000,13.27550000,1678992359999,21
ETHUSD,1678992360000,2023-03-16 18:46:00,1661.04000000,1661.82000000,1661.04000000,1661.82000000,16.67460000,1678992419999,25
ETHUSD,1678992420000,2023-03-16 18:47:00,1661.67000000,1661.67000000,1660.50000000,1661.36000000,17.52100000,1678992479999,22
ETHUSD,1678992480000,2023-03-16 18:48:00,1660.84000000,1660.85000000,1659.52000000,1659.76000000,30.36960000,1678992539999,37
ETHUSD,1678992540000,2023-03-16 18:49:00,1660.00000000,1660.43000000,1659.49000000,1659.59000000,33.61470000,1678992599999,47
ETHUSD,1678992600000,2023-03-16 18:50:00,1659.87000000,1660.61000000,1659.21000000,1659.68000000,29.14600000,1678992659999,34
ETHUSD,1678992660000,2023-03-16 18:51:00,1659.92000000,1660.34000000,1659.08000000,1659.53000000,30.81220000,1678992719999,44
ETHUSD,1678992720000,2023-03-16 18:52:00,1659.36000000,1659.71000000,1658.22000000,1659.71000000,55.12380000,1678992779999,55
ETHUSD,1678992780000,2023-03-16 18:53:00,1659.71000000,1660.88000000,1659.43000000,1659.90000000,72.59110000,1678992839999,65
ETHUSD,1678992840000,2023-03-16 18:54:00,1660.28000000,1660.42000000,1659.93000000,1660.42000000,6.04690000,1678992899999,15
ETHUSD,1678992900000,2023-03-16 18:55:00,1660.42000000,1662.35000000,1660.42000000,1662.35000000,12.47950000,1678992959999,32
ETHUSD,1678992960000,2023-03-16 18:56:00,1661.71000000,1662.61000000,1661.67000000,1662.16000000,7.80720000,1678993019999,22
ETHUSD,1678993020000,2023-03-16 18:57:00,1662.48000000,1663.52000000,1661.83000000,1663.23000000,37.17300000,1678993079999,59
ETHUSD,1678993080000,2023-03-16 18:58:00,1663.23000000,1665.63000000,1662.78000000,1665.27000000,79.98940000,1678993139999,131
ETHUSD,1678993140000,2023-03-16 18:59:00,1664.92000000,1665.80000000,1664.40000000,1665.00000000,28.40090000,1678993199999,49
ETHUSD,1678993200000,2023-03-16 19:00:00,1664.57000000,1665.78000000,1664.30000000,1665.16000000,36.75350000,1678993259999,71
ETHUSD,1678993260000,2023-03-16 19:01:00,1664.62000000,1665.27000000,1664.55000000,1665.27000000,14.20360000,1678993319999,31
ETHUSD,1678993320000,2023-03-16 19:02:00,1664.79000000,1665.80000000,1664.10000000,1665.33000000,13.83200000,1678993379999,26
ETHUSD,1678993380000,2023-03-16 19:03:00,1665.69000000,1667.00000000,1664.91000000,1666.13000000,37.35820000,1678993439999,89
