symbol,open_time_ms,open_time_utc,open,high,low,close,volume,imputed,gap_size,impute_method
BTCUSDT,1678457280000,2023-03-10 14:08:00,20010.35,20034.16,19983.54,19983.54,5.32706,False,0,none
BTCUSDT,1678457340000,2023-03-10 14:09:00,19980.97,20017.01,19976.09,20013.04,6.22696,False,0,none
BTCUSDT,1678457400000,2023-03-10 14:10:00,20007.06,20029.85,19995.24,20028.76,2.14868,False,0,none
BTCUSDT,1678457460000,2023-03-10 14:11:00,20026.3,20038.89,20006.54,20033.74,3.29635,False,0,none
BTCUSDT,1678457520000,2023-03-10 14:12:00,20035.83,20056.75,20031.11,20042.9,2.86351,False,0,none
BTCUSDT,1678457580000,2023-03-10 14:13:00,20039.38,20042.5,20015.53,20022.4,2.64057,False,0,none
BTCUSDT,1678457640000,2023-03-10 14:14:00,20023.03,20023.03,19912.92,19927.06,4.68537,False,0,none
BTCUSDT,1678457700000,2023-03-10 14:15:00,19928.43,19936.22,19871.67,19936.0,12.60784,False,0,none
BTCUSDT,1678457760000,2023-03-10 14:16:00,19935.07,19944.05,19893.71,19923.1,13.55773,False,0,none
BTCUSDT,1678457820000,2023-03-10 14:17:00,19920.76,19924.17,19866.94,19883.58,12.63978,False,0,none
BTCUSDT,1678457880000,2023-03-10 14:18:00,19885.2,19930.88,19875.24,19929.95,5.3781,False,0,none
BTCUSDT,1678457940000,2023-03-10 14:19:00,19928.08,19942.1,19919.79,19940.98,3.1137,False,0,none
BTCUSDT,1678458000000,2023-03-10 14:20:00,19940.97,19961.24,19933.54,19949.47,1.83277,False,0,none
BTCUSDT,1678458060000,2023-03-10 14:21:00,19951.79,19961.9,19927.33,19935.48,3.40688,False,0,none
BTCUSDT,1678458120000,2023-03-10 14:22:00,19934.62,19937.94,19911.34,19927.18,3.24354,False,0,none
BTCUSDT,1678458180000,2023-03-10 14:23:00,19928.64,19950.28,19928.64,19948.16,1.9766,False,0,none
BTCUSDT,1678458240000,2023-03-10 14:24:00,19946.91,19955.61,19938.64,19938.64,1.12564,False,0,none
BTCUSDT,1678458300000,2023-03-10 14:25:00,19935.78,19962.36,19929.58,19950.98,2.24649,False,0,none
BTCUSDT,1678458360000,2023-03-10 14:26:00,19946.98,19953.1,19942.34,19949.24,0.257,False,0,none
BTCUSDT,1678458420000,2023-03-10 14:27:00,19949.01,19961.66,19949.01,19961.66,0.5326,False,0,none
BTCUSDT,1678458480000,2023-03-10 14:28:00,19961.66,20043.13,19960.5,20024.24,8.70831,False,0,none
BTCUSDT,1678458540000,2023-03-10 14:29:00,20029.02,20044.26,20011.74,20028.8,2.07869,False,0,none
BTCUSDT,1678458600000,2023-03-10 14:30:00,20032.09,20038.69,19990.8,19991.47,3.99286,False,0,none
BTCUSDT,1678458660000,2023-03-10 14:31:00,19990.79,19996.38,19956.94,19993.14,4.86422,False,0,none
BTCUSDT,1678458720000,2023-03-10 14:32:00,19992.91,20050.0,19988.34,20046.27,4.20507,False,0,none
BTCUSDT,1678458780000,2023-03-10 14:33:00,20041.06,20053.05,19999.06,20004.97,3.78525,False,0,none
BTCUSDT,1678458840000,2023-03-10 14:34:00,20003.13,20010.45,19971.34,19978.45,5.04917,False,0,none
BTCUSDT,1678458900000,2023-03-10 14:35:00,19977.21,19986.71,19943.86,19943.86,3.12035,False,0,none
BTCUSDT,1678458960000,2023-03-10 14:36:00,19943.99,19963.96,19935.92,19950.0,5.08362,False,0,none
BTCUSDT,1678459020000,2023-03-10 14:37:00,19950.0,19969.26,19946.28,19956.56,2.08534,False,0,none
BTCUSDT,1678459080000,2023-03-10 14:38:00,19961.36,19995.18,19946.21,19956.19,6.49735,False,0,none
BTCUSDT,1678459140000,2023-03-10 14:39:00,19953.02,19953.9,19906.11,19907.52,7.4542,False,0,none
BTCUSDT,1678459200000,2023-03-10 14:40:00,19910.21,19916.83,19883.83,19898.16,4.77162,False,0,none
BTCUSDT,1678459260000,2023-03-10 14:41:00,19904.52,19904.52,19820.03,19854.6,9.52233,False,0,none
BTCUSDT,1678459320000,2023-03-10 14:42:00,19849.1,19857.43,19787.55,19799.6,7.2462,False,0,none
BTCUSDT,1678459380000,2023-03-10 14:43:00,19796.01,19828.81,19753.41,19771.88,8.36268,False,0,none
BTCUSDT,1678459440000,2023-03-10 14:44:00,19769.85,19795.37,19727.12,19728.12,6.2184,False,0,none
BTCUSDT,1678459500000,2023-03-10 14:45:00,19731.11,19768.21,19699.61,19765.67,7.05249,False,0,none
BTCUSDT,1678459560000,2023-03-10 14:46:00,19767.69,19794.57,19733.68,19733.68,6.5474,False,0,none
