exchange,symbol,open_time_ms,open_time_utc,open,high,low,close,volume
coinbase,BTCUSDT,1723863600000,2024-08-17 03:00:00,59121.41,59178.4,58993.2,59148.11,3.22868461
coinbase,BTCUSDT,1723867200000,2024-08-17 04:00:00,59126.48,59239.91,59087.37,59207.09,7.05233345
coinbase,BTCUSDT,1723870800000,2024-08-17 05:00:00,59192.42,59248.28,59151.67,59151.67,1.55570261
coinbase,BTCUSDT,1723874400000,2024-08-17 06:00:00,59192.91,59226.15,59142.75,59160.49,1.61672061
coinbase,BTCUSDT,1723878000000,2024-08-17 07:00:00,59162.25,59256.63,59057.63,59252.34,1.71128365
coinbase,BTCUSDT,1723881600000,2024-08-17 08:00:00,59276.87,59282.92,59164.03,59278.97,2.70416603
coinbase,BTCUSDT,1723885200000,2024-08-17 09:00:00,59271.75,59457.96,59246.72,59263.64,3.02784285
coinbase,BTCUSDT,1723888800000,2024-08-17 10:00:00,59266.43,59283.73,59092.68,59118.19,3.27438942
coinbase,BTCUSDT,1723892400000,2024-08-17 11:00:00,59072.78,59181.65,59072.78,59127.24,1.36074828
coinbase,BTCUSDT,1723896000000,2024-08-17 12:00:00,59119.03,59268.48,59105.98,59227.6,1.33180197
coinbase,BTCUSDT,1723899600000,2024-08-17 13:00:00,59224.22,59431.11,59189.69,59350.01,5.99045231
coinbase,BTCUSDT,1723903200000,2024-08-17 14:00:00,59381.62,59561.6,59254.03,59535.74,3.12055987
coinbase,BTCUSDT,1723906800000,2024-08-17 15:00:00,59497,59635.08,59371.63,59380.49,5.84399932
coinbase,BTCUSDT,1723910400000,2024-08-17 16:00:00,59433.52,59704.15,59414.02,59617.33,5.1487547
coinbase,BTCUSDT,1723914000000,2024-08-17 17:00:00,59647.83,59664.33,59430.4,59430.4,3.37769766
coinbase,BTCUSDT,1723917600000,2024-08-17 18:00:00,59445.54,59469.33,59284.89,59403.56,2.65954222
coinbase,BTCUSDT,1723921200000,2024-08-17 19:00:00,59412.83,59519.25,59412.83,59488.08,1.27138249
coinbase,BTCUSDT,1723924800000,2024-08-17 20:00:00,59486.96,59496.73,59309.87,59401.83,2.43206664
coinbase,BTCUSDT,1723928400000,2024-08-17 21:00:00,59387.22,59407.97,59145.96,59288.72,4.7685232
coinbase,BTCUSDT,1723932000000,2024-08-17 22:00:00,59274.09,59332.84,59253.69,59309,2.15293946
coinbase,BTCUSDT,1723935600000,2024-08-17 23:00:00,59329.13,59530.81,59326.47,59519.58,2.49849864
coinbase,BTCUSDT,1723939200000,2024-08-18 00:00:00,59512.86,59739.71,59458.69,59683.49,2.34848518
coinbase,BTCUSDT,1723942800000,2024-08-18 01:00:00,59664.45,59669.08,59416.97,59429.38,1.22024539
coinbase,BTCUSDT,1723946400000,2024-08-18 02:00:00,59408.61,60251.98,59408.61,60122.61,18.62027205
coinbase,BTCUSDT,1723950000000,2024-08-18 03:00:00,60140.68,60255.63,59310,59344.34,16.68190003
coinbase,BTCUSDT,1723953600000,2024-08-18 04:00:00,59335.76,59499.3,59272.98,59478.11,5.30034727
coinbase,BTCUSDT,1723957200000,2024-08-18 05:00:00,59489.2,59679.83,59411.24,59479.11,6.62048743
coinbase,BTCUSDT,1723960800000,2024-08-18 06:00:00,59491.86,59625.77,59491.86,59591.29,2.236117
coinbase,BTCUSDT,1723964400000,2024-08-18 07:00:00,59586.98,59650.38,59517.58,59569.86,5.48377322
coinbase,BTCUSDT,1723968000000,2024-08-18 08:00:00,59573.29,59719.88,59443.96,59707.2,10.46614584
coinbase,BTCUSDT,1723971600000,2024-08-18 09:00:00,59725.46,60114.15,59651.46,59893.81,7.64085464
coinbase,BTCUSDT,1723975200000,2024-08-18 10:00:00,59894.62,60165.65,59843.64,59939.19,10.5913728
coinbase,BTCUSDT,1723978800000,2024-08-18 11:00:00,59919.33,60025.53,59759.08,59996.19,5.52536024
coinbase,BTCUSDT,1723982400000,2024-08-18 12:00:00,60034,60273.01,59903.5,59958.78,6.13042558
