,exchange,symbol,open_time_utc,open,high,low,close,volume
2023-03-07 01:02:00+00:00,coinbase,BTCEUR,2023-03-07 01:02:00,20996.48,20996.48,20996.16,20996.16,0.05101706
2023-03-07 01:03:00+00:00,coinbase,BTCEUR,2023-03-07 01:03:00,21000.09,21000.09,21000.09,21000.09,8.57e-05
2023-03-07 01:04:00+00:00,coinbase,BTCEUR,2023-03-07 01:04:00,20997.6,21008.98,20997.6,21008.98,0.07299879
2023-03-07 01:05:00+00:00,coinbase,BTCEUR,2023-03-07 01:05:00,21008.2,21010.38,21006.04,21007.01,0.02366071
2023-03-07 01:06:00+00:00,coinbase,BTCEUR,2023-03-07 01:06:00,21010.05,21010.05,21002.61,21002.61,0.00331871
2023-03-07 01:07:00+00:00,coinbase,BTCEUR,2023-03-07 01:06:00,21010.05,21010.05,21002.61,21002.61,0.0
2023-03-07 01:08:00+00:00,coinbase,BTCEUR,2023-03-07 01:06:00,21010.05,21010.05,21002.61,21002.61,0.0
2023-03-07 01:09:00+00:00,coinbase,BTCEUR,2023-03-07 01:09:00,21004.87,21004.87,21002.33,21002.33,0.00141466
2023-03-07 01:10:00+00:00,coinbase,BTCEUR,2023-03-07 01:10:00,21007.18,21009.59,21006.94,21009.56,0.2078011
2023-03-07 01:11:00+00:00,coinbase,BTCEUR,2023-03-07 01:11:00,21005.88,21007.12,21002.07,21002.07,0.24395018
2023-03-07 01:12:00+00:00,coinbase,BTCEUR,2023-03-07 01:12:00,21001.92,21005.8,21000.58,21005.8,0.22701878
2023-03-07 01:13:00+00:00,coinbase,BTCEUR,2023-03-07 01:13:00,21012.95,21062.89,21012.95,21054.51,1.97426242
2023-03-07 01:14:00+00:00,coinbase,BTCEUR,2023-03-07 01:13:00,21012.95,21062.89,21012.95,21054.51,0.0
2023-03-07 01:15:00+00:00,coinbase,BTCEUR,2023-03-07 01:15:00,21066.0,21066.0,21037.45,21037.45,0.17456446
2023-03-07 01:16:00+00:00,coinbase,BTCEUR,2023-03-07 01:16:00,21041.49,21042.73,21037.06,21041.4,0.07402082
2023-03-07 01:17:00+00:00,coinbase,BTCEUR,2023-03-07 01:17:00,21037.21,21037.21,21037.21,21037.21,0.02800009
2023-03-07 01:18:00+00:00,coinbase,BTCEUR,2023-03-07 01:18:00,21041.58,21041.58,21036.85,21036.85,0.01459867
2023-03-07 01:19:00+00:00,coinbase,BTCEUR,2023-03-07 01:19:00,21038.76,21038.93,21038.76,21038.93,0.04297227
2023-03-07 01:20:00+00:00,coinbase,BTCEUR,2023-03-07 01:20:00,21038.86,21040.57,21038.86,21040.57,0.04684829
2023-03-07 01:21:00+00:00,coinbase,BTCEUR,2023-03-07 01:21:00,21045.47,21061.49,21041.91,21061.49,0.16997677
2023-03-07 01:22:00+00:00,coinbase,BTCEUR,2023-03-07 01:22:00,21061.35,21062.96,21054.91,21062.96,0.02653971
2023-03-07 01:23:00+00:00,coinbase,BTCEUR,2023-03-07 01:23:00,21060.84,21071.6,21054.99,21054.99,0.26224914
2023-03-07 01:24:00+00:00,coinbase,BTCEUR,2023-03-07 01:24:00,21054.99,21055.98,21053.34,21053.34,0.07119
2023-03-07 01:25:00+00:00,coinbase,BTCEUR,2023-03-07 01:25:00,21052.03,21052.03,21052.03,21052.03,0.00258279
2023-03-07 01:26:00+00:00,coinbase,BTCEUR,2023-03-07 01:26:00,21054.06,21054.64,21029.07,21029.07,0.03532245
2023-03-07 01:27:00+00:00,coinbase,BTCEUR,2023-03-07 01:27:00,21029.32,21030.66,21027.53,21027.53,0.04804358
2023-03-07 01:28:00+00:00,coinbase,BTCEUR,2023-03-07 01:28:00,21031.67,21031.67,21029.82,21029.82,0.01763356
2023-03-07 01:29:00+00:00,coinbase,BTCEUR,2023-03-07 01:29:00,21028.06,21028.06,21021.98,21023.48,0.02482864
2023-03-07 01:30:00+00:00,coinbase,BTCEUR,2023-03-07 01:30:00,21023.48,21029.85,21023.48,21029.85,0.01097815
2023-03-07 01:31:00+00:00,coinbase,BTCEUR,2023-03-07 01:31:00,21029.83,21030.83,21028.06,21030.83,0.00823524
2023-03-07 01:32:00+00:00,coinbase,BTCEUR,2023-03-07 01:31:00,21029.83,21030.83,21028.06,21030.83,0.0
2023-03-07 01:33:00+00:00,coinbase,BTCEUR,2023-03-07 01:33:00,21024.89,21029.87,21009.95,21009.95,0.08194049
2023-03-07 01:34:00+00:00,coinbase,BTCEUR,2023-03-07 01:33:00,21024.89,21029.87,21009.95,21009.95,0.0
2023-03-07 01:35:00+00:00,coinbase,BTCEUR,2023-03-07 01:35:00,21010.28,21010.88,21005.31,21010.88,0.03169872
2023-03-07 01:36:00+00:00,coinbase,BTCEUR,2023-03-07 01:36:00,21009.11,21009.11,21005.76,21005.76,0.01007079
2023-03-07 01:37:00+00:00,coinbase,BTCEUR,2023-03-07 01:37:00,21008.69,21008.69,21007.98,21007.98,0.00020464
2023-03-07 01:38:00+00:00,coinbase,BTCEUR,2023-03-07 01:38:00,21010.9,21013.92,21010.38,21010.38,0.08795224
2023-03-07 01:39:00+00:00,coinbase,BTCEUR,2023-03-07 01:39:00,21011.72,21012.36,21008.98,21008.98,0.03130744
2023-03-07 01:40:00+00:00,coinbase,BTCEUR,2023-03-07 01:40:00,21010.9,21016.02,21010.9,21016.02,0.0058273
2023-03-07 01:41:00+00:00,coinbase,BTCEUR,2023-03-07 01:41:00,21020.76,21023.44,21020.76,21023.44,0.03252717
2023-03-07 01:42:00+00:00,coinbase,BTCEUR,2023-03-07 01:42:00,21024.99,21024.99,21024.99,21024.99,0.00597783
2023-03-07 01:43:00+00:00,coinbase,BTCEUR,2023-03-07 01:43:00,21021.01,21022.18,21019.55,21021.43,0.03842037
2023-03-07 01:44:00+00:00,coinbase,BTCEUR,2023-03-07 01:44:00,21017.42,21017.42,21011.59,21012.52,0.46322664
2023-03-07 01:45:00+00:00,coinbase,BTCEUR,2023-03-07 01:45:00,21013.08,21016.99,21013.08,21016.99,0.06246384
2023-03-07 01:46:00+00:00,coinbase,BTCEUR,2023-03-07 01:46:00,21017.37,21019.01,21017.37,21019.01,0.0226879
2023-03-07 01:47:00+00:00,coinbase,BTCEUR,2023-03-07 01:46:00,21017.37,21019.01,21017.37,21019.01,0.0
2023-03-07 01:48:00+00:00,coinbase,BTCEUR,2023-03-07 01:48:00,21023.43,21023.43,21023.29,21023.29,0.02207654
2023-03-07 01:49:00+00:00,coinbase,BTCEUR,2023-03-07 01:49:00,21021.2,21021.2,21021.2,21021.2,0.0054095
2023-03-07 01:50:00+00:00,coinbase,BTCEUR,2023-03-07 01:50:00,21019.76,21019.76,21014.86,21016.2,0.03068939
2023-03-07 01:51:00+00:00,coinbase,BTCEUR,2023-03-07 01:50:00,21019.76,21019.76,21014.86,21016.2,0.0
2023-03-07 01:52:00+00:00,coinbase,BTCEUR,2023-03-07 01:52:00,21024.32,21039.38,21024.32,21039.38,0.67029023
2023-03-07 01:53:00+00:00,coinbase,BTCEUR,2023-03-07 01:52:00,21024.32,21039.38,21024.32,21039.38,0.0
2023-03-07 01:54:00+00:00,coinbase,BTCEUR,2023-03-07 01:54:00,21035.42,21035.62,21032.19,21032.19,0.46216982
2023-03-07 01:55:00+00:00,coinbase,BTCEUR,2023-03-07 01:55:00,21038.16,21038.16,21034.46,21034.46,0.03953263
2023-03-07 01:56:00+00:00,coinbase,BTCEUR,2023-03-07 01:55:00,21038.16,21038.16,21034.46,21034.46,0.0
2023-03-07 01:57:00+00:00,coinbase,BTCEUR,2023-03-07 01:57:00,21047.28,21047.28,21038.28,21038.28,0.07051295
2023-03-07 01:58:00+00:00,coinbase,BTCEUR,2023-03-07 01:57:00,21047.28,21047.28,21038.28,21038.28,0.0
2023-03-07 01:59:00+00:00,coinbase,BTCEUR,2023-03-07 01:59:00,21034.57,21046.53,21034.57,21046.53,0.00277033
2023-03-07 02:00:00+00:00,coinbase,BTCEUR,2023-03-07 02:00:00,21041.28,21041.61,21038.93,21038.93,0.00205479
2023-03-07 02:01:00+00:00,coinbase,BTCEUR,2023-03-07 02:01:00,21040.68,21040.68,21034.33,21034.33,0.00042699
2023-03-07 02:02:00+00:00,coinbase,BTCEUR,2023-03-07 02:01:00,21040.68,21040.68,21034.33,21034.33,0.0
2023-03-07 02:03:00+00:00,coinbase,BTCEUR,2023-03-07 02:03:00,21038.2,21038.2,21034.71,21034.71,0.04607104
2023-03-07 02:04:00+00:00,coinbase,BTCEUR,2023-03-07 02:04:00,21035.44,21035.44,21030.99,21030.99,0.02075829
2023-03-07 02:05:00+00:00,coinbase,BTCEUR,2023-03-07 02:04:00,21035.44,21035.44,21030.99,21030.99,0.0
2023-03-07 02:06:00+00:00,coinbase,BTCEUR,2023-03-07 02:06:00,21038.34,21038.37,21024.23,21024.23,0.15422569
2023-03-07 02:07:00+00:00,coinbase,BTCEUR,2023-03-07 02:06:00,21038.34,21038.37,21024.23,21024.23,0.0
2023-03-07 02:08:00+00:00,coinbase,BTCEUR,2023-03-07 02:06:00,21038.34,21038.37,21024.23,21024.23,0.0
2023-03-07 02:09:00+00:00,coinbase,BTCEUR,2023-03-07 02:09:00,21020.0,21020.0,21020.0,21020.0,0.00702429
2023-03-07 02:10:00+00:00,coinbase,BTCEUR,2023-03-07 02:10:00,21020.91,21023.96,21020.91,21023.95,0.0060553
2023-03-07 02:11:00+00:00,coinbase,BTCEUR,2023-03-07 02:11:00,21019.8,21025.57,21019.8,21025.56,0.05270925
2023-03-07 02:12:00+00:00,coinbase,BTCEUR,2023-03-07 02:12:00,21023.76,21023.76,21015.39,21015.39,0.01203188
2023-03-07 02:13:00+00:00,coinbase,BTCEUR,2023-03-07 02:12:00,21023.76,21023.76,21015.39,21015.39,0.0
2023-03-07 02:14:00+00:00,coinbase,BTCEUR,2023-03-07 02:12:00,21023.76,21023.76,21015.39,21015.39,0.0
2023-03-07 02:15:00+00:00,coinbase,BTCEUR,2023-03-07 02:15:00,21011.44,21011.44,21009.75,21009.75,0.00398942
2023-03-07 02:16:00+00:00,coinbase,BTCEUR,2023-03-07 02:16:00,21007.61,21020.5,21007.61,21020.5,0.01023473
2023-03-07 02:17:00+00:00,coinbase,BTCEUR,2023-03-07 02:16:00,21007.61,21020.5,21007.61,21020.5,0.0
2023-03-07 02:18:00+00:00,coinbase,BTCEUR,2023-03-07 02:16:00,21007.61,21020.5,21007.61,21020.5,0.0
2023-03-07 02:19:00+00:00,coinbase,BTCEUR,2023-03-07 02:19:00,21024.91,21024.91,21017.2,21022.33,0.01207673
2023-03-07 02:20:00+00:00,coinbase,BTCEUR,2023-03-07 02:19:00,21024.91,21024.91,21017.2,21022.33,0.0
2023-03-07 02:21:00+00:00,coinbase,BTCEUR,2023-03-07 02:21:00,21022.11,21023.51,21019.32,21023.51,0.00481839
2023-03-07 02:22:00+00:00,coinbase,BTCEUR,2023-03-07 02:22:00,21020.24,21020.24,21020.24,21020.24,0.00210165
2023-03-07 02:23:00+00:00,coinbase,BTCEUR,2023-03-07 02:23:00,21023.39,21023.39,21022.6,21022.66,0.00116232
2023-03-07 02:24:00+00:00,coinbase,BTCEUR,2023-03-07 02:23:00,21023.39,21023.39,21022.6,21022.66,0.0
2023-03-07 02:25:00+00:00,coinbase,BTCEUR,2023-03-07 02:25:00,21021.13,21021.13,21015.63,21020.11,0.01954537
2023-03-07 02:26:00+00:00,coinbase,BTCEUR,2023-03-07 02:25:00,21021.13,21021.13,21015.63,21020.11,0.0
2023-03-07 02:27:00+00:00,coinbase,BTCEUR,2023-03-07 02:27:00,21018.98,21023.3,21018.98,21021.1,0.01135138
2023-03-07 02:28:00+00:00,coinbase,BTCEUR,2023-03-07 02:28:00,21024.86,21026.98,21022.59,21022.59,0.1138933
2023-03-07 02:29:00+00:00,coinbase,BTCEUR,2023-03-07 02:29:00,21024.01,21027.05,21024.01,21025.28,0.0018444
2023-03-07 02:30:00+00:00,coinbase,BTCEUR,2023-03-07 02:30:00,21030.43,21030.43,21030.43,21030.43,0.01735373
2023-03-07 02:31:00+00:00,coinbase,BTCEUR,2023-03-07 02:30:00,21030.43,21030.43,21030.43,21030.43,0.0
2023-03-07 02:32:00+00:00,coinbase,BTCEUR,2023-03-07 02:30:00,21030.43,21030.43,21030.43,21030.43,0.0
2023-03-07 02:33:00+00:00,coinbase,BTCEUR,2023-03-07 02:33:00,21036.88,21044.24,21036.88,21044.24,0.04807774
2023-03-07 02:34:00+00:00,coinbase,BTCEUR,2023-03-07 02:34:00,21044.23,21050.21,21044.23,21050.21,0.11518301
2023-03-07 02:35:00+00:00,coinbase,BTCEUR,2023-03-07 02:35:00,21050.97,21053.77,21050.24,21051.69,0.26013366
2023-03-07 02:36:00+00:00,coinbase,BTCEUR,2023-03-07 02:35:00,21050.97,21053.77,21050.24,21051.69,0.0
2023-03-07 02:37:00+00:00,coinbase,BTCEUR,2023-03-07 02:37:00,21046.5,21049.8,21044.93,21044.93,0.04511882
2023-03-07 02:38:00+00:00,coinbase,BTCEUR,2023-03-07 02:38:00,21041.63,21041.63,21039.77,21039.77,0.20800856
2023-03-07 02:39:00+00:00,coinbase,BTCEUR,2023-03-07 02:38:00,21041.63,21041.63,21039.77,21039.77,0.0
2023-03-07 02:40:00+00:00,coinbase,BTCEUR,2023-03-07 02:40:00,21032.21,21032.21,21025.12,21025.12,0.00334199
2023-03-07 02:41:00+00:00,coinbase,BTCEUR,2023-03-07 02:41:00,21032.27,21032.27,21031.03,21031.03,0.00027014
2023-03-07 02:42:00+00:00,coinbase,BTCEUR,2023-03-07 02:42:00,21033.63,21033.63,21032.29,21032.29,0.01138314
2023-03-07 02:43:00+00:00,coinbase,BTCEUR,2023-03-07 02:43:00,21029.29,21029.29,21029.29,21029.29,6.938e-05
2023-03-07 02:44:00+00:00,coinbase,BTCEUR,2023-03-07 02:44:00,21028.21,21032.32,21028.21,21032.32,0.00742913
2023-03-07 02:45:00+00:00,coinbase,BTCEUR,2023-03-07 02:45:00,21029.21,21030.73,21026.84,21026.84,0.15509369
2023-03-07 02:46:00+00:00,coinbase,BTCEUR,2023-03-07 02:46:00,21030.02,21033.42,21030.02,21033.42,0.00240389
2023-03-07 02:47:00+00:00,coinbase,BTCEUR,2023-03-07 02:47:00,21037.48,21044.69,21036.15,21041.6,0.32588268
2023-03-07 02:48:00+00:00,coinbase,BTCEUR,2023-03-07 02:47:00,21037.48,21044.69,21036.15,21041.6,0.0
2023-03-07 02:49:00+00:00,coinbase,BTCEUR,2023-03-07 02:49:00,21043.24,21045.57,21043.24,21045.57,0.00427627
2023-03-07 02:50:00+00:00,coinbase,BTCEUR,2023-03-07 02:49:00,21043.24,21045.57,21043.24,21045.57,0.0
2023-03-07 02:51:00+00:00,coinbase,BTCEUR,2023-03-07 02:51:00,21049.15,21049.15,21041.6,21041.6,0.02227025
2023-03-07 02:52:00+00:00,coinbase,BTCEUR,2023-03-07 02:51:00,21049.15,21049.15,21041.6,21041.6,0.0
2023-03-07 02:53:00+00:00,coinbase,BTCEUR,2023-03-07 02:53:00,21041.87,21041.87,21037.48,21037.48,0.00030922
2023-03-07 02:54:00+00:00,coinbase,BTCEUR,2023-03-07 02:53:00,21041.87,21041.87,21037.48,21037.48,0.0
2023-03-07 02:55:00+00:00,coinbase,BTCEUR,2023-03-07 02:53:00,21041.87,21041.87,21037.48,21037.48,0.0
2023-03-07 02:56:00+00:00,coinbase,BTCEUR,2023-03-07 02:53:00,21041.87,21041.87,21037.48,21037.48,0.0
2023-03-07 02:57:00+00:00,coinbase,BTCEUR,2023-03-07 02:57:00,21038.34,21052.59,21038.34,21052.59,0.07959004
2023-03-07 02:58:00+00:00,coinbase,BTCEUR,2023-03-07 02:58:00,21051.24,21053.19,21051.13,21053.19,0.07535379
2023-03-07 02:59:00+00:00,coinbase,BTCEUR,2023-03-07 02:58:00,21051.24,21053.19,21051.13,21053.19,0.0
2023-03-07 03:00:00+00:00,coinbase,BTCEUR,2023-03-07 03:00:00,21052.47,21056.36,21052.47,21054.73,0.01491539
2023-03-07 03:01:00+00:00,coinbase,BTCEUR,2023-03-07 03:00:00,21052.47,21056.36,21052.47,21054.73,0.0
2023-03-07 03:02:00+00:00,coinbase,BTCEUR,2023-03-07 03:02:00,21047.54,21047.54,21044.93,21044.94,0.02100097
2023-03-07 03:03:00+00:00,coinbase,BTCEUR,2023-03-07 03:03:00,21045.91,21047.52,21043.39,21043.39,0.04990391
2023-03-07 03:04:00+00:00,coinbase,BTCEUR,2023-03-07 03:04:00,21047.42,21072.1,21047.42,21072.1,0.80454969
2023-03-07 03:05:00+00:00,coinbase,BTCEUR,2023-03-07 03:05:00,21093.58,21109.12,21072.39,21072.39,1.66150486
2023-03-07 03:06:00+00:00,coinbase,BTCEUR,2023-03-07 03:05:00,21093.58,21109.12,21072.39,21072.39,0.0
2023-03-07 03:07:00+00:00,coinbase,BTCEUR,2023-03-07 03:07:00,21073.13,21073.13,21070.42,21070.42,0.00464765
2023-03-07 03:08:00+00:00,coinbase,BTCEUR,2023-03-07 03:07:00,21073.13,21073.13,21070.42,21070.42,0.0
2023-03-07 03:09:00+00:00,coinbase,BTCEUR,2023-03-07 03:09:00,21058.66,21060.0,21058.66,21060.0,0.04446743
2023-03-07 03:10:00+00:00,coinbase,BTCEUR,2023-03-07 03:10:00,21064.87,21064.87,21064.3,21064.3,0.04446996
2023-03-07 03:11:00+00:00,coinbase,BTCEUR,2023-03-07 03:11:00,21058.52,21058.73,21057.77,21057.77,0.35551
2023-03-07 03:12:00+00:00,coinbase,BTCEUR,2023-03-07 03:12:00,21058.54,21058.54,21058.54,21058.54,0.00469924
2023-03-07 03:13:00+00:00,coinbase,BTCEUR,2023-03-07 03:13:00,21053.02,21055.4,21041.27,21043.46,0.35720545
2023-03-07 03:14:00+00:00,coinbase,BTCEUR,2023-03-07 03:14:00,21047.52,21047.52,21041.22,21041.22,0.04983423
2023-03-07 03:15:00+00:00,coinbase,BTCEUR,2023-03-07 03:14:00,21047.52,21047.52,21041.22,21041.22,0.0
2023-03-07 03:16:00+00:00,coinbase,BTCEUR,2023-03-07 03:16:00,21040.3,21040.3,21036.17,21036.17,0.00495157
2023-03-07 03:17:00+00:00,coinbase,BTCEUR,2023-03-07 03:17:00,21037.89,21040.66,21037.89,21040.66,0.07330048
2023-03-07 03:18:00+00:00,coinbase,BTCEUR,2023-03-07 03:18:00,21047.05,21047.05,21043.19,21043.19,0.20005185
2023-03-07 03:19:00+00:00,coinbase,BTCEUR,2023-03-07 03:19:00,21041.11,21041.11,21033.24,21033.24,0.03922574
2023-03-07 03:20:00+00:00,coinbase,BTCEUR,2023-03-07 03:20:00,21032.96,21037.11,21032.96,21037.11,0.02332715
2023-03-07 03:21:00+00:00,coinbase,BTCEUR,2023-03-07 03:21:00,21041.16,21041.16,21030.57,21030.57,0.06702946
2023-03-07 03:22:00+00:00,coinbase,BTCEUR,2023-03-07 03:22:00,21030.96,21030.97,21028.77,21028.77,0.09937446
2023-03-07 03:23:00+00:00,coinbase,BTCEUR,2023-03-07 03:23:00,21032.66,21034.87,21029.24,21029.24,0.22787865
2023-03-07 03:24:00+00:00,coinbase,BTCEUR,2023-03-07 03:24:00,21028.65,21030.22,21028.65,21029.22,0.3546872
2023-03-07 03:25:00+00:00,coinbase,BTCEUR,2023-03-07 03:25:00,21028.25,21032.8,21028.25,21028.25,0.00306263
2023-03-07 03:26:00+00:00,coinbase,BTCEUR,2023-03-07 03:26:00,21026.62,21026.62,21026.62,21026.62,0.01918801
2023-03-07 03:27:00+00:00,coinbase,BTCEUR,2023-03-07 03:26:00,21026.62,21026.62,21026.62,21026.62,0.0
2023-03-07 03:28:00+00:00,coinbase,BTCEUR,2023-03-07 03:28:00,21027.31,21027.31,21014.96,21014.96,0.00101482
2023-03-07 03:29:00+00:00,coinbase,BTCEUR,2023-03-07 03:29:00,21025.22,21025.22,21020.67,21022.73,0.37169416
2023-03-07 03:30:00+00:00,coinbase,BTCEUR,2023-03-07 03:30:00,21019.81,21029.37,21019.81,21029.37,0.08219052
2023-03-07 03:31:00+00:00,coinbase,BTCEUR,2023-03-07 03:31:00,21032.12,21032.75,21032.12,21032.75,0.04941659
2023-03-07 03:32:00+00:00,coinbase,BTCEUR,2023-03-07 03:32:00,21032.75,21033.49,21027.54,21027.54,0.10171527
2023-03-07 03:33:00+00:00,coinbase,BTCEUR,2023-03-07 03:33:00,21027.54,21029.26,21027.54,21029.26,0.00363451
2023-03-07 03:34:00+00:00,coinbase,BTCEUR,2023-03-07 03:34:00,21022.5,21023.58,21020.56,21020.56,0.00698161
2023-03-07 03:35:00+00:00,coinbase,BTCEUR,2023-03-07 03:35:00,21022.59,21023.09,21017.76,21017.76,0.04293796
