,exchange,symbol,open_time_utc,open,high,low,close,volume
2023-03-02 20:52:00+00:00,coinbase,BTCUSD,2023-03-02 20:52:00,23515.01,23521.43,23496.6,23496.6,10.34158078
2023-03-02 20:53:00+00:00,coinbase,BTCUSD,2023-03-02 20:53:00,23496.18,23499.97,23463.44,23472.77,16.04644222
2023-03-02 20:54:00+00:00,coinbase,BTCUSD,2023-03-02 20:54:00,23470.16,23476.01,23443.33,23463.55,15.24864556
2023-03-02 20:55:00+00:00,coinbase,BTCUSD,2023-03-02 20:55:00,23463.55,23475.93,23461.89,23471.56,7.09799607
2023-03-02 20:56:00+00:00,coinbase,BTCUSD,2023-03-02 20:56:00,23473.12,23474.98,23448.12,23465.9,15.76409232
2023-03-02 20:57:00+00:00,coinbase,BTCUSD,2023-03-02 20:57:00,23466.35,23468.11,23450.31,23454.25,10.72545248
2023-03-02 20:58:00+00:00,coinbase,BTCUSD,2023-03-02 20:58:00,23454.27,23464.17,23452.22,23462.69,14.25821855
2023-03-02 20:59:00+00:00,coinbase,BTCUSD,2023-03-02 20:59:00,23462.59,23468.16,23456.45,23467.98,10.83108708
2023-03-02 21:00:00+00:00,coinbase,BTCUSD,2023-03-02 21:00:00,23466.63,23474.59,23453.4,23453.4,12.16215709
2023-03-02 21:01:00+00:00,coinbase,BTCUSD,2023-03-02 21:01:00,23453.39,23463.98,23452.3,23454.49,13.37096524
2023-03-02 21:02:00+00:00,coinbase,BTCUSD,2023-03-02 21:02:00,23454.21,23460.22,23452.17,23457.33,3.69025209
2023-03-02 21:03:00+00:00,coinbase,BTCUSD,2023-03-02 21:03:00,23457.33,23470.47,23453.56,23469.74,5.37046089
2023-03-02 21:04:00+00:00,coinbase,BTCUSD,2023-03-02 21:04:00,23468.8,23468.8,23441.2,23441.21,7.82885102
2023-03-02 21:05:00+00:00,coinbase,BTCUSD,2023-03-02 21:05:00,23439.61,23447.26,23428.29,23434.46,3.92021127
2023-03-02 21:06:00+00:00,coinbase,BTCUSD,2023-03-02 21:06:00,23433.97,23441.42,23428.5,23434.48,4.98807111
2023-03-02 21:07:00+00:00,coinbase,BTCUSD,2023-03-02 21:07:00,23434.48,23450.64,23424.1,23427.96,13.25580941
2023-03-02 21:08:00+00:00,coinbase,BTCUSD,2023-03-02 21:08:00,23427.41,23437.92,23425.08,23437.4,5.4433102
2023-03-02 21:09:00+00:00,coinbase,BTCUSD,2023-03-02 21:09:00,23435.82,23437.23,23429.7,23436.58,4.12032571
2023-03-02 21:10:00+00:00,coinbase,BTCUSD,2023-03-02 21:10:00,23436.2,23452.42,23434.06,23451.96,6.62298666
2023-03-02 21:11:00+00:00,coinbase,BTCUSD,2023-03-02 21:11:00,23451.9,23461.48,23443.29,23449.07,7.37664884
2023-03-02 21:12:00+00:00,coinbase,BTCUSD,2023-03-02 21:12:00,23449.07,23455.49,23449.03,23453.69,3.1480588
2023-03-02 21:13:00+00:00,coinbase,BTCUSD,2023-03-02 21:13:00,23453.69,23456.4,23450.13,23456.3,3.79355019
2023-03-02 21:14:00+00:00,coinbase,BTCUSD,2023-03-02 21:14:00,23456.3,23465.84,23455.42,23464.4,5.25014486
2023-03-02 21:15:00+00:00,coinbase,BTCUSD,2023-03-02 21:15:00,23464.68,23467.2,23458.23,23463.3,1.94097152
2023-03-02 21:16:00+00:00,coinbase,BTCUSD,2023-03-02 21:16:00,23462.88,23462.89,23447.58,23458.7,5.64427283
2023-03-02 21:17:00+00:00,coinbase,BTCUSD,2023-03-02 21:17:00,23459.23,23467.07,23458.71,23461.04,5.18082393
2023-03-02 21:18:00+00:00,coinbase,BTCUSD,2023-03-02 21:18:00,23461.04,23466.34,23457.63,23466.28,5.60018584
2023-03-02 21:19:00+00:00,coinbase,BTCUSD,2023-03-02 21:19:00,23466.94,23470.4,23448.56,23448.57,6.32626665
2023-03-02 21:20:00+00:00,coinbase,BTCUSD,2023-03-02 21:20:00,23448.57,23458.72,23438.67,23453.89,20.37442111
2023-03-02 21:21:00+00:00,coinbase,BTCUSD,2023-03-02 21:21:00,23454.92,23454.93,23438.04,23442.83,6.35288184
2023-03-02 21:22:00+00:00,coinbase,BTCUSD,2023-03-02 21:22:00,23442.83,23444.78,23436.45,23442.37,3.78395971
2023-03-02 21:23:00+00:00,coinbase,BTCUSD,2023-03-02 21:23:00,23442.38,23448.66,23437.7,23438.14,7.20177296
2023-03-02 21:24:00+00:00,coinbase,BTCUSD,2023-03-02 21:24:00,23438.13,23439.23,23427.97,23432.72,6.04765509
2023-03-02 21:25:00+00:00,coinbase,BTCUSD,2023-03-02 21:25:00,23432.77,23443.59,23432.76,23442.03,3.73181441
2023-03-02 21:26:00+00:00,coinbase,BTCUSD,2023-03-02 21:26:00,23442.77,23456.24,23442.62,23456.24,2.36352964
2023-03-02 21:27:00+00:00,coinbase,BTCUSD,2023-03-02 21:27:00,23456.24,23456.91,23448.24,23453.65,6.84691209
2023-03-02 21:28:00+00:00,coinbase,BTCUSD,2023-03-02 21:28:00,23453.58,23457.23,23448.91,23456.3,2.71556249
2023-03-02 21:29:00+00:00,coinbase,BTCUSD,2023-03-02 21:29:00,23456.18,23456.75,23452.37,23453.61,4.59845669
2023-03-02 21:30:00+00:00,coinbase,BTCUSD,2023-03-02 21:30:00,23453.49,23453.49,23443.7,23443.71,2.15200766
2023-03-02 21:31:00+00:00,coinbase,BTCUSD,2023-03-02 21:31:00,23439.32,23443.05,23428.96,23429.33,1.62375768
2023-03-02 21:32:00+00:00,coinbase,BTCUSD,2023-03-02 21:32:00,23429.08,23430.71,23409.17,23409.31,8.82330717
2023-03-02 21:33:00+00:00,coinbase,BTCUSD,2023-03-02 21:33:00,23411.15,23415.06,23388.13,23405.83,13.08169301
2023-03-02 21:34:00+00:00,coinbase,BTCUSD,2023-03-02 21:34:00,23407.74,23410.81,23397.08,23410.76,3.5820873
2023-03-02 21:35:00+00:00,coinbase,BTCUSD,2023-03-02 21:35:00,23410.85,23421.0,23410.2,23419.11,6.73120302
2023-03-02 21:36:00+00:00,coinbase,BTCUSD,2023-03-02 21:36:00,23418.81,23419.73,23400.56,23417.51,2.90045716
2023-03-02 21:37:00+00:00,coinbase,BTCUSD,2023-03-02 21:37:00,23417.91,23421.83,23413.62,23421.51,2.97377887
