timestamp,pair,close,volume
2023-01-01 00:00:00,BTC/USD,16531.0,10.4490731
2023-01-01 00:01:00,BTC/USD,16529.38,5.96163819
2023-01-01 00:02:00,BTC/USD,16527.07,23.83778609
2023-01-01 00:03:00,BTC/USD,16522.65,15.80292314
2023-01-01 00:04:00,BTC/USD,16523.48,18.66640768
2023-01-01 00:05:00,BTC/USD,16524.5,10.90018547
2023-01-01 00:06:00,BTC/USD,16524.02,20.99709036
2023-01-01 00:07:00,BTC/USD,16522.43,11.45905089
2023-01-01 00:08:00,BTC/USD,16518.72,30.05575954
2023-01-01 00:09:00,BTC/USD,16515.29,16.85222524
2023-01-01 00:10:00,BTC/USD,16513.92,17.76077285
2023-01-01 00:11:00,BTC/USD,16515.21,8.93994777
2023-01-01 00:12:00,BTC/USD,16511.57,9.55893879
2023-01-01 00:13:00,BTC/USD,16513.75,7.61044088
2023-01-01 00:14:00,BTC/USD,16510.82,22.20114023
2023-01-01 00:15:00,BTC/USD,16510.66,38.57936178
2023-01-01 00:16:00,BTC/USD,16511.09,50.04285492
2023-01-01 00:17:00,BTC/USD,16514.21,32.94905208
2023-01-01 00:18:00,BTC/USD,16521.44,28.7893126
2023-01-01 00:19:00,BTC/USD,16525.8,23.57983633
2023-01-01 00:20:00,BTC/USD,16528.13,11.35549746
2023-01-01 00:21:00,BTC/USD,16529.6,10.99090715
2023-01-01 00:22:00,BTC/USD,16525.57,11.09437532
2023-01-01 00:23:00,BTC/USD,16531.45,9.33583952
2023-01-01 00:24:00,BTC/USD,16526.36,14.26628851
2023-01-01 00:25:00,BTC/USD,16530.28,12.20502716
2023-01-01 00:26:00,BTC/USD,16530.14,26.30953867
2023-01-01 00:27:00,BTC/USD,16533.79,5.85833195
2023-01-01 00:28:00,BTC/USD,16533.84,10.65093058
2023-01-01 00:29:00,BTC/USD,16533.43,22.11561548
2023-01-01 00:30:00,BTC/USD,16525.77,125.35631677
2023-01-01 00:31:00,BTC/USD,16525.57,8.08642414
2023-01-01 00:32:00,BTC/USD,16521.17,5.72615019
2023-01-01 00:33:00,BTC/USD,16520.76,4.81021796
2023-01-01 00:34:00,BTC/USD,16516.82,32.48413224
2023-01-01 00:35:00,BTC/USD,16514.11,22.37578377
2023-01-01 00:36:00,BTC/USD,16509.05,87.40482944
2023-01-01 00:37:00,BTC/USD,16504.54,20.92219391
2023-01-01 00:38:00,BTC/USD,16507.44,23.65554868
2023-01-01 00:39:00,BTC/USD,16514.67,13.29547291
2023-01-01 00:40:00,BTC/USD,16512.88,16.98313469
2023-01-01 00:41:00,BTC/USD,16504.33,16.98026767
2023-01-01 00:42:00,BTC/USD,16505.43,9.13594236
2023-01-01 00:43:00,BTC/USD,16506.93,3.60454675
2023-01-01 00:44:00,BTC/USD,16506.5,20.41148501
2023-01-01 00:45:00,BTC/USD,16510.24,12.43671608
2023-01-01 00:46:00,BTC/USD,16512.48,16.19892728
2023-01-01 00:47:00,BTC/USD,16518.56,25.19497123
2023-01-01 00:48:00,BTC/USD,16522.47,11.14747349
2023-01-01 00:49:00,BTC/USD,16520.63,10.54937698
2023-01-01 00:50:00,BTC/USD,16516.84,6.32802588
2023-01-01 00:51:00,BTC/USD,16519.16,2.7892778
2023-01-01 00:52:00,BTC/USD,16518.43,7.23539321
2023-01-01 00:53:00,BTC/USD,16519.71,2.48756115
2023-01-01 00:54:00,BTC/USD,16522.21,27.74205494
2023-01-01 00:55:00,BTC/USD,16522.96,6.49332823
2023-01-01 00:56:00,BTC/USD,16523.22,9.37002734
2023-01-01 00:57:00,BTC/USD,16523.15,17.61441493
2023-01-01 00:58:00,BTC/USD,16522.03,33.0354686
2023-01-01 00:59:00,BTC/USD,16519.81,4.71814092
2023-01-01 01:00:00,BTC/USD,16519.19,13.69882553
2023-01-01 01:01:00,BTC/USD,16523.24,9.5231494
2023-01-01 01:02:00,BTC/USD,16525.15,17.53583927
2023-01-01 01:03:00,BTC/USD,16525.49,9.79936564
2023-01-01 01:04:00,BTC/USD,16522.67,6.04138384
2023-01-01 01:05:00,BTC/USD,16523.51,12.44126603
2023-01-01 01:06:00,BTC/USD,16525.12,32.40185046
2023-01-01 01:07:00,BTC/USD,16527.24,5.72331937
2023-01-01 01:08:00,BTC/USD,16527.22,5.47868769
2023-01-01 01:09:00,BTC/USD,16530.06,18.9239499
2023-01-01 01:10:00,BTC/USD,16530.55,12.82266312
2023-01-01 01:11:00,BTC/USD,16530.8,26.88016414
2023-01-01 01:12:00,BTC/USD,16528.43,17.52639584
2023-01-01 01:13:00,BTC/USD,16532.07,15.98263432
2023-01-01 01:14:00,BTC/USD,16528.84,12.25986152
2023-01-01 01:15:00,BTC/USD,16528.39,17.85917607
2023-01-01 01:16:00,BTC/USD,16526.49,7.03478141
2023-01-01 01:17:00,BTC/USD,16526.63,7.09486572
2023-01-01 01:18:00,BTC/USD,16528.65,20.12319941
2023-01-01 01:19:00,BTC/USD,16530.61,33.71892007
2023-01-01 01:20:00,BTC/USD,16530.66,12.00112779
2023-01-01 01:21:00,BTC/USD,16527.03,39.62369574
2023-01-01 01:22:00,BTC/USD,16525.3,12.27659646
2023-01-01 01:23:00,BTC/USD,16524.17,5.16344489
2023-01-01 01:24:00,BTC/USD,16528.74,4.31131472
2023-01-01 01:25:00,BTC/USD,16526.49,7.46069275
2023-01-01 01:26:00,BTC/USD,16525.91,5.12336708
2023-01-01 01:27:00,BTC/USD,16523.63,9.92833749
2023-01-01 01:28:00,BTC/USD,16526.1,5.8415754
2023-01-01 01:29:00,BTC/USD,16525.68,4.79773381
2023-01-01 01:30:00,BTC/USD,16524.14,6.40919304
2023-01-01 01:31:00,BTC/USD,16523.55,5.40765934
2023-01-01 01:32:00,BTC/USD,16523.94,4.75247813
2023-01-01 01:33:00,BTC/USD,16523.57,3.65402721
2023-01-01 01:34:00,BTC/USD,16522.89,5.91208623
2023-01-01 01:35:00,BTC/USD,16526.64,8.35297814
2023-01-01 01:36:00,BTC/USD,16525.01,16.48474803
2023-01-01 01:37:00,BTC/USD,16527.95,5.39652611
2023-01-01 01:38:00,BTC/USD,16525.67,6.96599816
2023-01-01 01:39:00,BTC/USD,16526.57,3.68757766
2023-01-01 01:40:00,BTC/USD,16530.69,9.07777843
2023-01-01 01:41:00,BTC/USD,16533.97,6.91828626
2023-01-01 01:42:00,BTC/USD,16532.95,5.21403076
2023-01-01 01:43:00,BTC/USD,16531.01,5.49446042
2023-01-01 01:44:00,BTC/USD,16530.61,7.52086657
2023-01-01 01:45:00,BTC/USD,16532.33,5.05204808
2023-01-01 01:46:00,BTC/USD,16534.34,10.35354258
2023-01-01 01:47:00,BTC/USD,16533.37,4.71988261
2023-01-01 01:48:00,BTC/USD,16533.55,3.22227483
2023-01-01 01:49:00,BTC/USD,16536.46,25.49434822
2023-01-01 01:50:00,BTC/USD,16536.36,6.58842703
2023-01-01 01:51:00,BTC/USD,16535.23,15.96850661
2023-01-01 01:52:00,BTC/USD,16533.75,5.00079615
2023-01-01 01:53:00,BTC/USD,16535.67,8.21020515
2023-01-01 01:54:00,BTC/USD,16537.17,1.54514798
2023-01-01 01:55:00,BTC/USD,16537.71,11.73846113
2023-01-01 01:56:00,BTC/USD,16542.16,10.03650509
2023-01-01 01:57:00,BTC/USD,16542.64,19.41441003
2023-01-01 01:58:00,BTC/USD,16544.63,8.89369755
2023-01-01 01:59:00,BTC/USD,16542.69,4.48973579
2023-01-01 02:00:00,BTC/USD,16534.23,12.61599218
2023-01-01 02:01:00,BTC/USD,16537.47,8.12359216
2023-01-01 02:02:00,BTC/USD,16535.48,5.59586423
2023-01-01 02:03:00,BTC/USD,16532.39,3.76488512
2023-01-01 02:04:00,BTC/USD,16533.26,8.05789818
2023-01-01 02:05:00,BTC/USD,16533.23,4.38864747
2023-01-01 02:06:00,BTC/USD,16532.28,5.77409357
2023-01-01 02:07:00,BTC/USD,16532.87,5.16224587
2023-01-01 02:08:00,BTC/USD,16533.15,12.78716469
2023-01-01 02:09:00,BTC/USD,16533.68,5.57011213
2023-01-01 02:10:00,BTC/USD,16531.29,15.33117087
2023-01-01 02:11:00,BTC/USD,16533.36,9.14245302
2023-01-01 02:12:00,BTC/USD,16532.82,4.23364806
2023-01-01 02:13:00,BTC/USD,16532.02,11.38881527
2023-01-01 02:14:00,BTC/USD,16539.23,34.95693676
2023-01-01 02:15:00,BTC/USD,16542.9,16.5597068
2023-01-01 02:16:00,BTC/USD,16543.14,8.07865502
2023-01-01 02:17:00,BTC/USD,16542.59,7.46498097
2023-01-01 02:18:00,BTC/USD,16541.57,4.58331757
2023-01-01 02:19:00,BTC/USD,16542.32,7.64314321
2023-01-01 02:20:00,BTC/USD,16541.81,6.44697107
2023-01-01 02:21:00,BTC/USD,16540.1,8.77423379
2023-01-01 02:22:00,BTC/USD,16538.69,2.29714707
2023-01-01 02:23:00,BTC/USD,16539.53,4.76134874
2023-01-01 02:24:00,BTC/USD,16537.56,10.63728803
2023-01-01 02:25:00,BTC/USD,16538.58,9.0785095
2023-01-01 02:26:00,BTC/USD,16542.44,21.18299728
2023-01-01 02:27:00,BTC/USD,16540.45,4.68012371
2023-01-01 02:28:00,BTC/USD,16542.43,8.06511685
2023-01-01 02:29:00,BTC/USD,16543.89,9.10545326
2023-01-01 02:30:00,BTC/USD,16543.11,12.68613379
2023-01-01 02:31:00,BTC/USD,16545.64,5.92212236
2023-01-01 02:32:00,BTC/USD,16547.34,4.93170598
2023-01-01 02:33:00,BTC/USD,16547.87,6.36265774
2023-01-01 02:34:00,BTC/USD,16549.27,4.35285246
2023-01-01 02:35:00,BTC/USD,16546.51,19.44839229
2023-01-01 02:36:00,BTC/USD,16544.33,7.89556919
2023-01-01 02:37:00,BTC/USD,16541.65,5.70684235
2023-01-01 02:38:00,BTC/USD,16542.35,7.21627732
2023-01-01 02:39:00,BTC/USD,16540.28,9.45397679
2023-01-01 02:40:00,BTC/USD,16536.42,8.12037633
2023-01-01 02:41:00,BTC/USD,16534.48,9.0896649
2023-01-01 02:42:00,BTC/USD,16533.13,6.88090843
2023-01-01 02:43:00,BTC/USD,16533.51,7.10074962
2023-01-01 02:44:00,BTC/USD,16529.55,4.22307398
2023-01-01 02:45:00,BTC/USD,16532.92,11.14842068
2023-01-01 02:46:00,BTC/USD,16535.47,9.83532258
2023-01-01 02:47:00,BTC/USD,16535.3,2.7635898
2023-01-01 02:48:00,BTC/USD,16536.03,5.17982215
2023-01-01 02:49:00,BTC/USD,16535.73,0.93287065
2023-01-01 02:50:00,BTC/USD,16535.07,18.09235686
2023-01-01 02:51:00,BTC/USD,16536.1,7.93459132
2023-01-01 02:52:00,BTC/USD,16535.64,4.3212753
2023-01-01 02:53:00,BTC/USD,16536.21,12.33762473
2023-01-01 02:54:00,BTC/USD,16535.5,6.72058978
2023-01-01 02:55:00,BTC/USD,16535.99,2.72195865
2023-01-01 02:56:00,BTC/USD,16536.1,12.07800992
2023-01-01 02:57:00,BTC/USD,16537.39,7.42781393
2023-01-01 02:58:00,BTC/USD,16537.23,5.73442688
2023-01-01 02:59:00,BTC/USD,16538.6,2.20239626
2023-01-01 03:00:00,BTC/USD,16523.16,49.6588537
2023-01-01 03:01:00,BTC/USD,16524.21,25.54393431
2023-01-01 03:02:00,BTC/USD,16518.0,15.73248212
2023-01-01 03:03:00,BTC/USD,16520.54,17.76689825
2023-01-01 03:04:00,BTC/USD,16520.94,20.49661844
2023-01-01 03:05:00,BTC/USD,16521.73,9.35705719
2023-01-01 03:06:00,BTC/USD,16522.12,8.70934732
2023-01-01 03:07:00,BTC/USD,16522.96,9.30635717
2023-01-01 03:08:00,BTC/USD,16522.4,21.35062314
2023-01-01 03:09:00,BTC/USD,16521.36,2.01784394
2023-01-01 03:10:00,BTC/USD,16522.35,6.99889365
2023-01-01 03:11:00,BTC/USD,16520.26,4.61561695
2023-01-01 03:12:00,BTC/USD,16519.31,16.30465127
2023-01-01 03:13:00,BTC/USD,16520.29,13.68121055
2023-01-01 03:14:00,BTC/USD,16518.66,9.84219291
2023-01-01 03:15:00,BTC/USD,16517.34,9.08515726
2023-01-01 03:16:00,BTC/USD,16516.69,4.1265687
2023-01-01 03:17:00,BTC/USD,16512.1,27.65056069
