timestamp,pair,close,volume
2023-01-01 00:47:00,ETH/USDT,1194.57,3.93327
2023-01-01 00:48:00,ETH/USDT,1194.7,1.98439
2023-01-01 00:49:00,ETH/USDT,1194.25,1.59957
2023-01-01 00:50:00,ETH/USDT,1194.07,0.65
2023-01-01 00:51:00,ETH/USDT,1194.07,0.0
2023-01-01 00:52:00,ETH/USDT,1194.07,0.94773
2023-01-01 00:53:00,ETH/USDT,1194.32,0.98424
2023-01-01 00:54:00,ETH/USDT,1194.66,2.07644
2023-01-01 00:55:00,ETH/USDT,1194.66,0.0
2023-01-01 00:56:00,ETH/USDT,1194.79,0.96758
2023-01-01 00:57:00,ETH/USDT,1194.66,0.95833
2023-01-01 00:58:00,ETH/USDT,1193.71,3.87117
2023-01-01 00:59:00,ETH/USDT,1193.71,0.0
2023-01-01 01:00:00,ETH/USDT,1193.71,0.0
2023-01-01 01:01:00,ETH/USDT,1194.17,3.59944
2023-01-01 01:02:00,ETH/USDT,1194.48,2.67762
2023-01-01 01:03:00,ETH/USDT,1194.23,2.12283
2023-01-01 01:04:00,ETH/USDT,1193.8,4.9236
2023-01-01 01:05:00,ETH/USDT,1194.09,0.03
2023-01-01 01:06:00,ETH/USDT,1194.1,0.90349
2023-01-01 01:07:00,ETH/USDT,1194.1,0.0
2023-01-01 01:08:00,ETH/USDT,1194.1,0.0
2023-01-01 01:09:00,ETH/USDT,1195.56,8.7763
2023-01-01 01:10:00,ETH/USDT,1195.53,0.94124
2023-01-01 01:11:00,ETH/USDT,1195.49,0.97975
2023-01-01 01:12:00,ETH/USDT,1195.29,0.94566
2023-01-01 01:13:00,ETH/USDT,1195.29,0.0
2023-01-01 01:14:00,ETH/USDT,1195.29,0.0
2023-01-01 01:15:00,ETH/USDT,1195.29,0.0
2023-01-01 01:16:00,ETH/USDT,1195.18,0.08368
2023-01-01 01:17:00,ETH/USDT,1195.37,0.97696
2023-01-01 01:18:00,ETH/USDT,1195.37,0.0
2023-01-01 01:19:00,ETH/USDT,1195.37,0.0
2023-01-01 01:20:00,ETH/USDT,1195.37,0.0
2023-01-01 01:21:00,ETH/USDT,1195.37,0.0
2023-01-01 01:22:00,ETH/USDT,1195.37,0.0
2023-01-01 01:23:00,ETH/USDT,1195.37,0.0
2023-01-01 01:24:00,ETH/USDT,1195.52,3.88393
2023-01-01 01:25:00,ETH/USDT,1195.42,1.79485
2023-01-01 01:26:00,ETH/USDT,1195.42,0.0
2023-01-01 01:27:00,ETH/USDT,1195.42,0.0
2023-01-01 01:28:00,ETH/USDT,1195.42,0.0
2023-01-01 01:29:00,ETH/USDT,1195.42,0.0
2023-01-01 01:30:00,ETH/USDT,1195.42,0.0
2023-01-01 01:31:00,ETH/USDT,1195.26,1.07987
2023-01-01 01:32:00,ETH/USDT,1195.26,0.0
2023-01-01 01:33:00,ETH/USDT,1195.26,0.0
2023-01-01 01:34:00,ETH/USDT,1195.26,0.0
2023-01-01 01:35:00,ETH/USDT,1195.26,0.0
2023-01-01 01:36:00,ETH/USDT,1195.32,1.70933
2023-01-01 01:37:00,ETH/USDT,1195.11,1.33913
2023-01-01 01:38:00,ETH/USDT,1194.95,0.58372
2023-01-01 01:39:00,ETH/USDT,1194.95,0.0
2023-01-01 01:40:00,ETH/USDT,1195.3,4.38576
2023-01-01 01:41:00,ETH/USDT,1195.3,0.05
2023-01-01 01:42:00,ETH/USDT,1195.3,0.0
2023-01-01 01:43:00,ETH/USDT,1195.42,0.19334
2023-01-01 01:44:00,ETH/USDT,1194.68,1.13788
2023-01-01 01:45:00,ETH/USDT,1194.68,0.0
2023-01-01 01:46:00,ETH/USDT,1194.55,43.48752
2023-01-01 01:47:00,ETH/USDT,1194.55,0.0
2023-01-01 01:48:00,ETH/USDT,1195.07,39.37628
2023-01-01 01:49:00,ETH/USDT,1195.34,4.87783
2023-01-01 01:50:00,ETH/USDT,1195.73,0.83643
2023-01-01 01:51:00,ETH/USDT,1195.49,0.90803
2023-01-01 01:52:00,ETH/USDT,1195.13,1.70012
2023-01-01 01:53:00,ETH/USDT,1195.12,1.80298
2023-01-01 01:54:00,ETH/USDT,1195.12,0.0
2023-01-01 01:55:00,ETH/USDT,1195.61,2.86717
2023-01-01 01:56:00,ETH/USDT,1195.97,2.40596
2023-01-01 01:57:00,ETH/USDT,1196.26,2.63158
2023-01-01 01:58:00,ETH/USDT,1196.05,2.56242
2023-01-01 01:59:00,ETH/USDT,1196.05,0.0
2023-01-01 02:00:00,ETH/USDT,1194.3,12.6761
2023-01-01 02:01:00,ETH/USDT,1194.86,4.62707
2023-01-01 02:02:00,ETH/USDT,1194.65,0.3502
2023-01-01 02:03:00,ETH/USDT,1194.57,0.9625
2023-01-01 02:04:00,ETH/USDT,1194.33,3.15672
2023-01-01 02:05:00,ETH/USDT,1194.33,0.0
2023-01-01 02:06:00,ETH/USDT,1194.33,0.0
2023-01-01 02:07:00,ETH/USDT,1194.33,0.0
2023-01-01 02:08:00,ETH/USDT,1194.33,0.0
2023-01-01 02:09:00,ETH/USDT,1194.33,0.0
2023-01-01 02:10:00,ETH/USDT,1194.33,0.0
2023-01-01 02:11:00,ETH/USDT,1193.96,3.15901
2023-01-01 02:12:00,ETH/USDT,1193.96,0.0
2023-01-01 02:13:00,ETH/USDT,1193.96,0.0
2023-01-01 02:14:00,ETH/USDT,1195.55,22.60259
2023-01-01 02:15:00,ETH/USDT,1195.0,1.77548
2023-01-01 02:16:00,ETH/USDT,1195.29,0.94326
2023-01-01 02:17:00,ETH/USDT,1195.12,0.08369
2023-01-01 02:18:00,ETH/USDT,1194.84,0.60296
2023-01-01 02:19:00,ETH/USDT,1194.84,0.0
2023-01-01 02:20:00,ETH/USDT,1195.09,0.23159
2023-01-01 02:21:00,ETH/USDT,1195.04,3.73038
2023-01-01 02:22:00,ETH/USDT,1195.04,0.0
2023-01-01 02:23:00,ETH/USDT,1195.04,0.0
2023-01-01 02:24:00,ETH/USDT,1195.48,1.05308
2023-01-01 02:25:00,ETH/USDT,1195.41,0.86558
2023-01-01 02:26:00,ETH/USDT,1195.69,1.38652
2023-01-01 02:27:00,ETH/USDT,1195.52,0.3984
2023-01-01 02:28:00,ETH/USDT,1195.51,1.26366
2023-01-01 02:29:00,ETH/USDT,1195.99,2.73765
2023-01-01 02:30:00,ETH/USDT,1195.71,3.31145
2023-01-01 02:31:00,ETH/USDT,1195.97,0.92049
2023-01-01 02:32:00,ETH/USDT,1195.91,1.88548
2023-01-01 02:33:00,ETH/USDT,1196.49,0.9386
2023-01-01 02:34:00,ETH/USDT,1196.49,0.0
2023-01-01 02:35:00,ETH/USDT,1196.14,7.42223
2023-01-01 02:36:00,ETH/USDT,1195.94,1.32722
2023-01-01 02:37:00,ETH/USDT,1195.99,0.97742
2023-01-01 02:38:00,ETH/USDT,1195.99,0.0
2023-01-01 02:39:00,ETH/USDT,1195.99,0.0
2023-01-01 02:40:00,ETH/USDT,1195.55,2.14435
2023-01-01 02:41:00,ETH/USDT,1195.55,0.0
2023-01-01 02:42:00,ETH/USDT,1195.55,0.0
2023-01-01 02:43:00,ETH/USDT,1195.55,0.0
2023-01-01 02:44:00,ETH/USDT,1195.55,0.0
2023-01-01 02:45:00,ETH/USDT,1195.46,1.91739
2023-01-01 02:46:00,ETH/USDT,1195.46,0.0
2023-01-01 02:47:00,ETH/USDT,1195.46,0.0
2023-01-01 02:48:00,ETH/USDT,1195.46,0.0
2023-01-01 02:49:00,ETH/USDT,1195.46,0.0
2023-01-01 02:50:00,ETH/USDT,1195.79,0.83369
2023-01-01 02:51:00,ETH/USDT,1195.79,0.0
2023-01-01 02:52:00,ETH/USDT,1195.79,0.0
2023-01-01 02:53:00,ETH/USDT,1195.44,0.12839
2023-01-01 02:54:00,ETH/USDT,1195.44,0.0
2023-01-01 02:55:00,ETH/USDT,1195.44,0.0
2023-01-01 02:56:00,ETH/USDT,1195.44,0.76343
2023-01-01 02:57:00,ETH/USDT,1195.44,0.0
2023-01-01 02:58:00,ETH/USDT,1195.44,0.0
2023-01-01 02:59:00,ETH/USDT,1195.44,0.0
2023-01-01 03:00:00,ETH/USDT,1193.52,39.61138
2023-01-01 03:01:00,ETH/USDT,1193.69,19.25175
2023-01-01 03:02:00,ETH/USDT,1192.99,6.10549
2023-01-01 03:03:00,ETH/USDT,1193.07,6.15676
2023-01-01 03:04:00,ETH/USDT,1193.33,4.68697
2023-01-01 03:05:00,ETH/USDT,1193.27,2.65751
2023-01-01 03:06:00,ETH/USDT,1193.27,0.0
2023-01-01 03:07:00,ETH/USDT,1193.27,0.0
2023-01-01 03:08:00,ETH/USDT,1193.27,0.0
2023-01-01 03:09:00,ETH/USDT,1193.27,0.0
2023-01-01 03:10:00,ETH/USDT,1193.18,0.46382
2023-01-01 03:11:00,ETH/USDT,1193.18,0.0
2023-01-01 03:12:00,ETH/USDT,1193.14,0.13845
2023-01-01 03:13:00,ETH/USDT,1193.14,0.0
2023-01-01 03:14:00,ETH/USDT,1193.27,0.08382
2023-01-01 03:15:00,ETH/USDT,1192.64,0.9831
2023-01-01 03:16:00,ETH/USDT,1192.64,0.0
2023-01-01 03:17:00,ETH/USDT,1192.08,1.56367
2023-01-01 03:18:00,ETH/USDT,1192.33,0.95731
2023-01-01 03:19:00,ETH/USDT,1192.0,6.22575
2023-01-01 03:20:00,ETH/USDT,1192.47,2.41518
2023-01-01 03:21:00,ETH/USDT,1192.47,0.0
2023-01-01 03:22:00,ETH/USDT,1193.13,1.76116
2023-01-01 03:23:00,ETH/USDT,1193.13,0.0
2023-01-01 03:24:00,ETH/USDT,1193.29,0.96346
2023-01-01 03:25:00,ETH/USDT,1193.29,0.0
2023-01-01 03:26:00,ETH/USDT,1193.1,1.41806
2023-01-01 03:27:00,ETH/USDT,1193.31,0.96512
2023-01-01 03:28:00,ETH/USDT,1193.31,0.0
2023-01-01 03:29:00,ETH/USDT,1193.51,0.02875
2023-01-01 03:30:00,ETH/USDT,1193.51,0.0
2023-01-01 03:31:00,ETH/USDT,1193.44,0.28609
2023-01-01 03:32:00,ETH/USDT,1193.44,0.0
2023-01-01 03:33:00,ETH/USDT,1193.59,2.2498
2023-01-01 03:34:00,ETH/USDT,1193.59,0.0
2023-01-01 03:35:00,ETH/USDT,1193.59,0.0
2023-01-01 03:36:00,ETH/USDT,1193.59,0.0
2023-01-01 03:37:00,ETH/USDT,1193.59,0.0
2023-01-01 03:38:00,ETH/USDT,1193.64,1.00073
2023-01-01 03:39:00,ETH/USDT,1193.98,0.08295
2023-01-01 03:40:00,ETH/USDT,1193.94,0.08377
2023-01-01 03:41:00,ETH/USDT,1193.94,0.0
2023-01-01 03:42:00,ETH/USDT,1194.0,0.58551
2023-01-01 03:43:00,ETH/USDT,1194.21,1.0413
2023-01-01 03:44:00,ETH/USDT,1194.21,0.0
2023-01-01 03:45:00,ETH/USDT,1194.21,0.0
2023-01-01 03:46:00,ETH/USDT,1194.04,1.05315
2023-01-01 03:47:00,ETH/USDT,1194.04,0.0
2023-01-01 03:48:00,ETH/USDT,1194.04,0.0
2023-01-01 03:49:00,ETH/USDT,1194.04,0.0
2023-01-01 03:50:00,ETH/USDT,1193.83,3.00327
2023-01-01 03:51:00,ETH/USDT,1193.83,0.0
2023-01-01 03:52:00,ETH/USDT,1194.33,2.05885
2023-01-01 03:53:00,ETH/USDT,1194.3,0.08374
2023-01-01 03:54:00,ETH/USDT,1194.29,2.28538
2023-01-01 03:55:00,ETH/USDT,1194.19,1.44123
2023-01-01 03:56:00,ETH/USDT,1194.19,0.0
2023-01-01 03:57:00,ETH/USDT,1194.19,0.0
2023-01-01 03:58:00,ETH/USDT,1194.19,0.0
2023-01-01 03:59:00,ETH/USDT,1194.19,0.0
2023-01-01 04:00:00,ETH/USDT,1194.19,0.0
2023-01-01 04:01:00,ETH/USDT,1194.19,0.0
2023-01-01 04:02:00,ETH/USDT,1193.17,10.32103
2023-01-01 04:03:00,ETH/USDT,1193.8,11.15699
2023-01-01 04:04:00,ETH/USDT,1193.8,0.0
2023-01-01 04:05:00,ETH/USDT,1193.51,0.02334
2023-01-01 04:06:00,ETH/USDT,1193.56,0.19118
2023-01-01 04:07:00,ETH/USDT,1193.2,3.24921
2023-01-01 04:08:00,ETH/USDT,1193.4,4.708
2023-01-01 04:09:00,ETH/USDT,1192.78,8.30785
2023-01-01 04:10:00,ETH/USDT,1193.01,1.08936
2023-01-01 04:11:00,ETH/USDT,1193.01,0.0
2023-01-01 04:12:00,ETH/USDT,1193.01,0.0
2023-01-01 04:13:00,ETH/USDT,1192.89,0.31633
2023-01-01 04:14:00,ETH/USDT,1192.51,1.08461
2023-01-01 04:15:00,ETH/USDT,1192.51,0.0
2023-01-01 04:16:00,ETH/USDT,1192.51,0.0
2023-01-01 04:17:00,ETH/USDT,1192.87,0.32924
2023-01-01 04:18:00,ETH/USDT,1192.87,0.0
2023-01-01 04:19:00,ETH/USDT,1192.36,2.13813
2023-01-01 04:20:00,ETH/USDT,1192.06,1.53882
2023-01-01 04:21:00,ETH/USDT,1191.58,17.66719
2023-01-01 04:22:00,ETH/USDT,1192.08,4.70103
2023-01-01 04:23:00,ETH/USDT,1192.19,1.07976
2023-01-01 04:24:00,ETH/USDT,1192.19,0.0
2023-01-01 04:25:00,ETH/USDT,1192.18,0.0839
2023-01-01 04:26:00,ETH/USDT,1192.47,0.01046
2023-01-01 04:27:00,ETH/USDT,1192.47,0.0
2023-01-01 04:28:00,ETH/USDT,1192.47,0.0
2023-01-01 04:29:00,ETH/USDT,1192.21,4.02611
2023-01-01 04:30:00,ETH/USDT,1192.21,0.0
2023-01-01 04:31:00,ETH/USDT,1192.21,0.0
2023-01-01 04:32:00,ETH/USDT,1192.21,0.0
2023-01-01 04:33:00,ETH/USDT,1192.43,0.00838
2023-01-01 04:34:00,ETH/USDT,1192.43,0.0
2023-01-01 04:35:00,ETH/USDT,1192.48,0.98495
2023-01-01 04:36:00,ETH/USDT,1192.45,0.01478
2023-01-01 04:37:00,ETH/USDT,1192.45,0.0
2023-01-01 04:38:00,ETH/USDT,1192.73,0.78388
2023-01-01 04:39:00,ETH/USDT,1192.73,0.0
2023-01-01 04:40:00,ETH/USDT,1192.74,0.08386
2023-01-01 04:41:00,ETH/USDT,1192.74,0.0
2023-01-01 04:42:00,ETH/USDT,1192.74,0.0
2023-01-01 04:43:00,ETH/USDT,1192.74,0.0
2023-01-01 04:44:00,ETH/USDT,1192.17,3.37911
2023-01-01 04:45:00,ETH/USDT,1192.12,0.92362
2023-01-01 04:46:00,ETH/USDT,1192.12,0.0
2023-01-01 04:47:00,ETH/USDT,1192.12,0.0
2023-01-01 04:48:00,ETH/USDT,1192.33,2.05919
2023-01-01 04:49:00,ETH/USDT,1192.33,0.0
2023-01-01 04:50:00,ETH/USDT,1192.78,5.02714
2023-01-01 04:51:00,ETH/USDT,1192.78,0.0
2023-01-01 04:52:00,ETH/USDT,1191.86,7.16864
2023-01-01 04:53:00,ETH/USDT,1191.86,0.0
2023-01-01 04:54:00,ETH/USDT,1191.86,0.0
2023-01-01 04:55:00,ETH/USDT,1192.44,2.91478
2023-01-01 04:56:00,ETH/USDT,1192.68,0.44917
2023-01-01 04:57:00,ETH/USDT,1192.68,0.0
2023-01-01 04:58:00,ETH/USDT,1192.68,0.0
2023-01-01 04:59:00,ETH/USDT,1192.81,2.97828
2023-01-01 05:00:00,ETH/USDT,1192.78,0.85989
2023-01-01 05:01:00,ETH/USDT,1192.61,0.15
2023-01-01 05:02:00,ETH/USDT,1192.61,0.0
2023-01-01 05:03:00,ETH/USDT,1193.31,0.01237
2023-01-01 05:04:00,ETH/USDT,1193.31,0.0
2023-01-01 05:05:00,ETH/USDT,1193.31,0.0
2023-01-01 05:06:00,ETH/USDT,1193.31,0.0
2023-01-01 05:07:00,ETH/USDT,1193.31,0.0
2023-01-01 05:08:00,ETH/USDT,1193.1,0.26409
2023-01-01 05:09:00,ETH/USDT,1192.93,5.9164
2023-01-01 05:10:00,ETH/USDT,1192.93,0.0
2023-01-01 05:11:00,ETH/USDT,1192.93,0.0
2023-01-01 05:12:00,ETH/USDT,1193.31,0.46384
2023-01-01 05:13:00,ETH/USDT,1193.31,0.0
2023-01-01 05:14:00,ETH/USDT,1193.31,0.0
2023-01-01 05:15:00,ETH/USDT,1193.31,0.0
2023-01-01 05:16:00,ETH/USDT,1193.47,0.91335
2023-01-01 05:17:00,ETH/USDT,1193.54,0.0115
2023-01-01 05:18:00,ETH/USDT,1193.54,0.0
2023-01-01 05:19:00,ETH/USDT,1193.17,2.48146
2023-01-01 05:20:00,ETH/USDT,1193.17,0.0
2023-01-01 05:21:00,ETH/USDT,1193.17,0.0
2023-01-01 05:22:00,ETH/USDT,1193.17,0.0
2023-01-01 05:23:00,ETH/USDT,1192.96,0.08188
2023-01-01 05:24:00,ETH/USDT,1193.6,1.86072
2023-01-01 05:25:00,ETH/USDT,1193.75,1.43658
2023-01-01 05:26:00,ETH/USDT,1193.75,0.0
2023-01-01 05:27:00,ETH/USDT,1193.9,0.08378
2023-01-01 05:28:00,ETH/USDT,1194.11,3.46589
2023-01-01 05:29:00,ETH/USDT,1194.11,0.0
2023-01-01 05:30:00,ETH/USDT,1194.11,0.0
2023-01-01 05:31:00,ETH/USDT,1193.61,5.06807
2023-01-01 05:32:00,ETH/USDT,1193.61,0.0
2023-01-01 05:33:00,ETH/USDT,1193.61,0.0
2023-01-01 05:34:00,ETH/USDT,1193.94,0.9359
2023-01-01 05:35:00,ETH/USDT,1193.94,0.0
2023-01-01 05:36:00,ETH/USDT,1193.94,0.0
2023-01-01 05:37:00,ETH/USDT,1193.94,0.0
2023-01-01 05:38:00,ETH/USDT,1193.7,2.53837
2023-01-01 05:39:00,ETH/USDT,1193.44,2.16353
2023-01-01 05:40:00,ETH/USDT,1193.44,0.0
2023-01-01 05:41:00,ETH/USDT,1193.44,0.0
2023-01-01 05:42:00,ETH/USDT,1193.44,0.0
2023-01-01 05:43:00,ETH/USDT,1193.44,0.0
2023-01-01 05:44:00,ETH/USDT,1193.99,1.61802
2023-01-01 05:45:00,ETH/USDT,1194.37,1.51182
2023-01-01 05:46:00,ETH/USDT,1194.52,1.02704
2023-01-01 05:47:00,ETH/USDT,1194.52,0.0
2023-01-01 05:48:00,ETH/USDT,1194.52,0.0
2023-01-01 05:49:00,ETH/USDT,1194.52,0.0
2023-01-01 05:50:00,ETH/USDT,1194.52,0.0
2023-01-01 05:51:00,ETH/USDT,1194.52,0.0
2023-01-01 05:52:00,ETH/USDT,1193.97,2.08865
2023-01-01 05:53:00,ETH/USDT,1193.97,0.0
2023-01-01 05:54:00,ETH/USDT,1193.97,0.0
2023-01-01 05:55:00,ETH/USDT,1193.97,0.0
2023-01-01 05:56:00,ETH/USDT,1194.26,0.96234
2023-01-01 05:57:00,ETH/USDT,1194.33,1.97769
2023-01-01 05:58:00,ETH/USDT,1194.33,0.0
2023-01-01 05:59:00,ETH/USDT,1194.33,0.0
2023-01-01 06:00:00,ETH/USDT,1194.65,1.03357
2023-01-01 06:01:00,ETH/USDT,1194.65,0.0
2023-01-01 06:02:00,ETH/USDT,1194.92,2.60584
2023-01-01 06:03:00,ETH/USDT,1194.92,0.6145
2023-01-01 06:04:00,ETH/USDT,1194.92,0.0
2023-01-01 06:05:00,ETH/USDT,1194.88,2.92724
2023-01-01 06:06:00,ETH/USDT,1194.88,0.0
2023-01-01 06:07:00,ETH/USDT,1194.81,7.33857
2023-01-01 06:08:00,ETH/USDT,1194.49,1.34518
2023-01-01 06:09:00,ETH/USDT,1194.84,1.39356
2023-01-01 06:10:00,ETH/USDT,1194.84,0.0
2023-01-01 06:11:00,ETH/USDT,1194.15,3.70758
2023-01-01 06:12:00,ETH/USDT,1194.13,5.87164
2023-01-01 06:13:00,ETH/USDT,1194.21,0.40344
2023-01-01 06:14:00,ETH/USDT,1194.31,0.2
2023-01-01 06:15:00,ETH/USDT,1194.7,3.51746
2023-01-01 06:16:00,ETH/USDT,1194.46,0.9689
2023-01-01 06:17:00,ETH/USDT,1194.84,1.79716
2023-01-01 06:18:00,ETH/USDT,1194.89,0.9941
2023-01-01 06:19:00,ETH/USDT,1194.89,0.0
2023-01-01 06:20:00,ETH/USDT,1194.4,5.91174
2023-01-01 06:21:00,ETH/USDT,1194.24,2.35137
2023-01-01 06:22:00,ETH/USDT,1194.63,0.97734
2023-01-01 06:23:00,ETH/USDT,1194.63,0.0
2023-01-01 06:24:00,ETH/USDT,1194.35,0.98676
2023-01-01 06:25:00,ETH/USDT,1194.65,1.74656
2023-01-01 06:26:00,ETH/USDT,1194.37,0.87292
2023-01-01 06:27:00,ETH/USDT,1194.46,0.92003
2023-01-01 06:28:00,ETH/USDT,1194.72,0.85074
2023-01-01 06:29:00,ETH/USDT,1194.72,0.0
2023-01-01 06:30:00,ETH/USDT,1194.85,0.83341
2023-01-01 06:31:00,ETH/USDT,1194.51,0.08373
2023-01-01 06:32:00,ETH/USDT,1194.51,0.0
2023-01-01 06:33:00,ETH/USDT,1193.88,4.27615
2023-01-01 06:34:00,ETH/USDT,1193.88,0.0
2023-01-01 06:35:00,ETH/USDT,1193.88,0.0
2023-01-01 06:36:00,ETH/USDT,1194.14,1.13082
2023-01-01 06:37:00,ETH/USDT,1194.14,0.0
2023-01-01 06:38:00,ETH/USDT,1194.14,0.0
2023-01-01 06:39:00,ETH/USDT,1194.14,0.0
2023-01-01 06:40:00,ETH/USDT,1194.26,1.04687
2023-01-01 06:41:00,ETH/USDT,1194.53,3.20696
2023-01-01 06:42:00,ETH/USDT,1194.53,0.0
2023-01-01 06:43:00,ETH/USDT,1194.41,0.08375
2023-01-01 06:44:00,ETH/USDT,1194.41,0.0
2023-01-01 06:45:00,ETH/USDT,1194.41,0.0
2023-01-01 06:46:00,ETH/USDT,1194.41,0.0
2023-01-01 06:47:00,ETH/USDT,1194.41,0.0
2023-01-01 06:48:00,ETH/USDT,1194.41,0.0
2023-01-01 06:49:00,ETH/USDT,1194.39,0.02678
2023-01-01 06:50:00,ETH/USDT,1194.39,0.0
2023-01-01 06:51:00,ETH/USDT,1194.41,0.99576
2023-01-01 06:52:00,ETH/USDT,1194.41,0.0
2023-01-01 06:53:00,ETH/USDT,1194.41,0.0
2023-01-01 06:54:00,ETH/USDT,1194.41,0.0
2023-01-01 06:55:00,ETH/USDT,1194.45,0.16744
2023-01-01 06:56:00,ETH/USDT,1194.45,0.0
2023-01-01 06:57:00,ETH/USDT,1194.55,4.3135
2023-01-01 06:58:00,ETH/USDT,1194.77,0.61428
2023-01-01 06:59:00,ETH/USDT,1194.77,0.0
2023-01-01 07:00:00,ETH/USDT,1194.69,2.32382
2023-01-01 07:01:00,ETH/USDT,1194.69,0.0
2023-01-01 07:02:00,ETH/USDT,1194.97,0.8245
2023-01-01 07:03:00,ETH/USDT,1194.29,4.35428
2023-01-01 07:04:00,ETH/USDT,1194.22,2.55888
2023-01-01 07:05:00,ETH/USDT,1193.92,7.22078
2023-01-01 07:06:00,ETH/USDT,1194.02,1.06665
2023-01-01 07:07:00,ETH/USDT,1194.02,0.0
2023-01-01 07:08:00,ETH/USDT,1195.11,21.36782
2023-01-01 07:09:00,ETH/USDT,1194.81,6.08373
2023-01-01 07:10:00,ETH/USDT,1194.79,0.83286
2023-01-01 07:11:00,ETH/USDT,1194.08,11.76236
2023-01-01 07:12:00,ETH/USDT,1193.75,0.88378
2023-01-01 07:13:00,ETH/USDT,1193.75,0.0
2023-01-01 07:14:00,ETH/USDT,1194.0,33.61712
2023-01-01 07:15:00,ETH/USDT,1194.0,2.33171
2023-01-01 07:16:00,ETH/USDT,1193.33,19.0782
2023-01-01 07:17:00,ETH/USDT,1193.45,23.30488
2023-01-01 07:18:00,ETH/USDT,1193.45,0.0
2023-01-01 07:19:00,ETH/USDT,1193.24,1.88943
2023-01-01 07:20:00,ETH/USDT,1193.24,0.0
2023-01-01 07:21:00,ETH/USDT,1193.24,0.0
2023-01-01 07:22:00,ETH/USDT,1193.32,1.69721
2023-01-01 07:23:00,ETH/USDT,1193.06,5.18184
2023-01-01 07:24:00,ETH/USDT,1193.06,0.0
2023-01-01 07:25:00,ETH/USDT,1193.08,10.18218
2023-01-01 07:26:00,ETH/USDT,1193.08,0.0
2023-01-01 07:27:00,ETH/USDT,1193.08,0.0
2023-01-01 07:28:00,ETH/USDT,1193.77,21.89954
2023-01-01 07:29:00,ETH/USDT,1194.18,18.98866
2023-01-01 07:30:00,ETH/USDT,1194.1,1.91452
2023-01-01 07:31:00,ETH/USDT,1193.92,1.36277
2023-01-01 07:32:00,ETH/USDT,1193.92,0.0
2023-01-01 07:33:00,ETH/USDT,1194.2,1.0511
2023-01-01 07:34:00,ETH/USDT,1194.35,0.08374
2023-01-01 07:35:00,ETH/USDT,1193.5,24.92689
2023-01-01 07:36:00,ETH/USDT,1193.91,2.41581
